hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
1, 0.00000, 217.956, -32.8925, 217.955, -152.893, 217.953, 87.1073, 1.70171E-010, 94.5527, 27.6242, 124.574, 27.6242, 4.573, 27.6242, -115.426, 0.000288819, 102.002
2, 0.00000, 219.116, -32.6465, 219.116, -152.647, 219.114, 87.3533, 1.41178E-010, 94.7044, 25.153, 124.958, 25.153, 4.95785, 25.153, -115.041, 0.000239948, 101.653
3, 0.00000, 219.914, -32.4743, 219.913, -152.475, 219.911, 87.5255, 1.22852E-010, 94.9057, 23.4384, 125.217, 23.4384, 5.21613, 23.4383, -114.783, 0.000208721, 101.405
4, 0.00000, 220.077, -32.439, 220.076, -152.44, 220.075, 87.5608, 1.19369E-010, 94.9373, 23.0866, 125.272, 23.0865, 5.27124, 23.0865, -114.728, 0.000202797, 101.348
5, 0.00000, 220.185, -32.4158, 220.184, -152.416, 220.182, 87.584, 1.16945E-010, 95.012, 22.8548, 125.31, 22.8548, 5.3098, 22.8547, -114.69, 0.000198728, 101.316
6, 0.00000, 219.701, -32.5217, 219.7, -152.522, 219.698, 87.4781, 1.27578E-010, 94.9265, 23.9027, 125.163, 23.9027, 5.16215, 23.9027, -114.837, 0.000216796, 101.53
7, 0.00000, 218.923, -32.6889, 218.923, -152.69, 218.921, 87.3109, 1.45867E-010, 94.7403, 25.5708, 124.908, 25.5707, 4.90744, 25.5707, -115.092, 0.000247664, 101.788
8, 0.00000, 219.24, -32.6212, 219.239, -152.622, 219.237, 87.3786, 1.38382E-010, 94.8027, 24.8936, 125.013, 24.8936, 5.01223, 24.8936, -114.987, 0.000235001, 101.64
9, 0.00000, 218.473, -32.7809, 218.472, -152.782, 218.47, 87.2189, 1.56569E-010, 94.7023, 26.5157, 124.719, 26.5157, 4.71797, 26.5157, -115.281, 0.000266058, 101.957
10, 0.00000, 217.201, -33.0423, 217.2, -153.043, 217.198, 86.9575, 1.89425E-010, 94.6262, 29.1865, 124.249, 29.1865, 4.24818, 29.1864, -115.751, 0.000321938, 102.338
11, 0.00000, 216.808, -33.1215, 216.808, -153.122, 216.805, 86.8783, 2.00157E-010, 94.588, 30.0027, 124.101, 30.0026, 4.10073, 30.0026, -115.898, 0.000340289, 102.409
12, 0.00000, 215.599, -33.3686, 215.598, -153.369, 215.596, 86.6312, 2.35518E-010, 94.5281, 32.5297, 123.706, 32.5297, 3.7056, 32.5296, -116.294, 0.000400246, 102.655
13, 0.00000, 214.572, -33.5707, 214.571, -153.572, 214.569, 86.429, 2.6741E-010, 94.4801, 34.6398, 123.339, 34.6398, 3.33829, 34.6398, -116.661, 0.00045438, 102.844
14, 0.00000, 215.477, -33.3874, 215.477, -153.388, 215.474, 86.6124, 2.39101E-010, 94.5023, 32.758, 123.618, 32.758, 3.61744, 32.758, -116.382, 0.000406071, 102.671
15, 0.00000, 215.159, -33.4489, 215.158, -153.45, 215.156, 86.5509, 2.48517E-010, 94.5472, 33.4077, 123.493, 33.4077, 3.49229, 33.4076, -116.507, 0.000422242, 102.782
16, 0.00000, 215.389, -33.4026, 215.388, -153.403, 215.386, 86.5972, 2.41554E-010, 94.5452, 32.9311, 123.568, 32.9311, 3.56695, 32.931, -116.432, 0.000410243, 102.73
17, 0.00000, 214.993, -33.4842, 214.992, -153.485, 214.99, 86.5156, 2.53788E-010, 94.5165, 33.7594, 123.457, 33.7594, 3.45599, 33.7593, -116.543, 0.000431327, 102.789
18, 0.00000, 214.065, -33.6731, 214.064, -153.674, 214.061, 86.3267, 2.84133E-010, 94.4516, 35.691, 123.188, 35.691, 3.1869, 35.6909, -116.812, 0.000482859, 102.895
19, 0.00000, 210.536, -34.3094, 210.534, -154.31, 210.531, 85.6904, 4.07687E-010, 94.787, 42.6635, 121.957, 42.6634, 1.9558, 42.6634, -118.043, 0.000692668, 103.68
20, 0.00000, 209.821, -34.4252, 209.82, -154.426, 209.817, 85.5745, 4.34319E-010, 94.9371, 44.0356, 121.686, 44.0356, 1.68536, 44.0355, -118.313, 0.000738275, 103.901
21, 0.00000, 210.288, -34.3441, 210.286, -154.345, 210.284, 85.6556, 4.15945E-010, 94.8975, 43.1091, 121.858, 43.109, 1.85671, 43.109, -118.142, 0.000706976, 103.81
22, 0.00000, 211.603, -34.1293, 211.602, -154.13, 211.599, 85.8704, 3.6923E-010, 94.5765, 40.6089, 122.323, 40.6089, 2.32189, 40.6088, -117.677, 0.000627317, 103.363
23, 0.00000, 214.011, -33.6895, 214.009, -153.69, 214.007, 86.3103, 2.86592E-010, 94.3534, 35.8262, 123.213, 35.8262, 3.21233, 35.8261, -116.787, 0.000486878, 102.823
24, 0.00000, 215.689, -33.3601, 215.688, -153.361, 215.686, 86.6397, 2.33964E-010, 94.3397, 32.3842, 123.817, 32.3842, 3.81621, 32.3841, -116.183, 0.000397314, 102.46
25, 0.00000, 217.957, -32.8928, 217.956, -152.894, 217.954, 87.107, 1.70319E-010, 94.4645, 27.6251, 124.576, 27.6251, 4.57579, 27.6251, -115.423, 0.000289146, 101.939
26, 0.00000, 219.116, -32.6465, 219.116, -152.647, 219.114, 87.3533, 1.41307E-010, 94.7204, 25.153, 124.958, 25.153, 4.95785, 25.153, -115.042, 0.000239955, 101.654
27, 0.00000, 219.914, -32.4743, 219.913, -152.475, 219.911, 87.5255, 1.22968E-010, 94.9514, 23.4384, 125.217, 23.4384, 5.21613, 23.4383, -114.783, 0.000208723, 101.405
28, 0.00000, 220.077, -32.439, 220.076, -152.44, 220.075, 87.5608, 1.19363E-010, 94.9258, 23.0866, 125.272, 23.0865, 5.27124, 23.0865, -114.728, 0.000202797, 101.348
29, 0.00000, 220.185, -32.4158, 220.184, -152.416, 220.182, 87.584, 1.16856E-010, 95.0101, 22.8548, 125.31, 22.8548, 5.3098, 22.8547, -114.69, 0.000198728, 101.317
30, 0.00000, 219.701, -32.5217, 219.7, -152.522, 219.698, 87.4781, 1.27736E-010, 94.9204, 23.9027, 125.163, 23.9027, 5.16215, 23.9027, -114.837, 0.000216796, 101.53
31, 0.00000, 218.923, -32.6889, 218.923, -152.69, 218.921, 87.3109, 1.45821E-010, 94.7368, 25.5708, 124.908, 25.5707, 4.90744, 25.5707, -115.092, 0.000247664, 101.788
32, 0.00000, 219.24, -32.6212, 219.239, -152.622, 219.237, 87.3786, 1.38409E-010, 94.756, 24.8936, 125.013, 24.8936, 5.01223, 24.8936, -114.987, 0.000235001, 101.64
33, 0.00000, 218.473, -32.7809, 218.472, -152.782, 218.47, 87.2189, 1.56516E-010, 94.7092, 26.5157, 124.719, 26.5157, 4.71797, 26.5157, -115.281, 0.000266058, 101.957
34, 0.00000, 217.201, -33.0423, 217.2, -153.043, 217.198, 86.9575, 1.89552E-010, 94.6523, 29.1865, 124.249, 29.1865, 4.24818, 29.1864, -115.751, 0.000321938, 102.338
35, 0.00000, 216.808, -33.1215, 216.808, -153.122, 216.805, 86.8783, 2.00328E-010, 94.5966, 30.0027, 124.101, 30.0026, 4.10073, 30.0026, -115.898, 0.000340289, 102.409
36, 0.00000, 215.599, -33.3686, 215.598, -153.369, 215.596, 86.6312, 2.35618E-010, 94.512, 32.5297, 123.706, 32.5297, 3.7056, 32.5296, -116.294, 0.000400246, 102.655
37, 0.00000, 214.572, -33.5707, 214.571, -153.572, 214.569, 86.429, 2.67345E-010, 94.4753, 34.6398, 123.339, 34.6398, 3.33829, 34.6398, -116.661, 0.00045438, 102.844
38, 0.00000, 215.477, -33.3874, 215.477, -153.388, 215.474, 86.6124, 2.39035E-010, 94.4961, 32.758, 123.618, 32.758, 3.61744, 32.758, -116.382, 0.000406071, 102.671
39, 0.00000, 215.159, -33.4489, 215.158, -153.45, 215.156, 86.5509, 2.48517E-010, 94.5472, 33.4077, 123.493, 33.4077, 3.49229, 33.4076, -116.507, 0.000422242, 102.782
40, 0.00000, 215.389, -33.4026, 215.388, -153.403, 215.386, 86.5972, 2.41361E-010, 94.5562, 32.9311, 123.568, 32.9311, 3.56695, 32.931, -116.432, 0.000410243, 102.73
41, 0.00000, 214.993, -33.4842, 214.992, -153.485, 214.99, 86.5156, 2.53788E-010, 94.5165, 33.7594, 123.457, 33.7594, 3.45599, 33.7593, -116.543, 0.000431327, 102.789
42, 0.00000, 214.065, -33.6731, 214.064, -153.674, 214.061, 86.3267, 2.84079E-010, 94.4442, 35.691, 123.188, 35.691, 3.1869, 35.6909, -116.812, 0.000482859, 102.895
43, 0.00000, 210.536, -34.3094, 210.534, -154.31, 210.531, 85.6904, 4.07592E-010, 94.7914, 42.6635, 121.957, 42.6634, 1.9558, 42.6634, -118.043, 0.000692668, 103.68
44, 0.00000, 209.821, -34.4252, 209.82, -154.426, 209.817, 85.5745, 4.34483E-010, 94.9309, 44.0356, 121.686, 44.0356, 1.68536, 44.0355, -118.313, 0.000738275, 103.901
45, 0.00000, 210.288, -34.3441, 210.286, -154.345, 210.284, 85.6556, 4.15934E-010, 94.8919, 43.1091, 121.858, 43.109, 1.85671, 43.109, -118.142, 0.000706976, 103.81
46, 0.00000, 211.603, -34.1293, 211.602, -154.13, 211.599, 85.8704, 3.69058E-010, 94.5713, 40.6089, 122.323, 40.6089, 2.32189, 40.6088, -117.677, 0.000627317, 103.363
47, 0.00000, 214.011, -33.6895, 214.009, -153.69, 214.007, 86.3103, 2.86516E-010, 94.3623, 35.8262, 123.213, 35.8262, 3.21233, 35.8261, -116.787, 0.000486878, 102.823
48, 0.00000, 215.689, -33.3601, 215.688, -153.361, 215.686, 86.6397, 2.33987E-010, 94.3472, 32.3842, 123.817, 32.3842, 3.81621, 32.3841, -116.183, 0.000397314, 102.46
48, 0.00000, 215.689, -33.3601, 215.688, -153.361, 215.686, 86.6397, 2.33987E-010, 94.3472, 32.3842, 123.817, 32.3842, 3.81621, 32.3841, -116.183, 0.000397314, 102.46
