hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
1, 0.00000, 218.927, -32.7777, 218.926, -152.778, 218.924, 87.2221, 3.74952E-010, 92.9967, 65.6398, 124.436, 65.6397, 4.43585, 65.6397, -115.563, 0.00063619, 102.667
2, 0.00000, 219.998, -32.5404, 219.997, -152.541, 219.995, 87.4594, 3.12352E-010, 92.6261, 59.7637, 124.823, 59.7637, 4.82214, 59.7636, -115.177, 0.000529071, 102.385
3, 0.00000, 220.734, -32.3744, 220.733, -152.375, 220.731, 87.6255, 2.72162E-010, 92.2855, 55.6873, 125.082, 55.6873, 5.08123, 55.6872, -114.918, 0.000460529, 102.185
4, 0.00000, 220.884, -32.3404, 220.884, -152.341, 220.882, 87.6595, 2.64747E-010, 92.2851, 54.8503, 125.137, 54.8503, 5.13622, 54.8502, -114.863, 0.000447508, 102.141
5, 0.00000, 220.984, -32.318, 220.983, -152.319, 220.982, 87.6819, 2.59278E-010, 92.2486, 54.2995, 125.176, 54.2994, 5.17508, 54.2994, -114.824, 0.000438569, 102.114
6, 0.00000, 220.537, -32.4201, 220.537, -152.421, 220.535, 87.5797, 2.82911E-010, 92.4771, 56.7911, 125.028, 56.7911, 5.02774, 56.7911, -114.972, 0.000478254, 102.287
7, 0.00000, 219.82, -32.5813, 219.819, -152.582, 219.818, 87.4185, 3.22389E-010, 92.7941, 60.757, 124.773, 60.757, 4.77226, 60.7569, -115.227, 0.00054598, 102.496
8, 0.00000, 220.112, -32.516, 220.111, -152.517, 220.11, 87.4838, 3.06108E-010, 92.6136, 59.147, 124.878, 59.147, 4.87711, 59.1469, -115.122, 0.000518213, 102.373
9, 0.00000, 219.403, -32.6701, 219.403, -152.671, 219.401, 87.3297, 3.45957E-010, 92.9337, 63.0043, 124.582, 63.0043, 4.58158, 63.0042, -115.418, 0.000586301, 102.641
10, 0.00000, 218.228, -32.9225, 218.227, -152.923, 218.226, 87.0773, 4.17457E-010, 93.3583, 69.356, 124.11, 69.3559, 4.10888, 69.3558, -115.89, 0.000708616, 102.959
11, 0.00000, 217.866, -32.9989, 217.865, -153, 217.863, 87.0009, 4.41302E-010, 93.4336, 71.2971, 123.961, 71.2971, 3.96016, 71.297, -116.039, 0.000748734, 103.019
12, 0.00000, 216.748, -33.2375, 216.747, -153.238, 216.745, 86.7623, 5.1787E-010, 93.7019, 77.3076, 123.563, 77.3075, 3.56225, 77.3074, -116.437, 0.000879622, 103.214
13, 0.00000, 215.799, -33.433, 215.798, -153.434, 215.795, 86.5668, 5.86906E-010, 93.9121, 82.3274, 123.192, 82.3274, 3.19144, 82.3272, -116.808, 0.000997582, 103.371
14, 0.00000, 216.635, -33.2558, 216.634, -153.257, 216.632, 86.744, 5.25551E-010, 93.7263, 77.8509, 123.473, 77.8509, 3.47269, 77.8507, -116.527, 0.000892324, 103.235
15, 0.00000, 216.341, -33.3153, 216.34, -153.316, 216.337, 86.6845, 5.45704E-010, 93.8148, 79.3968, 123.347, 79.3968, 3.34647, 79.3966, -116.653, 0.000927572, 103.331
16, 0.00000, 216.553, -33.2706, 216.552, -153.271, 216.55, 86.7292, 5.30682E-010, 93.7946, 78.263, 123.422, 78.2629, 3.4217, 78.2628, -116.577, 0.000901417, 103.289
17, 0.00000, 216.188, -33.3494, 216.187, -153.35, 216.185, 86.6504, 5.57696E-010, 93.8326, 80.2332, 123.311, 80.2331, 3.31, 80.233, -116.689, 0.00094737, 103.332
18, 0.00000, 215.33, -33.5318, 215.329, -153.533, 215.327, 86.468, 6.23372E-010, 93.9557, 84.8278, 123.039, 84.8277, 3.03867, 84.8276, -116.96, 0.00105956, 103.407
19, 0.00000, 212.079, -34.1524, 212.077, -154.153, 212.075, 85.8474, 8.90731E-010, 94.6613, 101.421, 121.785, 101.421, 1.7844, 101.421, -118.215, 0.00151609, 104.023
20, 0.00000, 211.419, -34.2671, 211.418, -154.268, 211.415, 85.7327, 9.49173E-010, 94.8527, 104.688, 121.508, 104.688, 1.50662, 104.688, -118.492, 0.00161525, 104.2
21, 0.00000, 211.853, -34.1875, 211.852, -154.189, 211.849, 85.8123, 9.09504E-010, 94.7692, 102.483, 121.682, 102.483, 1.68151, 102.482, -118.317, 0.00154747, 104.123
22, 0.00000, 213.058, -33.975, 213.057, -153.976, 213.054, 86.0248, 8.07367E-010, 94.4021, 96.5303, 122.161, 96.5302, 2.16032, 96.5301, -117.839, 0.00137369, 103.782
23, 0.00000, 215.281, -33.5475, 215.28, -153.548, 215.277, 86.4523, 6.2817E-010, 93.8863, 85.1482, 123.065, 85.1482, 3.06455, 85.1481, -116.935, 0.00106832, 103.338
24, 0.00000, 216.832, -33.2291, 216.831, -153.23, 216.829, 86.7707, 5.14072E-010, 93.5022, 76.9596, 123.675, 76.9596, 3.67401, 76.9595, -116.325, 0.00087324, 103.035
25, 0.00000, 218.927, -32.778, 218.926, -152.779, 218.924, 87.2219, 3.75521E-010, 92.9769, 65.6415, 124.439, 65.6415, 4.43828, 65.6414, -115.561, 0.00063688, 102.613
26, 0.00000, 219.998, -32.5404, 219.997, -152.541, 219.995, 87.4594, 3.12158E-010, 92.6122, 59.7637, 124.823, 59.7637, 4.82214, 59.7636, -115.177, 0.000529081, 102.385
27, 0.00000, 220.734, -32.3744, 220.733, -152.375, 220.731, 87.6255, 2.72068E-010, 92.3574, 55.6873, 125.082, 55.6873, 5.08123, 55.6872, -114.918, 0.000460532, 102.185
28, 0.00000, 220.884, -32.3404, 220.884, -152.341, 220.882, 87.6595, 2.64718E-010, 92.2723, 54.8503, 125.137, 54.8503, 5.13622, 54.8502, -114.863, 0.000447509, 102.141
29, 0.00000, 220.984, -32.318, 220.983, -152.319, 220.982, 87.6819, 2.59763E-010, 92.2247, 54.2995, 125.176, 54.2994, 5.17508, 54.2994, -114.824, 0.00043857, 102.114
30, 0.00000, 220.537, -32.4201, 220.537, -152.421, 220.535, 87.5797, 2.82354E-010, 92.4762, 56.7911, 125.028, 56.7911, 5.02774, 56.7911, -114.972, 0.000478254, 102.287
31, 0.00000, 219.82, -32.5813, 219.819, -152.582, 219.818, 87.4185, 3.2239E-010, 92.7736, 60.757, 124.773, 60.757, 4.77226, 60.7569, -115.227, 0.00054598, 102.496
32, 0.00000, 220.112, -32.516, 220.111, -152.517, 220.11, 87.4838, 3.0608E-010, 92.6259, 59.147, 124.878, 59.147, 4.87711, 59.1469, -115.122, 0.000518213, 102.373
33, 0.00000, 219.403, -32.6701, 219.403, -152.671, 219.401, 87.3297, 3.46256E-010, 92.9375, 63.0043, 124.582, 63.0043, 4.58158, 63.0042, -115.418, 0.000586301, 102.641
