hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
1, 0.00000, 216.697, -33.6312, 216.696, -153.632, 216.694, 86.3686, 4.51115E-010, 90.9744, 73.3668, 124.185, 73.3667, 4.18434, 73.3666, -115.815, 0.000768085, 100.755
2, 0.00000, 217.979, -33.3162, 217.978, -153.317, 217.976, 86.6836, 3.7458E-010, 90.8426, 66.8088, 124.625, 66.8088, 4.62429, 66.8087, -115.375, 0.00063841, 100.587
3, 0.00000, 218.859, -33.0964, 218.858, -153.097, 218.857, 86.9034, 3.25716E-010, 90.7222, 62.2581, 124.921, 62.2581, 4.92075, 62.258, -115.079, 0.000555464, 100.465
4, 0.00000, 219.039, -33.0515, 219.039, -153.052, 219.037, 86.9484, 3.1678E-010, 90.6976, 61.3246, 124.985, 61.3246, 4.98441, 61.3245, -115.015, 0.000539786, 100.439
5, 0.00000, 219.158, -33.0218, 219.158, -153.022, 219.156, 86.978, 3.10321E-010, 90.6911, 60.7095, 125.028, 60.7095, 5.02774, 60.7094, -114.972, 0.000528938, 100.423
6, 0.00000, 218.624, -33.1568, 218.624, -153.157, 218.622, 86.843, 3.38616E-010, 90.7828, 63.4915, 124.856, 63.4914, 4.85569, 63.4914, -115.144, 0.000576805, 100.554
7, 0.00000, 217.766, -33.3704, 217.765, -153.371, 217.763, 86.6294, 3.86566E-010, 90.9222, 67.9185, 124.564, 67.9185, 4.56381, 67.9184, -115.436, 0.000658733, 100.689
8, 0.00000, 218.115, -33.2838, 218.115, -153.284, 218.113, 86.716, 3.66757E-010, 90.8262, 66.121, 124.685, 66.121, 4.68391, 66.1209, -115.315, 0.000625207, 100.591
9, 0.00000, 217.266, -33.4885, 217.266, -153.489, 217.264, 86.5113, 4.15216E-010, 90.992, 70.4254, 124.355, 70.4254, 4.35434, 70.4253, -115.645, 0.000707557, 100.791
10, 0.00000, 215.859, -33.8245, 215.858, -153.825, 215.856, 86.1753, 5.0258E-010, 91.1693, 77.511, 123.827, 77.511, 3.82665, 77.5109, -116.173, 0.000855787, 100.982
11, 0.00000, 215.424, -33.9265, 215.423, -153.927, 215.421, 86.0733, 5.3109E-010, 91.1733, 79.6757, 123.662, 79.6757, 3.66178, 79.6756, -116.337, 0.000904536, 100.997
12, 0.00000, 214.086, -34.2452, 214.085, -154.246, 214.083, 85.7545, 6.24499E-010, 91.2476, 86.3795, 123.212, 86.3795, 3.2108, 86.3794, -116.788, 0.00106346, 101.068
13, 0.00000, 212.948, -34.5074, 212.947, -154.508, 212.944, 85.4923, 7.08955E-010, 91.274, 91.9755, 122.799, 91.9754, 2.79802, 91.9753, -117.201, 0.00120698, 101.114
14, 0.00000, 213.95, -34.2702, 213.949, -154.271, 213.946, 85.7296, 6.33698E-010, 91.2413, 86.9835, 123.12, 86.9834, 3.11917, 86.9833, -116.88, 0.00107908, 101.07
15, 0.00000, 213.596, -34.35, 213.595, -154.351, 213.593, 85.6497, 6.58989E-010, 91.3189, 88.7063, 122.981, 88.7063, 2.98025, 88.7061, -117.019, 0.00112185, 101.137
16, 0.00000, 213.851, -34.2902, 213.85, -154.291, 213.847, 85.7096, 6.40231E-010, 91.293, 87.4421, 123.066, 87.442, 3.06544, 87.4419, -116.934, 0.00109008, 101.118
17, 0.00000, 213.413, -34.3955, 213.412, -154.396, 213.41, 85.6042, 6.73321E-010, 91.2961, 89.6397, 122.936, 89.6396, 2.93569, 89.6395, -117.063, 0.00114593, 101.119
18, 0.00000, 212.386, -34.6401, 212.385, -154.641, 212.383, 85.3597, 7.52857E-010, 91.2688, 94.7637, 122.624, 94.7636, 2.62313, 94.7635, -117.376, 0.00128246, 101.093
19, 0.00000, 208.482, -35.4808, 208.481, -155.482, 208.478, 84.5189, 1.0804E-009, 91.5134, 113.247, 121.241, 113.247, 1.2405, 113.247, -118.758, 0.00183932, 101.365
