hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
1, 0.00000, 223.5, -31.5399, 223.5, -151.54, 223.498, 88.46, 9.70516E-011, 95.5082, 17.8736, 124.644, 17.8736, 4.64321, 17.8736, -115.356, 0.000151494, 105.384
2, 0.00000, 224.145, -31.4125, 224.145, -151.413, 224.143, 88.5874, 8.2206E-011, 94.9295, 16.2675, 124.968, 16.2675, 4.96729, 16.2675, -115.032, 0.00012614, 104.924
3, 0.00000, 224.588, -31.3229, 224.588, -151.323, 224.586, 88.6769, 7.25545E-011, 94.5644, 15.1542, 125.183, 15.1542, 5.1824, 15.1542, -114.817, 0.0001099, 104.598
4, 0.00000, 224.679, -31.3045, 224.678, -151.305, 224.677, 88.6953, 7.0764E-011, 94.4657, 14.9253, 125.227, 14.9253, 5.22698, 14.9252, -114.773, 0.000106784, 104.524
5, 0.00000, 224.739, -31.2924, 224.738, -151.293, 224.737, 88.7074, 6.96502E-011, 94.4182, 14.775, 125.261, 14.775, 5.26073, 14.7749, -114.739, 0.000104678, 104.48
6, 0.00000, 224.47, -31.3477, 224.47, -151.348, 224.468, 88.6522, 7.51637E-011, 94.6495, 15.4554, 125.144, 15.4554, 5.14313, 15.4554, -114.856, 0.000114137, 104.72
7, 0.00000, 224.038, -31.4345, 224.038, -151.435, 224.036, 88.5653, 8.45363E-011, 95.0683, 16.5388, 124.931, 16.5387, 4.93039, 16.5387, -115.069, 0.000130192, 105.047
8, 0.00000, 224.214, -31.3994, 224.213, -151.4, 224.212, 88.6005, 8.06519E-011, 94.897, 16.0989, 125.018, 16.0989, 5.01725, 16.0989, -114.982, 0.000123589, 104.885
9, 0.00000, 223.788, -31.4822, 223.787, -151.483, 223.785, 88.5177, 9.01407E-011, 95.3258, 17.1534, 124.761, 17.1534, 4.76057, 17.1534, -115.239, 0.000139732, 105.261
10, 0.00000, 223.08, -31.617, 223.079, -151.618, 223.078, 88.3829, 1.06949E-010, 95.9097, 18.8911, 124.35, 18.8911, 4.34962, 18.8911, -115.65, 0.000168623, 105.775
11, 0.00000, 222.862, -31.6576, 222.861, -151.658, 222.859, 88.3422, 1.12502E-010, 96.0801, 19.4226, 124.219, 19.4225, 4.2185, 19.4225, -115.781, 0.000178053, 105.902
12, 0.00000, 222.188, -31.7842, 222.187, -151.785, 222.185, 88.2156, 1.30537E-010, 96.5155, 21.0682, 123.88, 21.0682, 3.87977, 21.0681, -116.119, 0.000208849, 106.288
13, 0.00000, 221.616, -31.8871, 221.615, -151.888, 221.613, 88.1127, 1.46684E-010, 96.8689, 22.4443, 123.554, 22.4443, 3.55368, 22.4442, -116.446, 0.000236498, 106.61
14, 0.00000, 222.121, -31.7937, 222.12, -151.794, 222.118, 88.2062, 1.32188E-010, 96.5711, 21.2178, 123.791, 21.2177, 3.79077, 21.2177, -116.209, 0.000211777, 106.338
15, 0.00000, 221.943, -31.825, 221.942, -151.826, 221.94, 88.1749, 1.36991E-010, 96.7276, 21.6418, 123.679, 21.6418, 3.67792, 21.6418, -116.321, 0.000220076, 106.476
16, 0.00000, 222.071, -31.8014, 222.07, -151.802, 222.068, 88.1984, 1.33427E-010, 96.6518, 21.3311, 123.743, 21.3311, 3.74219, 21.3311, -116.257, 0.000213927, 106.4
17, 0.00000, 221.851, -31.843, 221.85, -151.844, 221.848, 88.1568, 1.39828E-010, 96.7588, 21.8707, 123.651, 21.8706, 3.65081, 21.8706, -116.348, 0.00022472, 106.505
18, 0.00000, 221.333, -31.9391, 221.332, -151.94, 221.33, 88.0607, 1.55197E-010, 97.0364, 23.1295, 123.426, 23.1295, 3.42514, 23.1294, -116.574, 0.000250997, 106.73
19, 0.00000, 219.367, -32.2587, 219.366, -152.26, 219.364, 87.7411, 2.17443E-010, 98.284, 27.6892, 122.299, 27.6892, 2.29821, 27.6891, -117.701, 0.000357323, 107.87
20, 0.00000, 218.969, -32.3162, 218.968, -152.317, 218.966, 87.6836, 2.30851E-010, 98.5719, 28.5897, 122.04, 28.5896, 2.03934, 28.5896, -117.96, 0.000380323, 108.143
21, 0.00000, 219.23, -32.2759, 219.229, -152.277, 219.227, 87.7239, 2.21669E-010, 98.401, 27.9819, 122.2, 27.9819, 2.19966, 27.9819, -117.799, 0.000364609, 107.996
22, 0.00000, 219.96, -32.1688, 219.959, -152.17, 219.957, 87.8311, 1.98018E-010, 97.8655, 26.3435, 122.641, 26.3434, 2.64038, 26.3434, -117.359, 0.000324215, 107.486
23, 0.00000, 221.302, -31.9475, 221.301, -151.948, 221.299, 88.0523, 1.56432E-010, 96.9866, 23.2163, 123.458, 23.2163, 3.45749, 23.2162, -116.542, 0.000253022, 106.679
24, 0.00000, 222.238, -31.7801, 222.237, -151.781, 222.235, 88.2198, 1.29659E-010, 96.3718, 20.9711, 123.994, 20.9711, 3.99369, 20.9711, -116.006, 0.00020728, 106.117
25, 0.00000, 223.5, -31.54, 223.5, -151.541, 223.498, 88.4598, 9.70086E-011, 95.4466, 17.8739, 124.645, 17.8739, 4.64469, 17.8739, -115.355, 0.000151608, 105.341
26, 0.00000, 224.145, -31.4125, 224.145, -151.413, 224.143, 88.5874, 8.21843E-011, 94.9501, 16.2675, 124.968, 16.2675, 4.96729, 16.2675, -115.032, 0.000126142, 104.924
27, 0.00000, 224.588, -31.3229, 224.588, -151.323, 224.586, 88.6769, 7.26103E-011, 94.6009, 15.1542, 125.183, 15.1542, 5.1824, 15.1542, -114.817, 0.0001099, 104.598
28, 0.00000, 224.679, -31.3045, 224.678, -151.305, 224.677, 88.6953, 7.08081E-011, 94.513, 14.9253, 125.227, 14.9253, 5.22698, 14.9252, -114.773, 0.000106784, 104.524
29, 0.00000, 224.739, -31.2924, 224.738, -151.293, 224.737, 88.7074, 6.9598E-011, 94.3431, 14.775, 125.261, 14.775, 5.26073, 14.7749, -114.739, 0.000104678, 104.48
30, 0.00000, 224.47, -31.3477, 224.47, -151.348, 224.468, 88.6522, 7.51166E-011, 94.7272, 15.4554, 125.144, 15.4554, 5.14313, 15.4554, -114.856, 0.000114137, 104.72
31, 0.00000, 224.038, -31.4345, 224.038, -151.435, 224.036, 88.5653, 8.45973E-011, 95.0363, 16.5388, 124.931, 16.5387, 4.93039, 16.5387, -115.069, 0.000130192, 105.047
32, 0.00000, 224.214, -31.3994, 224.213, -151.4, 224.212, 88.6005, 8.07032E-011, 94.8367, 16.0989, 125.018, 16.0989, 5.01725, 16.0989, -114.982, 0.000123589, 104.885
33, 0.00000, 223.788, -31.4822, 223.787, -151.483, 223.785, 88.5177, 9.01227E-011, 95.2832, 17.1534, 124.761, 17.1534, 4.76057, 17.1534, -115.239, 0.000139732, 105.261
34, 0.00000, 223.08, -31.617, 223.079, -151.618, 223.078, 88.3829, 1.06982E-010, 95.9166, 18.8911, 124.35, 18.8911, 4.34962, 18.8911, -115.65, 0.000168623, 105.775
35, 0.00000, 222.862, -31.6576, 222.861, -151.658, 222.859, 88.3422, 1.12434E-010, 96.0909, 19.4226, 124.219, 19.4225, 4.2185, 19.4225, -115.781, 0.000178053, 105.902
36, 0.00000, 222.188, -31.7842, 222.187, -151.785, 222.185, 88.2156, 1.30418E-010, 96.5364, 21.0682, 123.88, 21.0682, 3.87977, 21.0681, -116.119, 0.000208849, 106.288
37, 0.00000, 221.616, -31.8871, 221.615, -151.888, 221.613, 88.1127, 1.46673E-010, 96.8933, 22.4443, 123.554, 22.4443, 3.55368, 22.4442, -116.446, 0.000236498, 106.61
38, 0.00000, 222.121, -31.7937, 222.12, -151.794, 222.118, 88.2062, 1.32195E-010, 96.5815, 21.2178, 123.791, 21.2177, 3.79077, 21.2177, -116.209, 0.000211777, 106.338
39, 0.00000, 221.943, -31.825, 221.942, -151.826, 221.94, 88.1749, 1.37065E-010, 96.7285, 21.6418, 123.679, 21.6418, 3.67792, 21.6418, -116.321, 0.000220076, 106.476
40, 0.00000, 222.071, -31.8014, 222.07, -151.802, 222.068, 88.1984, 1.33506E-010, 96.5934, 21.3311, 123.743, 21.3311, 3.74219, 21.3311, -116.257, 0.000213927, 106.4
41, 0.00000, 221.851, -31.843, 221.85, -151.844, 221.848, 88.1568, 1.39812E-010, 96.7775, 21.8707, 123.651, 21.8706, 3.65081, 21.8706, -116.348, 0.00022472, 106.505
42, 0.00000, 221.333, -31.9391, 221.332, -151.94, 221.33, 88.0607, 1.55111E-010, 97.0405, 23.1295, 123.426, 23.1295, 3.42514, 23.1294, -116.574, 0.000250997, 106.73
43, 0.00000, 219.367, -32.2587, 219.366, -152.26, 219.364, 87.7411, 2.17438E-010, 98.2805, 27.6892, 122.299, 27.6892, 2.29821, 27.6891, -117.701, 0.000357323, 107.87
44, 0.00000, 218.969, -32.3162, 218.968, -152.317, 218.966, 87.6836, 2.30831E-010, 98.5568, 28.5897, 122.04, 28.5896, 2.03934, 28.5896, -117.96, 0.000380323, 108.143
45, 0.00000, 219.23, -32.2759, 219.229, -152.277, 219.227, 87.7239, 2.21593E-010, 98.4001, 27.9819, 122.2, 27.9819, 2.19966, 27.9819, -117.799, 0.000364609, 107.996
46, 0.00000, 219.96, -32.1688, 219.959, -152.17, 219.957, 87.8311, 1.9793E-010, 97.8671, 26.3435, 122.641, 26.3434, 2.64038, 26.3434, -117.359, 0.000324215, 107.486
47, 0.00000, 221.302, -31.9475, 221.301, -151.948, 221.299, 88.0523, 1.56406E-010, 96.9725, 23.2163, 123.458, 23.2163, 3.45749, 23.2162, -116.542, 0.000253022, 106.679
48, 0.00000, 222.238, -31.7801, 222.237, -151.781, 222.235, 88.2198, 1.29612E-010, 96.368, 20.9711, 123.994, 20.9711, 3.99369, 20.9711, -116.006, 0.00020728, 106.117
48, 0.00000, 222.238, -31.7801, 222.237, -151.781, 222.235, 88.2198, 1.29612E-010, 96.368, 20.9711, 123.994, 20.9711, 3.99369, 20.9711, -116.006, 0.00020728, 106.117
