hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
1, 0.00000, 216.762, -33.6656, 216.761, -153.666, 216.759, 86.3342, 3.33256E-010, 89.8399, 56.0412, 123.901, 56.0412, 3.90045, 56.0411, -116.099, 0.000571309, 100.819
2, 0.00000, 218.039, -33.3473, 218.038, -153.348, 218.036, 86.6525, 2.76685E-010, 89.6605, 51.0308, 124.346, 51.0308, 4.34534, 51.0307, -115.654, 0.000475001, 100.682
3, 0.00000, 218.915, -33.1252, 218.915, -153.126, 218.913, 86.8746, 2.40392E-010, 89.5494, 47.5542, 124.646, 47.5542, 4.64516, 47.5542, -115.354, 0.000413364, 100.583
4, 0.00000, 219.095, -33.0798, 219.095, -153.08, 219.093, 86.9201, 2.33694E-010, 89.5412, 46.841, 124.71, 46.841, 4.70955, 46.8409, -115.29, 0.000401718, 100.563
5, 0.00000, 219.214, -33.0498, 219.213, -153.05, 219.212, 86.95, 2.2824E-010, 89.489, 46.3711, 124.754, 46.3711, 4.75337, 46.371, -115.246, 0.000393649, 100.549
6, 0.00000, 218.682, -33.1862, 218.681, -153.187, 218.679, 86.8136, 2.49691E-010, 89.6295, 48.4964, 124.58, 48.4964, 4.57945, 48.4963, -115.42, 0.000429205, 100.663
7, 0.00000, 217.827, -33.402, 217.826, -153.403, 217.824, 86.5978, 2.85514E-010, 89.7965, 51.8786, 124.285, 51.8786, 4.28428, 51.8786, -115.715, 0.000490072, 100.776
8, 0.00000, 218.175, -33.3145, 218.174, -153.315, 218.173, 86.6853, 2.70762E-010, 89.6949, 50.5053, 124.406, 50.5053, 4.40566, 50.5052, -115.594, 0.00046518, 100.688
9, 0.00000, 217.329, -33.5214, 217.328, -153.522, 217.327, 86.4784, 3.06667E-010, 89.906, 53.7943, 124.073, 53.7943, 4.07252, 53.7942, -115.927, 0.000526337, 100.866
10, 0.00000, 215.927, -33.8611, 215.926, -153.862, 215.924, 86.1387, 3.71544E-010, 90.0443, 59.2085, 123.54, 59.2084, 3.53892, 59.2084, -116.46, 0.000636386, 101.027
11, 0.00000, 215.494, -33.9642, 215.493, -153.965, 215.491, 86.0356, 3.93206E-010, 90.0867, 60.8626, 123.373, 60.8625, 3.37216, 60.8625, -116.627, 0.000672579, 101.035
12, 0.00000, 214.16, -34.2865, 214.159, -154.287, 214.157, 85.7133, 4.62266E-010, 90.1477, 65.985, 122.917, 65.9849, 2.916, 65.9848, -117.083, 0.000790479, 101.079
13, 0.00000, 213.025, -34.5517, 213.024, -154.553, 213.022, 85.4481, 5.25013E-010, 90.1863, 70.2614, 122.499, 70.2613, 2.49847, 70.2612, -117.501, 0.000896903, 101.107
14, 0.00000, 214.024, -34.3117, 214.023, -154.313, 214.021, 85.688, 4.69562E-010, 90.171, 66.4469, 122.824, 66.4468, 2.82334, 66.4467, -117.176, 0.000802087, 101.082
15, 0.00000, 213.671, -34.3925, 213.67, -154.393, 213.668, 85.6073, 4.87897E-010, 90.2328, 67.7637, 122.684, 67.7636, 2.6829, 67.7635, -117.316, 0.000833789, 101.142
16, 0.00000, 213.925, -34.332, 213.924, -154.333, 213.922, 85.6677, 4.74041E-010, 90.1843, 66.7976, 122.77, 66.7975, 2.76906, 66.7974, -117.23, 0.000810238, 101.128
17, 0.00000, 213.489, -34.4385, 213.488, -154.439, 213.486, 85.5612, 4.98418E-010, 90.2074, 68.4767, 122.639, 68.4766, 2.63778, 68.4766, -117.361, 0.000851642, 101.121
