hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
1, 0.00000, 217.66, -33.4423, 217.66, -153.443, 217.658, 86.5575, 4.49121E-010, 91.6821, 77.3255, 124.079, 77.3255, 4.07801, 77.3254, -115.921, 0.000765992, 101.32
2, 0.00000, 218.855, -33.144, 218.854, -153.145, 218.852, 86.8558, 3.72941E-010, 91.5925, 70.4093, 124.512, 70.4092, 4.51146, 70.4091, -115.488, 0.000637027, 101.151
3, 0.00000, 219.674, -32.9358, 219.674, -152.936, 219.672, 87.064, 3.24342E-010, 91.4632, 65.6106, 124.804, 65.6106, 4.80332, 65.6105, -115.196, 0.000554476, 101.029
4, 0.00000, 219.842, -32.8932, 219.842, -152.894, 219.84, 87.1066, 3.15142E-010, 91.4206, 64.6257, 124.866, 64.6257, 4.86576, 64.6256, -115.134, 0.000538853, 101.004
5, 0.00000, 219.953, -32.8652, 219.953, -152.866, 219.951, 87.1347, 3.09068E-010, 91.4455, 63.9773, 124.909, 63.9773, 4.90867, 63.9772, -115.091, 0.000528058, 100.987
6, 0.00000, 219.456, -32.993, 219.455, -152.994, 219.454, 87.0068, 3.3695E-010, 91.5585, 66.911, 124.741, 66.911, 4.7402, 66.9109, -115.259, 0.000575746, 101.113
7, 0.00000, 218.657, -33.1953, 218.656, -153.196, 218.654, 86.8046, 3.84556E-010, 91.665, 71.5795, 124.453, 71.5795, 4.45281, 71.5794, -115.547, 0.00065728, 101.247
8, 0.00000, 218.982, -33.1133, 218.981, -153.114, 218.98, 86.8865, 3.65166E-010, 91.579, 69.6839, 124.571, 69.6838, 4.57085, 69.6838, -115.429, 0.000623905, 101.152
9, 0.00000, 218.191, -33.3072, 218.191, -153.308, 218.189, 86.6926, 4.13652E-010, 91.7632, 74.2239, 124.246, 74.2238, 4.24506, 74.2237, -115.754, 0.000705838, 101.349
10, 0.00000, 216.879, -33.6253, 216.878, -153.626, 216.877, 86.3745, 4.99917E-010, 91.8989, 81.6979, 123.724, 81.6979, 3.72306, 81.6978, -116.276, 0.00085314, 101.545
11, 0.00000, 216.474, -33.7219, 216.473, -153.723, 216.471, 86.2779, 5.28321E-010, 91.8997, 83.9814, 123.56, 83.9813, 3.55961, 83.9812, -116.44, 0.000901523, 101.565
12, 0.00000, 215.227, -34.0235, 215.226, -154.024, 215.224, 85.9763, 6.20945E-010, 91.9489, 91.0531, 123.115, 91.053, 3.1144, 91.0529, -116.885, 0.0010592, 101.644
13, 0.00000, 214.165, -34.2715, 214.164, -154.272, 214.161, 85.7282, 7.04475E-010, 91.979, 96.9573, 122.706, 96.9572, 2.70536, 96.9571, -117.294, 0.0012014, 101.701
14, 0.00000, 215.099, -34.0471, 215.098, -154.048, 215.096, 85.9527, 6.29997E-010, 91.9519, 91.6908, 123.023, 91.6907, 3.02206, 91.6906, -116.977, 0.00107463, 101.652
15, 0.00000, 214.769, -34.1227, 214.768, -154.124, 214.766, 85.8771, 6.55267E-010, 92.0123, 93.509, 122.885, 93.5089, 2.88424, 93.5088, -117.115, 0.00111705, 101.719
16, 0.00000, 215.007, -34.0661, 215.006, -154.067, 215.003, 85.9337, 6.36968E-010, 91.9763, 92.1751, 122.969, 92.1751, 2.96836, 92.175, -117.031, 0.00108555, 101.699
17, 0.00000, 214.599, -34.1657, 214.598, -154.167, 214.596, 85.8341, 6.69105E-010, 91.9943, 94.4933, 122.842, 94.4932, 2.84077, 94.4931, -117.158, 0.00114091, 101.703
18, 0.00000, 213.641, -34.3969, 213.64, -154.398, 213.638, 85.6029, 7.48613E-010, 91.9489, 99.8986, 122.534, 99.8985, 2.53283, 99.8984, -117.466, 0.00127613, 101.687
19, 0.00000, 210, -35.193, 209.999, -155.194, 209.996, 84.8068, 1.07247E-009, 92.196, 119.406, 121.157, 119.406, 1.15643, 119.406, -118.843, 0.00182692, 101.974
20, 0.00000, 209.26, -35.3421, 209.258, -155.343, 209.256, 84.6577, 1.14248E-009, 92.3011, 123.244, 120.857, 123.244, 0.856252, 123.244, -119.143, 0.00194659, 102.087
21, 0.00000, 209.747, -35.2391, 209.746, -155.24, 209.743, 84.7606, 1.09412E-009, 92.2718, 120.652, 121.048, 120.652, 1.04673, 120.652, -118.952, 0.00186481, 102.054
22, 0.00000, 211.097, -34.9638, 211.096, -154.965, 211.094, 85.036, 9.71229E-010, 92.0593, 113.658, 121.568, 113.657, 1.56752, 113.657, -118.431, 0.0016551, 101.828
23, 0.00000, 213.587, -34.4163, 213.586, -154.417, 213.584, 85.5834, 7.54467E-010, 91.8787, 100.277, 122.556, 100.277, 2.55507, 100.276, -117.444, 0.00128677, 101.609
24, 0.00000, 215.323, -34.012, 215.322, -154.013, 215.32, 85.9878, 6.16798E-010, 91.7664, 90.6453, 123.228, 90.6453, 3.22707, 90.6451, -116.772, 0.00105168, 101.466
25, 0.00000, 217.661, -33.4426, 217.66, -153.443, 217.658, 86.5573, 4.49415E-010, 91.6679, 77.3271, 124.081, 77.3271, 4.08078, 77.327, -115.919, 0.00076693, 101.264
26, 0.00000, 218.855, -33.144, 218.854, -153.145, 218.852, 86.8558, 3.7303E-010, 91.6105, 70.4093, 124.512, 70.4092, 4.51146, 70.4091, -115.488, 0.00063704, 101.151
27, 0.00000, 219.674, -32.9358, 219.674, -152.936, 219.672, 87.064, 3.24493E-010, 91.5387, 65.6106, 124.804, 65.6106, 4.80332, 65.6105, -115.196, 0.000554479, 101.029
28, 0.00000, 219.842, -32.8932, 219.842, -152.894, 219.84, 87.1066, 3.15331E-010, 91.4939, 64.6257, 124.866, 64.6257, 4.86576, 64.6256, -115.134, 0.000538854, 101.004
29, 0.00000, 219.953, -32.8652, 219.953, -152.866, 219.951, 87.1347, 3.09174E-010, 91.5023, 63.9773, 124.909, 63.9773, 4.90867, 63.9772, -115.091, 0.000528058, 100.988
30, 0.00000, 219.456, -32.993, 219.455, -152.994, 219.454, 87.0068, 3.36801E-010, 91.5568, 66.911, 124.741, 66.911, 4.7402, 66.9109, -115.259, 0.000575746, 101.113
31, 0.00000, 218.657, -33.1953, 218.656, -153.196, 218.654, 86.8046, 3.84883E-010, 91.6156, 71.5795, 124.453, 71.5795, 4.45281, 71.5794, -115.547, 0.00065728, 101.247
32, 0.00000, 218.982, -33.1133, 218.981, -153.114, 218.98, 86.8865, 3.65387E-010, 91.607, 69.6839, 124.571, 69.6838, 4.57085, 69.6838, -115.429, 0.000623905, 101.152
33, 0.00000, 218.191, -33.3072, 218.191, -153.308, 218.189, 86.6926, 4.13703E-010, 91.7276, 74.2239, 124.246, 74.2238, 4.24506, 74.2237, -115.754, 0.000705838, 101.349
34, 0.00000, 216.879, -33.6253, 216.878, -153.626, 216.877, 86.3745, 5.00005E-010, 91.9053, 81.6979, 123.724, 81.6979, 3.72306, 81.6978, -116.276, 0.00085314, 101.545
35, 0.00000, 216.474, -33.7219, 216.473, -153.723, 216.471, 86.2779, 5.28322E-010, 91.9003, 83.9814, 123.56, 83.9813, 3.55961, 83.9812, -116.44, 0.000901523, 101.565
36, 0.00000, 215.227, -34.0235, 215.226, -154.024, 215.224, 85.9763, 6.21194E-010, 91.9382, 91.0531, 123.115, 91.053, 3.1144, 91.0529, -116.885, 0.0010592, 101.644
37, 0.00000, 214.165, -34.2715, 214.164, -154.272, 214.161, 85.7282, 7.04728E-010, 91.9711, 96.9573, 122.706, 96.9572, 2.70536, 96.9571, -117.294, 0.0012014, 101.701
38, 0.00000, 215.099, -34.0471, 215.098, -154.048, 215.096, 85.9527, 6.30098E-010, 91.9512, 91.6908, 123.023, 91.6907, 3.02206, 91.6906, -116.977, 0.00107463, 101.652
39, 0.00000, 214.769, -34.1227, 214.768, -154.124, 214.766, 85.8771, 6.54965E-010, 92.0045, 93.509, 122.885, 93.5089, 2.88424, 93.5088, -117.115, 0.00111705, 101.719
40, 0.00000, 215.007, -34.0661, 215.006, -154.067, 215.003, 85.9337, 6.36724E-010, 91.9985, 92.1751, 122.969, 92.1751, 2.96836, 92.175, -117.031, 0.00108555, 101.699
41, 0.00000, 214.599, -34.1657, 214.598, -154.167, 214.596, 85.8341, 6.69102E-010, 91.9885, 94.4933, 122.842, 94.4932, 2.84077, 94.4931, -117.158, 0.00114091, 101.703
42, 0.00000, 213.641, -34.3969, 213.64, -154.398, 213.638, 85.6029, 7.48711E-010, 91.9473, 99.8986, 122.534, 99.8985, 2.53283, 99.8984, -117.466, 0.00127613, 101.687
43, 0.00000, 210, -35.193, 209.999, -155.194, 209.996, 84.8068, 1.07226E-009, 92.1976, 119.406, 121.157, 119.406, 1.15643, 119.406, -118.843, 0.00182692, 101.974
44, 0.00000, 209.26, -35.3421, 209.258, -155.343, 209.256, 84.6577, 1.1422E-009, 92.3043, 123.244, 120.857, 123.244, 0.856252, 123.244, -119.143, 0.00194659, 102.087
45, 0.00000, 209.747, -35.2391, 209.746, -155.24, 209.743, 84.7606, 1.09412E-009, 92.2718, 120.652, 121.048, 120.652, 1.04673, 120.652, -118.952, 0.00186481, 102.054
46, 0.00000, 211.097, -34.9638, 211.096, -154.965, 211.094, 85.036, 9.71229E-010, 92.0593, 113.658, 121.568, 113.657, 1.56752, 113.657, -118.431, 0.0016551, 101.828
47, 0.00000, 213.587, -34.4163, 213.586, -154.417, 213.584, 85.5834, 7.55097E-010, 91.8827, 100.277, 122.556, 100.277, 2.55507, 100.276, -117.444, 0.00128677, 101.609
48, 0.00000, 215.323, -34.012, 215.322, -154.013, 215.32, 85.9878, 6.1651E-010, 91.7632, 90.6453, 123.228, 90.6453, 3.22707, 90.6451, -116.772, 0.00105168, 101.466
48, 0.00000, 215.323, -34.012, 215.322, -154.013, 215.32, 85.9878, 6.1651E-010, 91.7632, 90.6453, 123.228, 90.6453, 3.22707, 90.6451, -116.772, 0.00105168, 101.466
