hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
1, 0.00000, 217.162, -33.1428, 217.161, -153.144, 217.159, 86.857, 2.05312E-010, 90.387, 33.708, 124.917, 33.708, 4.91633, 33.708, -115.083, 0.000354812, 101.387
2, 0.00000, 218.395, -32.874, 218.395, -152.875, 218.393, 87.1258, 1.69997E-010, 89.7782, 30.6951, 125.314, 30.6951, 5.31377, 30.695, -114.686, 0.000294667, 101.066
3, 0.00000, 219.243, -32.6861, 219.243, -152.687, 219.241, 87.3138, 1.47534E-010, 89.3661, 28.6042, 125.582, 28.6041, 5.58096, 28.6041, -114.418, 0.000256245, 100.835
4, 0.00000, 219.417, -32.6476, 219.416, -152.648, 219.415, 87.3522, 1.43082E-010, 89.2084, 28.1752, 125.639, 28.1752, 5.63819, 28.1752, -114.361, 0.000248969, 100.783
5, 0.00000, 219.532, -32.6222, 219.531, -152.623, 219.529, 87.3776, 1.40102E-010, 89.1339, 27.8926, 125.678, 27.8926, 5.6777, 27.8925, -114.322, 0.000243958, 100.754
6, 0.00000, 219.017, -32.7378, 219.016, -152.738, 219.014, 87.262, 1.53108E-010, 89.5572, 29.1706, 125.524, 29.1706, 5.52382, 29.1706, -114.476, 0.000266164, 100.96
7, 0.00000, 218.19, -32.9203, 218.19, -152.921, 218.188, 87.0795, 1.75684E-010, 89.9696, 31.2046, 125.261, 31.2046, 5.26047, 31.2046, -114.739, 0.000304139, 101.2
8, 0.00000, 218.527, -32.8464, 218.526, -152.847, 218.524, 87.1534, 1.66345E-010, 89.7714, 30.379, 125.37, 30.379, 5.36892, 30.3789, -114.63, 0.00028857, 101.057
9, 0.00000, 217.711, -33.0209, 217.71, -153.022, 217.708, 86.9789, 1.88791E-010, 90.2122, 32.3563, 125.068, 32.3563, 5.06738, 32.3562, -114.932, 0.000326779, 101.36
10, 0.00000, 216.358, -33.3068, 216.357, -153.308, 216.355, 86.693, 2.29092E-010, 90.8134, 35.6115, 124.586, 35.6114, 4.58579, 35.6114, -115.413, 0.00039558, 101.71
11, 0.00000, 215.941, -33.3934, 215.94, -153.394, 215.938, 86.6064, 2.42623E-010, 90.9487, 36.606, 124.436, 36.606, 4.43503, 36.606, -115.564, 0.000418197, 101.769
12, 0.00000, 214.655, -33.664, 214.654, -153.665, 214.652, 86.3358, 2.85888E-010, 91.2939, 39.686, 124.028, 39.6859, 4.02771, 39.6859, -115.971, 0.000492078, 101.983
13, 0.00000, 213.562, -33.8857, 213.561, -153.887, 213.559, 86.114, 3.25068E-010, 91.5712, 42.2568, 123.652, 42.2568, 3.65156, 42.2567, -116.348, 0.000558835, 102.143
14, 0.00000, 214.525, -33.6847, 214.524, -153.686, 214.522, 86.3151, 2.90242E-010, 91.3217, 39.9634, 123.941, 39.9634, 3.94014, 39.9634, -116.059, 0.000499284, 101.993
