hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
1, 0.00000, 215.471, -33.4928, 215.471, -153.493, 215.468, 86.507, 1.08697E-010, 87.5737, 17.0693, 124.325, 17.0693, 4.32413, 17.0693, -115.675, 0.000180912, 99.9546
2, 0.00000, 216.859, -33.1926, 216.858, -153.193, 216.856, 86.8072, 9.05475E-011, 87.2504, 15.5443, 124.739, 15.5443, 4.73827, 15.5443, -115.261, 0.000150178, 99.6197
3, 0.00000, 217.813, -32.9828, 217.813, -152.983, 217.811, 87.017, 7.8861E-011, 86.9544, 14.4859, 125.018, 14.4859, 5.01705, 14.4859, -114.982, 0.000130551, 99.3734
4, 0.00000, 218.009, -32.9399, 218.008, -152.941, 218.006, 87.0599, 7.66798E-011, 86.916, 14.2689, 125.078, 14.2689, 5.07711, 14.2689, -114.922, 0.000126846, 99.3199
5, 0.00000, 218.138, -32.9116, 218.137, -152.912, 218.135, 87.0882, 7.50657E-011, 86.886, 14.1258, 125.119, 14.1258, 5.11799, 14.1258, -114.881, 0.000124281, 99.288
6, 0.00000, 217.558, -33.0405, 217.558, -153.041, 217.556, 86.9593, 8.18551E-011, 87.1018, 14.7725, 124.957, 14.7725, 4.95626, 14.7725, -115.043, 0.000135594, 99.5084
7, 0.00000, 216.628, -33.2443, 216.627, -153.245, 216.626, 86.7555, 9.33248E-011, 87.369, 15.8021, 124.682, 15.8021, 4.68155, 15.8021, -115.318, 0.000154987, 99.7646
8, 0.00000, 217.007, -33.1617, 217.006, -153.162, 217.004, 86.8381, 8.85953E-011, 87.216, 15.3842, 124.796, 15.3842, 4.79491, 15.3842, -115.204, 0.000147051, 99.6116
9, 0.00000, 216.089, -33.3565, 216.088, -153.357, 216.086, 86.6433, 1.00147E-010, 87.5174, 16.3851, 124.483, 16.3851, 4.48219, 16.3851, -115.517, 0.000166557, 99.9293
10, 0.00000, 214.568, -33.676, 214.567, -153.677, 214.565, 86.3238, 1.21054E-010, 87.93, 18.0329, 123.984, 18.0329, 3.98324, 18.0328, -116.016, 0.000201744, 100.287
11, 0.00000, 214.099, -33.7729, 214.098, -153.774, 214.096, 86.2269, 1.2791E-010, 87.9627, 18.5364, 123.828, 18.5364, 3.82752, 18.5364, -116.172, 0.000213338, 100.343
12, 0.00000, 212.654, -34.0758, 212.653, -154.077, 212.651, 85.924, 1.50179E-010, 88.1934, 20.0953, 123.405, 20.0952, 3.4044, 20.0952, -116.595, 0.000251187, 100.551
13, 0.00000, 211.427, -34.3243, 211.426, -154.325, 211.424, 85.6754, 1.70496E-010, 88.3356, 21.3966, 123.017, 21.3966, 3.0158, 21.3966, -116.983, 0.000285442, 100.698
14, 0.00000, 212.509, -34.099, 212.508, -154.1, 212.505, 85.9008, 1.52396E-010, 88.1811, 20.236, 123.317, 20.236, 3.31595, 20.2359, -116.683, 0.000254915, 100.555
15, 0.00000, 212.128, -34.1745, 212.127, -154.175, 212.125, 85.8252, 1.58605E-010, 88.3025, 20.6364, 123.185, 20.6364, 3.18436, 20.6364, -116.815, 0.000265115, 100.66
16, 0.00000, 212.403, -34.1177, 212.402, -154.119, 212.399, 85.882, 1.54029E-010, 88.2629, 20.3425, 123.265, 20.3425, 3.26424, 20.3425, -116.735, 0.000257537, 100.615
17, 0.00000, 211.93, -34.2179, 211.929, -154.219, 211.927, 85.7818, 1.61894E-010, 88.3283, 20.8535, 123.144, 20.8535, 3.14365, 20.8535, -116.855, 0.000270862, 100.66
18, 0.00000, 210.822, -34.4502, 210.821, -154.451, 210.818, 85.5495, 1.81172E-010, 88.3751, 22.045, 122.854, 22.045, 2.8529, 22.045, -117.146, 0.000303488, 100.725
19, 0.00000, 206.61, -35.2376, 206.609, -155.239, 206.606, 84.7622, 2.60021E-010, 89.0486, 26.3431, 121.564, 26.3431, 1.56311, 26.343, -118.436, 0.000436542, 101.386
20, 0.00000, 205.757, -35.3817, 205.756, -155.383, 205.753, 84.6181, 2.77107E-010, 89.2573, 27.1883, 121.286, 27.1883, 1.28473, 27.1883, -118.714, 0.000465479, 101.592
21, 0.00000, 206.313, -35.2808, 206.312, -155.282, 206.309, 84.7189, 2.65346E-010, 89.1835, 26.6175, 121.464, 26.6175, 1.46283, 26.6175, -118.536, 0.000445562, 101.524
