hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
1, 0.00000, 217.369, -33.0345, 217.368, -153.035, 217.366, 86.9653, 1.86947E-010, 92.5588, 30.3582, 124.849, 30.3582, 4.84811, 30.3582, -115.151, 0.000319117, 101.64
2, 0.00000, 218.583, -32.7757, 218.582, -152.776, 218.581, 87.2241, 1.55237E-010, 92.408, 27.6441, 125.239, 27.6441, 5.23833, 27.644, -114.761, 0.000265037, 101.305
3, 0.00000, 219.417, -32.5947, 219.417, -152.595, 219.415, 87.4052, 1.34899E-010, 92.2801, 25.7606, 125.501, 25.7606, 5.50048, 25.7606, -114.499, 0.00023049, 101.065
4, 0.00000, 219.588, -32.5576, 219.588, -152.558, 219.586, 87.4422, 1.31177E-010, 92.2578, 25.3742, 125.557, 25.3742, 5.55657, 25.3742, -114.443, 0.000223944, 101.011
5, 0.00000, 219.701, -32.5332, 219.701, -152.534, 219.699, 87.4667, 1.28555E-010, 92.2137, 25.1196, 125.596, 25.1196, 5.59548, 25.1196, -114.404, 0.00021944, 100.981
6, 0.00000, 219.195, -32.6445, 219.194, -152.645, 219.192, 87.3553, 1.4014E-010, 92.3771, 26.2708, 125.446, 26.2708, 5.44493, 26.2708, -114.554, 0.000239413, 101.191
7, 0.00000, 218.381, -32.8203, 218.38, -152.821, 218.379, 87.1795, 1.60097E-010, 92.4651, 28.103, 125.187, 28.103, 5.18647, 28.103, -114.813, 0.000273561, 101.44
8, 0.00000, 218.712, -32.7492, 218.712, -152.75, 218.71, 87.2507, 1.52029E-010, 92.3489, 27.3593, 125.293, 27.3593, 5.29289, 27.3592, -114.706, 0.000259558, 101.294
9, 0.00000, 217.909, -32.9171, 217.909, -152.918, 217.907, 87.0827, 1.72152E-010, 92.562, 29.1406, 124.996, 29.1406, 4.99579, 29.1405, -115.004, 0.000293916, 101.605
10, 0.00000, 216.579, -33.1922, 216.578, -153.193, 216.576, 86.8076, 2.08459E-010, 92.7945, 32.0732, 124.522, 32.0732, 4.52148, 32.0732, -115.478, 0.000355774, 101.97
11, 0.00000, 216.168, -33.2755, 216.167, -153.276, 216.165, 86.7243, 2.20686E-010, 92.8008, 32.9693, 124.374, 32.9693, 4.37287, 32.9693, -115.626, 0.000376103, 102.035
12, 0.00000, 214.903, -33.5357, 214.902, -153.537, 214.9, 86.4641, 2.59515E-010, 92.956, 35.7441, 123.974, 35.7441, 3.97282, 35.744, -116.026, 0.00044252, 102.263
13, 0.00000, 213.829, -33.7487, 213.828, -153.75, 213.825, 86.2511, 2.94816E-010, 93.0614, 38.0604, 123.603, 38.0604, 3.60237, 38.0604, -116.397, 0.000502523, 102.437
14, 0.00000, 214.776, -33.5555, 214.775, -153.556, 214.773, 86.4443, 2.63278E-010, 92.9422, 35.9943, 123.886, 35.9943, 3.8854, 35.9942, -116.114, 0.000448991, 102.276
15, 0.00000, 214.443, -33.6203, 214.442, -153.621, 214.439, 86.3795, 2.73671E-010, 93.024, 36.7073, 123.76, 36.7073, 3.75944, 36.7072, -116.24, 0.000466904, 102.384
16, 0.00000, 214.683, -33.5716, 214.682, -153.572, 214.68, 86.4282, 2.66208E-010, 92.9939, 36.184, 123.836, 36.184, 3.83502, 36.184, -116.164, 0.000453609, 102.335
17, 0.00000, 214.27, -33.6575, 214.269, -153.658, 214.266, 86.3423, 2.79778E-010, 93.0226, 37.0936, 123.723, 37.0936, 3.72211, 37.0936, -116.277, 0.000476973, 102.388
18, 0.00000, 213.298, -33.8566, 213.297, -153.857, 213.295, 86.1432, 3.13432E-010, 93.0662, 39.2146, 123.45, 39.2146, 3.44882, 39.2145, -116.55, 0.000534101, 102.48
19, 0.00000, 209.608, -34.5282, 209.607, -154.529, 209.604, 85.4715, 4.50082E-010, 93.6669, 46.8656, 122.211, 46.8656, 2.21049, 46.8655, -117.788, 0.000766844, 103.22
20, 0.00000, 208.861, -34.6506, 208.86, -154.652, 208.857, 85.3491, 4.7988E-010, 93.8532, 48.3704, 121.941, 48.3703, 1.93987, 48.3703, -118.059, 0.000817454, 103.435
21, 0.00000, 209.349, -34.5649, 209.347, -154.566, 209.345, 85.4348, 4.59438E-010, 93.7832, 47.3542, 122.113, 47.3541, 2.1118, 47.354, -117.887, 0.000782702, 103.351
22, 0.00000, 210.724, -34.338, 210.723, -154.339, 210.72, 85.6618, 4.07587E-010, 93.371, 44.6116, 122.579, 44.6116, 2.57794, 44.6115, -117.421, 0.000694359, 102.911
23, 0.00000, 213.241, -33.8738, 213.24, -153.875, 213.238, 86.1259, 3.16035E-010, 92.9781, 39.3636, 123.474, 39.3635, 3.47308, 39.3635, -116.526, 0.000538563, 102.406
24, 0.00000, 214.997, -33.5268, 214.996, -153.528, 214.994, 86.473, 2.57663E-010, 92.7664, 35.5853, 124.083, 35.5853, 4.08211, 35.5852, -115.917, 0.000439292, 102.066
25, 0.00000, 217.369, -33.0348, 217.369, -153.036, 217.367, 86.965, 1.87183E-010, 92.506, 30.3593, 124.852, 30.3593, 4.85105, 30.3592, -115.148, 0.000319494, 101.575
26, 0.00000, 218.583, -32.7757, 218.582, -152.776, 218.581, 87.2241, 1.55199E-010, 92.3945, 27.6441, 125.239, 27.6441, 5.23833, 27.644, -114.761, 0.000265045, 101.305
27, 0.00000, 219.417, -32.5947, 219.417, -152.595, 219.415, 87.4052, 1.34859E-010, 92.2616, 25.7606, 125.501, 25.7606, 5.50048, 25.7606, -114.499, 0.000230492, 101.066
28, 0.00000, 219.588, -32.5576, 219.588, -152.558, 219.586, 87.4422, 1.31202E-010, 92.2225, 25.3742, 125.557, 25.3742, 5.55657, 25.3742, -114.443, 0.000223944, 101.011
29, 0.00000, 219.701, -32.5332, 219.701, -152.534, 219.699, 87.4667, 1.28265E-010, 92.2458, 25.1196, 125.596, 25.1196, 5.59548, 25.1196, -114.404, 0.00021944, 100.981
30, 0.00000, 219.195, -32.6445, 219.194, -152.645, 219.192, 87.3553, 1.40029E-010, 92.3618, 26.2708, 125.446, 26.2708, 5.44493, 26.2708, -114.554, 0.000239413, 101.191
31, 0.00000, 218.381, -32.8203, 218.38, -152.821, 218.379, 87.1795, 1.60117E-010, 92.4725, 28.103, 125.187, 28.103, 5.18647, 28.103, -114.813, 0.000273561, 101.44
32, 0.00000, 218.712, -32.7492, 218.712, -152.75, 218.71, 87.2507, 1.51788E-010, 92.4071, 27.3593, 125.293, 27.3593, 5.29289, 27.3592, -114.706, 0.000259558, 101.294
33, 0.00000, 217.909, -32.9171, 217.909, -152.918, 217.907, 87.0827, 1.72166E-010, 92.5609, 29.1406, 124.996, 29.1406, 4.99579, 29.1405, -115.004, 0.000293916, 101.605
34, 0.00000, 216.579, -33.1922, 216.578, -153.193, 216.576, 86.8076, 2.08617E-010, 92.8069, 32.0732, 124.522, 32.0732, 4.52148, 32.0732, -115.478, 0.000355774, 101.97
35, 0.00000, 216.168, -33.2755, 216.167, -153.276, 216.165, 86.7243, 2.2059E-010, 92.8231, 32.9693, 124.374, 32.9693, 4.37287, 32.9693, -115.626, 0.000376103, 102.035
36, 0.00000, 214.903, -33.5357, 214.902, -153.537, 214.9, 86.4641, 2.59691E-010, 92.9434, 35.7441, 123.974, 35.7441, 3.97282, 35.744, -116.026, 0.00044252, 102.263
37, 0.00000, 213.829, -33.7487, 213.828, -153.75, 213.825, 86.2511, 2.94771E-010, 93.0604, 38.0604, 123.603, 38.0604, 3.60237, 38.0604, -116.397, 0.000502523, 102.437
38, 0.00000, 214.776, -33.5555, 214.775, -153.556, 214.773, 86.4443, 2.63434E-010, 92.925, 35.9943, 123.886, 35.9943, 3.8854, 35.9942, -116.114, 0.000448991, 102.276
39, 0.00000, 214.443, -33.6203, 214.442, -153.621, 214.439, 86.3795, 2.73885E-010, 93.0312, 36.7073, 123.76, 36.7073, 3.75944, 36.7072, -116.24, 0.000466904, 102.384
40, 0.00000, 214.683, -33.5716, 214.682, -153.572, 214.68, 86.4282, 2.66002E-010, 92.9931, 36.184, 123.836, 36.184, 3.83502, 36.184, -116.164, 0.000453609, 102.335
