hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
1, 0.00000, 218.503, -32.7689, 218.503, -152.77, 218.501, 87.2309, 3.76137E-010, 92.9283, 64.7743, 124.414, 64.7742, 4.41307, 64.7742, -115.586, 0.000629311, 102.691
2, 0.00000, 219.611, -32.5327, 219.611, -152.533, 219.609, 87.4671, 3.13943E-010, 92.5918, 58.9752, 124.794, 58.9752, 4.793, 58.9751, -115.206, 0.000523006, 102.432
3, 0.00000, 220.373, -32.3675, 220.373, -152.368, 220.371, 87.6323, 2.74179E-010, 92.2713, 54.9534, 125.05, 54.9534, 5.04901, 54.9533, -114.95, 0.000455224, 102.221
4, 0.00000, 220.532, -32.3336, 220.531, -152.334, 220.53, 87.6663, 2.66074E-010, 92.1856, 54.1232, 125.099, 54.1232, 5.09859, 54.1231, -114.901, 0.00044178, 102.177
5, 0.00000, 220.635, -32.3114, 220.634, -152.312, 220.632, 87.6885, 2.61157E-010, 92.1855, 53.5813, 125.139, 53.5813, 5.13897, 53.5812, -114.86, 0.000433198, 102.138
6, 0.00000, 220.48, -32.2885, 220.479, -152.289, 220.478, 87.7113, 2.83591E-010, 92.5312, 56.0549, 125.096, 56.0549, 5.09502, 56.0548, -114.904, 0.000471847, 102.439
7, 0.00000, 221.071, -31.8647, 221.07, -151.865, 221.068, 88.1352, 3.19263E-010, 93.6248, 60.0246, 125.304, 60.0246, 5.30362, 60.0245, -114.696, 0.000532735, 103.476
8, 0.00000, 223.095, -30.8452, 223.094, -150.846, 223.092, 89.1546, 2.99588E-010, 94.8398, 58.5074, 126.204, 58.5074, 6.20321, 58.5073, -113.796, 0.000498543, 104.766
9, 0.00000, 223.46, -30.2326, 223.459, -150.233, 223.457, 89.7673, 3.35833E-010, 96.2436, 62.3743, 126.576, 62.3743, 6.57553, 62.3742, -113.424, 0.000560177, 106.105
10, 0.00000, 222.916, -29.9564, 222.916, -149.957, 222.914, 90.0434, 4.02473E-010, 97.419, 68.6952, 126.566, 68.6952, 6.56546, 68.6951, -113.434, 0.00067448, 107.2
11, 0.00000, 222.79, -29.8001, 222.789, -149.801, 222.787, 90.1997, 4.24129E-010, 97.8994, 70.6296, 126.624, 70.6296, 6.62369, 70.6295, -113.376, 0.000711484, 107.639
12, 0.00000, 221.719, -30.0687, 221.718, -150.069, 221.716, 89.9311, 4.96754E-010, 98.1413, 76.5855, 126.185, 76.5854, 6.18397, 76.5853, -113.815, 0.000835358, 107.788
13, 0.00000, 220.475, -30.6089, 220.474, -150.61, 220.472, 89.391, 5.62764E-010, 97.8593, 81.5396, 125.489, 81.5396, 5.48861, 81.5394, -114.511, 0.000948211, 107.46
14, 0.00000, 220.744, -30.8704, 220.743, -150.871, 220.741, 89.1294, 5.05716E-010, 97.0981, 77.0718, 125.39, 77.0718, 5.38913, 77.0716, -114.61, 0.00085076, 106.72
15, 0.00000, 219.641, -31.496, 219.64, -151.497, 219.638, 88.5038, 5.2851E-010, 96.3526, 78.5564, 124.774, 78.5564, 4.7734, 78.5562, -115.226, 0.000889571, 105.959
16, 0.00000, 218.772, -32.0664, 218.771, -152.067, 218.769, 87.9334, 5.18014E-010, 95.42, 77.3728, 124.339, 77.3728, 4.33805, 77.3727, -115.661, 0.000871562, 105.032
17, 0.00000, 216.766, -32.9071, 216.765, -152.908, 216.762, 87.0927, 5.51364E-010, 94.3632, 79.2302, 123.624, 79.2302, 3.62345, 79.23, -116.376, 0.000928954, 103.95
18, 0.00000, 214.787, -33.5189, 214.786, -153.52, 214.784, 86.4809, 6.22121E-010, 93.8549, 83.7049, 123.034, 83.7048, 3.03316, 83.7047, -116.966, 0.00104959, 103.39
19, 0.00000, 211.429, -34.1339, 211.428, -154.135, 211.425, 85.8659, 8.87753E-010, 94.6365, 100.075, 121.797, 100.075, 1.79658, 100.075, -118.202, 0.00150242, 104.05
20, 0.00000, 210.751, -34.2478, 210.75, -154.249, 210.747, 85.752, 9.45045E-010, 94.8132, 103.298, 121.523, 103.298, 1.52178, 103.297, -118.477, 0.00160081, 104.221
21, 0.00000, 211.202, -34.1692, 211.2, -154.17, 211.198, 85.8306, 9.06106E-010, 94.7246, 101.122, 121.694, 101.122, 1.69361, 101.122, -118.305, 0.00153377, 104.133
22, 0.00000, 212.442, -33.9585, 212.44, -153.959, 212.438, 86.0413, 8.05049E-010, 94.3505, 95.2501, 122.167, 95.25, 2.16653, 95.2498, -117.832, 0.00136138, 103.787
23, 0.00000, 214.734, -33.5342, 214.733, -153.535, 214.73, 86.4656, 6.27073E-010, 93.8191, 84.0212, 123.061, 84.0212, 3.05985, 84.021, -116.939, 0.00105819, 103.345
24, 0.00000, 216.338, -33.2178, 216.337, -153.219, 216.335, 86.782, 5.13485E-010, 93.4865, 75.9403, 123.661, 75.9402, 3.66013, 75.9401, -116.339, 0.000863963, 103.078
25, 0.00000, 218.505, -32.7692, 218.504, -152.77, 218.502, 87.2307, 3.76146E-010, 92.9428, 64.7733, 124.413, 64.7732, 4.41196, 64.7732, -115.587, 0.000629386, 102.694
26, 0.00000, 219.611, -32.5327, 219.611, -152.533, 219.609, 87.4671, 3.13775E-010, 92.5531, 58.9752, 124.794, 58.9752, 4.793, 58.9751, -115.206, 0.000523006, 102.432
27, 0.00000, 220.373, -32.3675, 220.373, -152.368, 220.371, 87.6323, 2.74405E-010, 92.2512, 54.9534, 125.05, 54.9534, 5.04901, 54.9533, -114.95, 0.000455224, 102.221
28, 0.00000, 220.532, -32.3336, 220.531, -152.334, 220.53, 87.6663, 2.66184E-010, 92.2202, 54.1232, 125.099, 54.1232, 5.09859, 54.1231, -114.901, 0.00044178, 102.177
29, 0.00000, 220.635, -32.3114, 220.634, -152.312, 220.632, 87.6885, 2.60999E-010, 92.1464, 53.5813, 125.139, 53.5813, 5.13897, 53.5812, -114.86, 0.000433198, 102.138
30, 0.00000, 220.48, -32.2885, 220.479, -152.289, 220.478, 87.7113, 2.83911E-010, 92.4936, 56.0549, 125.096, 56.0549, 5.09502, 56.0548, -114.904, 0.000471847, 102.439
31, 0.00000, 221.071, -31.8647, 221.07, -151.865, 221.068, 88.1352, 3.19626E-010, 93.6113, 60.0246, 125.304, 60.0246, 5.30362, 60.0245, -114.696, 0.000532735, 103.476
32, 0.00000, 223.095, -30.8452, 223.094, -150.846, 223.092, 89.1546, 2.99741E-010, 94.8636, 58.5074, 126.204, 58.5074, 6.20321, 58.5073, -113.796, 0.000498543, 104.766
33, 0.00000, 223.46, -30.2326, 223.459, -150.233, 223.457, 89.7673, 3.3559E-010, 96.2158, 62.3743, 126.576, 62.3743, 6.57553, 62.3742, -113.424, 0.000560177, 106.105
34, 0.00000, 222.916, -29.9564, 222.916, -149.957, 222.914, 90.0434, 4.02576E-010, 97.457, 68.6952, 126.566, 68.6952, 6.56546, 68.6951, -113.434, 0.00067448, 107.2
35, 0.00000, 222.79, -29.8001, 222.789, -149.801, 222.787, 90.1997, 4.24276E-010, 97.922, 70.6296, 126.624, 70.6296, 6.62369, 70.6295, -113.376, 0.000711484, 107.639
36, 0.00000, 221.719, -30.0687, 221.718, -150.069, 221.716, 89.9311, 4.968E-010, 98.1317, 76.5855, 126.185, 76.5854, 6.18397, 76.5853, -113.815, 0.000835358, 107.788
37, 0.00000, 220.475, -30.6089, 220.474, -150.61, 220.472, 89.391, 5.63004E-010, 97.864, 81.5396, 125.489, 81.5396, 5.48861, 81.5394, -114.511, 0.000948211, 107.46
38, 0.00000, 220.744, -30.8704, 220.743, -150.871, 220.741, 89.1294, 5.06002E-010, 97.0884, 77.0718, 125.39, 77.0718, 5.38913, 77.0716, -114.61, 0.00085076, 106.72
39, 0.00000, 219.641, -31.496, 219.64, -151.497, 219.638, 88.5038, 5.28743E-010, 96.3508, 78.5564, 124.774, 78.5564, 4.7734, 78.5562, -115.226, 0.000889571, 105.959
