hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
1, 0.00000, 216.693, -33.6307, 216.693, -153.631, 216.691, 86.3691, 4.54018E-010, 90.9781, 73.3668, 124.172, 73.3668, 4.1712, 73.3667, -115.828, 0.000767863, 100.781
2, 0.00000, 217.975, -33.3159, 217.974, -153.317, 217.972, 86.6839, 3.7585E-010, 90.8917, 66.8142, 124.611, 66.8141, 4.61034, 66.8141, -115.389, 0.000637995, 100.639
3, 0.00000, 218.856, -33.0962, 218.856, -153.097, 218.854, 86.9036, 3.2935E-010, 90.532, 62.2624, 124.911, 62.2623, 4.91047, 62.2623, -115.089, 0.000555175, 100.506
4, 0.00000, 219.043, -33.0514, 219.043, -153.052, 219.041, 86.9485, 3.17492E-010, 90.878, 61.3146, 125.001, 61.3145, 5.00045, 61.3145, -114.999, 0.000538504, 100.48
5, 0.00000, 219.161, -33.0217, 219.16, -153.022, 219.159, 86.9781, 3.13234E-010, 90.7039, 60.7024, 125.038, 60.7024, 5.03782, 60.7023, -114.962, 0.000528105, 100.451
6, 0.00000, 219.181, -32.7298, 219.18, -152.73, 219.178, 87.27, 2.15649E-010, 91.5235, 53.6933, 120.92, 53.6933, 0.919148, 53.6931, -119.08, 0.000364478, 101.304
7, 0.00000, 220.724, -30.9773, 220.723, -150.978, 220.722, 89.0225, 3.46399E-010, -85.3327, 26.007, 65.2253, 26.0069, -54.7758, 26.0066, -174.776, 0.000592074, -74.9872
8, 0.00000, 224.177, -27.8119, 224.177, -147.813, 224.175, 92.188, 1.24666E-009, -79.3648, 80.0161, -9.23681, 80.0165, -129.238, 80.0174, 110.763, 0.00212479, -69.4417
9, 0.00000, 225.315, -25.5871, 225.315, -145.588, 225.313, 94.4129, 2.03618E-009, -74.7554, 135.03, -13.8159, 135.031, -133.817, 135.033, 106.184, 0.00347062, -64.8723
10, 0.00000, 225.131, -24.2225, 225.13, -144.223, 225.128, 95.7774, 2.74811E-009, -71.4708, 170.518, -13.8375, 170.519, -133.838, 170.521, 106.162, 0.00468161, -61.5694
11, 0.00000, 225.154, -23.5761, 225.153, -143.577, 225.151, 96.4239, 3.06465E-009, -70.0354, 187.015, -13.8015, 187.016, -133.802, 187.018, 106.198, 0.00521962, -60.1425
12, 0.00000, 223.952, -23.948, 223.951, -143.949, 223.949, 96.052, 3.22801E-009, -70.0584, 179.776, -12.8394, 179.777, -132.84, 179.78, 107.16, 0.00549899, -60.1628
13, 0.00000, 222.313, -25.2719, 222.312, -145.273, 222.31, 94.728, 2.95377E-009, -71.9091, 149.2, -10.9016, 149.201, -130.903, 149.203, 109.098, 0.0050312, -62.0224
14, 0.00000, 222.235, -26.4524, 222.234, -146.453, 222.232, 93.5475, 2.31583E-009, -74.5101, 119.345, -9.5322, 119.346, -129.533, 119.348, 110.467, 0.00394453, -64.6145
15, 0.00000, 220.438, -28.3234, 220.437, -148.324, 220.435, 91.6765, 1.6671E-009, -77.7198, 76.7649, -0.957602, 76.7654, -120.959, 76.7666, 119.041, 0.00284203, -67.8462
16, 0.00000, 218.738, -30.2568, 218.737, -150.258, 218.735, 89.743, 9.10054E-010, -81.468, 39.7827, 29.7067, 39.7828, -90.2949, 39.783, 149.704, 0.00155133, -71.4904
17, 0.00000, 215.377, -32.9049, 215.376, -152.906, 215.373, 87.0949, 7.91852E-011, 95.6768, 57.3187, 109.63, 57.3185, -10.3708, 57.3179, -130.37, 0.000131269, 103.842
18, 0.00000, 212.385, -34.6402, 212.383, -154.641, 212.381, 85.3595, 7.56728E-010, 91.3878, 94.7702, 122.621, 94.7702, 2.62001, 94.7701, -117.379, 0.00128289, 101.071
19, 0.00000, 208.475, -35.4797, 208.474, -155.481, 208.471, 84.52, 1.08171E-009, 91.539, 113.245, 121.243, 113.245, 1.24163, 113.245, -118.757, 0.00183899, 101.395
20, 0.00000, 207.685, -35.6375, 207.684, -155.639, 207.681, 84.3623, 1.15403E-009, 91.6346, 116.881, 120.951, 116.881, 0.94976, 116.881, -119.049, 0.00195976, 101.501
21, 0.00000, 208.208, -35.5288, 208.207, -155.53, 208.204, 84.471, 1.10591E-009, 91.6556, 114.426, 121.128, 114.426, 1.12686, 114.426, -118.872, 0.00187756, 101.46
22, 0.00000, 209.655, -35.2385, 209.654, -155.24, 209.651, 84.7613, 9.79753E-010, 91.3351, 107.805, 121.641, 107.805, 1.63987, 107.805, -118.359, 0.00166614, 101.218
23, 0.00000, 212.321, -34.6598, 212.32, -154.661, 212.318, 85.34, 7.60933E-010, 91.4129, 95.1287, 122.625, 95.1287, 2.62375, 95.1285, -117.375, 0.00129373, 101.02
24, 0.00000, 214.184, -34.2325, 214.183, -154.233, 214.181, 85.7673, 6.22061E-010, 91.2848, 85.9981, 123.307, 85.998, 3.30659, 85.9979, -116.693, 0.00105533, 100.932
25, 0.00000, 216.697, -33.6312, 216.696, -153.632, 216.694, 86.3686, 4.52569E-010, 91.1186, 73.3658, 124.186, 73.3658, 4.18543, 73.3657, -115.814, 0.00076797, 100.787
26, 0.00000, 217.975, -33.3159, 217.974, -153.317, 217.972, 86.6839, 3.75616E-010, 91.0812, 66.8142, 124.611, 66.8142, 4.61037, 66.8141, -115.389, 0.000637995, 100.639
27, 0.00000, 218.856, -33.0962, 218.856, -153.097, 218.854, 86.9036, 3.2856E-010, 90.8216, 62.2624, 124.911, 62.2623, 4.91047, 62.2623, -115.089, 0.000555175, 100.506
28, 0.00000, 219.043, -33.0514, 219.043, -153.052, 219.041, 86.9485, 3.19164E-010, 90.5863, 61.3146, 125.001, 61.3145, 5.00045, 61.3145, -114.999, 0.000538504, 100.48
29, 0.00000, 219.161, -33.0217, 219.16, -153.022, 219.159, 86.9781, 3.11157E-010, 90.9185, 60.7024, 125.038, 60.7024, 5.03782, 60.7023, -114.962, 0.000528105, 100.451
30, 0.00000, 219.181, -32.7298, 219.18, -152.73, 219.178, 87.27, 2.1783E-010, 92.0917, 53.6933, 120.92, 53.6933, 0.919148, 53.6931, -119.08, 0.000364478, 101.304
31, 0.00000, 220.724, -30.9773, 220.723, -150.978, 220.722, 89.0225, 3.47012E-010, -85.2358, 26.007, 65.2253, 26.0069, -54.7758, 26.0066, -174.776, 0.000592074, -74.9872
32, 0.00000, 224.177, -27.8119, 224.177, -147.813, 224.175, 92.188, 1.2462E-009, -79.4096, 80.0161, -9.23681, 80.0165, -129.238, 80.0174, 110.763, 0.00212479, -69.4417
33, 0.00000, 225.315, -25.5871, 225.315, -145.588, 225.313, 94.4129, 2.03601E-009, -74.7997, 135.03, -13.8159, 135.031, -133.817, 135.033, 106.184, 0.00347062, -64.8723
34, 0.00000, 225.131, -24.2225, 225.13, -144.223, 225.128, 95.7774, 2.74769E-009, -71.4748, 170.518, -13.8375, 170.519, -133.838, 170.521, 106.162, 0.00468161, -61.5694
35, 0.00000, 225.154, -23.5761, 225.153, -143.577, 225.151, 96.4239, 3.06469E-009, -70.0346, 187.015, -13.8015, 187.016, -133.802, 187.018, 106.198, 0.00521962, -60.1425
36, 0.00000, 223.952, -23.948, 223.951, -143.949, 223.949, 96.052, 3.22807E-009, -70.0286, 179.776, -12.8394, 179.777, -132.84, 179.78, 107.16, 0.00549899, -60.1628
37, 0.00000, 222.313, -25.2719, 222.312, -145.273, 222.31, 94.728, 2.95372E-009, -71.9202, 149.2, -10.9016, 149.201, -130.903, 149.203, 109.098, 0.0050312, -62.0224
38, 0.00000, 222.235, -26.4524, 222.234, -146.453, 222.232, 93.5475, 2.31579E-009, -74.5381, 119.345, -9.5322, 119.346, -129.533, 119.348, 110.467, 0.00394453, -64.6145
39, 0.00000, 220.438, -28.3234, 220.437, -148.324, 220.435, 91.6765, 1.66769E-009, -77.7055, 76.7649, -0.957602, 76.7654, -120.959, 76.7666, 119.041, 0.00284203, -67.8462
40, 0.00000, 218.738, -30.2568, 218.737, -150.258, 218.735, 89.743, 9.0997E-010, -81.3987, 39.7827, 29.7067, 39.7828, -90.2949, 39.783, 149.704, 0.00155133, -71.4904
41, 0.00000, 215.377, -32.9049, 215.376, -152.906, 215.373, 87.0949, 7.86524E-011, 95.3487, 57.3187, 109.63, 57.3185, -10.3708, 57.3179, -130.37, 0.000131269, 103.842
42, 0.00000, 212.385, -34.6402, 212.383, -154.641, 212.381, 85.3595, 7.54001E-010, 91.2291, 94.7702, 122.621, 94.7702, 2.62001, 94.7701, -117.379, 0.00128289, 101.071
43, 0.00000, 208.475, -35.4797, 208.474, -155.481, 208.471, 84.52, 1.08273E-009, 91.4238, 113.245, 121.243, 113.245, 1.24163, 113.245, -118.757, 0.00183899, 101.395
44, 0.00000, 207.685, -35.6375, 207.684, -155.639, 207.681, 84.3623, 1.15192E-009, 91.585, 116.881, 120.951, 116.881, 0.94976, 116.881, -119.049, 0.00195976, 101.501
45, 0.00000, 208.208, -35.5288, 208.207, -155.53, 208.204, 84.471, 1.10477E-009, 91.6025, 114.426, 121.128, 114.426, 1.12686, 114.426, -118.872, 0.00187756, 101.46
46, 0.00000, 209.655, -35.2385, 209.654, -155.24, 209.651, 84.7613, 9.7981E-010, 91.3921, 107.805, 121.641, 107.805, 1.63987, 107.805, -118.359, 0.00166614, 101.218
47, 0.00000, 212.321, -34.6598, 212.32, -154.661, 212.318, 85.34, 7.61965E-010, 91.3309, 95.1287, 122.625, 95.1287, 2.62375, 95.1285, -117.375, 0.00129373, 101.02
48, 0.00000, 214.184, -34.2325, 214.183, -154.233, 214.181, 85.7673, 6.24189E-010, 91.0852, 85.9981, 123.307, 85.998, 3.30659, 85.9979, -116.693, 0.00105533, 100.932
48, 0.00000, 214.184, -34.2325, 214.183, -154.233, 214.181, 85.7673, 6.24189E-010, 91.0852, 85.9981, 123.307, 85.998, 3.30659, 85.9979, -116.693, 0.00105533, 100.932
