hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
1, 0.00000, 213.256, -34.3194, 213.255, -154.32, 213.253, 85.6804, 4.91218E-010, 89.2377, 78.3671, 123.576, 78.3671, 3.57507, 78.367, -116.424, 0.000832847, 98.735
2, 0.00000, 214.85, -33.9421, 214.849, -153.943, 214.848, 86.0577, 4.06878E-010, 89.1453, 71.38, 124.044, 71.3799, 4.04357, 71.3799, -115.956, 0.000690504, 98.6261
3, 0.00000, 215.948, -33.6791, 215.947, -153.68, 215.946, 86.3207, 3.53185E-010, 89.1233, 66.5223, 124.367, 66.5223, 4.36618, 66.5222, -115.633, 0.00059989, 98.5039
4, 0.00000, 216.182, -33.6257, 216.182, -153.626, 216.18, 86.3741, 3.43716E-010, 89.276, 65.507, 124.476, 65.507, 4.47518, 65.5069, -115.524, 0.000581519, 98.4802
5, 0.00000, 216.329, -33.5902, 216.328, -153.591, 216.326, 86.4096, 3.34761E-010, 89.432, 64.8541, 124.512, 64.8541, 4.51165, 64.854, -115.488, 0.000570208, 98.4517
6, 0.00000, 216.403, -33.2401, 216.402, -153.241, 216.4, 86.7597, 2.30774E-010, 90.3924, 57.2288, 120.376, 57.2288, 0.375581, 57.2286, -119.624, 0.000393156, 99.466
7, 0.00000, 218.551, -31.1437, 218.55, -151.144, 218.548, 88.8561, 3.72544E-010, -86.3456, 27.7566, 63.5271, 27.7565, -56.4739, 27.7562, -176.474, 0.000636751, -76.0684
8, 0.00000, 223.191, -27.3805, 223.19, -147.381, 223.189, 92.6194, 1.32994E-009, -79.4176, 86.6587, -8.93233, 86.6591, -128.933, 86.6602, 111.067, 0.00226463, -69.3403
9, 0.00000, 224.864, -24.7371, 224.864, -144.738, 224.862, 95.2629, 2.16588E-009, -73.812, 145.749, -12.974, 145.75, -132.975, 145.751, 107.026, 0.00368809, -63.8451
10, 0.00000, 224.805, -23.1077, 224.804, -143.108, 224.802, 96.8923, 2.92102E-009, -69.8613, 184.045, -12.7238, 184.046, -132.725, 184.048, 107.276, 0.00497505, -59.8929
11, 0.00000, 224.902, -22.3521, 224.901, -142.353, 224.899, 97.6479, 3.24907E-009, -68.1549, 201.257, -12.546, 201.258, -132.547, 201.26, 107.454, 0.00553335, -58.2073
