hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
1, 0.00000, 219.503, -32.6566, 219.503, -152.657, 219.501, 87.3432, 2.97301E-010, 95.0135, 50.2839, 124.387, 50.2838, 4.3865, 50.2838, -115.613, 0.00050788, 102.861
2, 0.00000, 220.522, -32.4305, 220.521, -152.431, 220.519, 87.5694, 2.47077E-010, 95.0154, 45.7793, 124.767, 45.7793, 4.76629, 45.7793, -115.233, 0.000422302, 102.564
3, 0.00000, 221.222, -32.2722, 221.221, -152.273, 221.219, 87.7276, 2.15233E-010, 94.9758, 42.6557, 125.022, 42.6556, 5.02195, 42.6556, -114.977, 0.000367709, 102.325
4, 0.00000, 221.368, -32.2397, 221.367, -152.24, 221.366, 87.7601, 2.08969E-010, 95.0375, 42.0108, 125.072, 42.0108, 5.07119, 42.0108, -114.928, 0.000356872, 102.275
5, 0.00000, 221.462, -32.2184, 221.461, -152.219, 221.46, 87.7814, 2.04761E-010, 95.0343, 41.59, 125.112, 41.59, 5.11163, 41.5899, -114.888, 0.00034996, 102.233
6, 0.00000, 221.351, -32.182, 221.35, -152.183, 221.348, 87.8179, 2.22893E-010, 95.2246, 43.5115, 125.078, 43.5115, 5.07706, 43.5115, -114.922, 0.000381082, 102.568
7, 0.00000, 222.023, -31.7087, 222.022, -151.709, 222.02, 88.2911, 2.51922E-010, 96.1385, 46.5968, 125.328, 46.5968, 5.32711, 46.5967, -114.672, 0.000430052, 103.706
8, 0.00000, 224.03, -30.6252, 224.029, -150.626, 224.027, 89.3746, 2.35478E-010, 97.6677, 45.4201, 126.294, 45.4201, 6.2933, 45.42, -113.706, 0.000402524, 105.1
9, 0.00000, 224.444, -29.9547, 224.443, -149.955, 224.441, 90.0452, 2.65066E-010, 98.9594, 48.425, 126.719, 48.425, 6.71842, 48.4249, -113.281, 0.000452219, 106.551
10, 0.00000, 223.987, -29.6332, 223.986, -149.634, 223.984, 90.3666, 3.18864E-010, 99.8551, 53.3368, 126.745, 53.3368, 6.74398, 53.3367, -113.255, 0.000544311, 107.744
11, 0.00000, 223.882, -29.4586, 223.881, -149.459, 223.879, 90.5413, 3.36321E-010, 100.264, 54.8401, 126.819, 54.84, 6.8179, 54.84, -113.181, 0.000574145, 108.22
12, 0.00000, 222.912, -29.7187, 222.911, -149.72, 222.909, 90.2811, 3.94673E-010, 100.279, 59.4693, 126.376, 59.4692, 6.37532, 59.4691, -113.624, 0.000673762, 108.404
13, 0.00000, 221.764, -30.273, 221.763, -150.274, 221.761, 89.7268, 4.4804E-010, 99.8307, 63.3207, 125.655, 63.3207, 5.65464, 63.3206, -114.344, 0.000764357, 108.068
14, 0.00000, 221.972, -30.5712, 221.971, -150.572, 221.968, 89.4286, 4.02021E-010, 99.0794, 59.8475, 125.526, 59.8475, 5.52555, 59.8474, -114.474, 0.000685929, 107.253
15, 0.00000, 220.901, -31.2324, 220.9, -151.233, 220.898, 88.7675, 4.20257E-010, 98.2533, 61.0007, 124.871, 61.0006, 4.87005, 61.0005, -115.129, 0.00071703, 106.437
16, 0.00000, 220.01, -31.8472, 220.009, -151.848, 220.007, 88.1526, 4.11893E-010, 97.2634, 60.0789, 124.393, 60.0788, 4.39204, 60.0787, -115.607, 0.000702537, 105.43
17, 0.00000, 218.012, -32.7391, 218.011, -152.74, 218.009, 87.2607, 4.38425E-010, 96.0095, 61.5185, 123.625, 61.5185, 3.62394, 61.5184, -116.375, 0.000748756, 104.264
18, 0.00000, 216.081, -33.375, 216.08, -153.376, 216.078, 86.6248, 4.95727E-010, 95.3165, 64.9925, 123.004, 64.9924, 3.00285, 64.9923, -116.996, 0.00084583, 103.674
