hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
1, 0.00000, 217.658, -33.4418, 217.657, -153.442, 217.655, 86.558, 4.53457E-010, 91.149, 77.3257, 124.067, 77.3257, 4.06638, 77.3256, -115.933, 0.000765774, 101.345
2, 0.00000, 218.851, -33.1437, 218.851, -153.144, 218.849, 86.8561, 3.8067E-010, 90.9576, 70.4146, 124.5, 70.4146, 4.499, 70.4145, -115.5, 0.000636628, 101.2
3, 0.00000, 219.672, -32.9357, 219.671, -152.936, 219.67, 87.0642, 3.30688E-010, 90.4832, 65.6148, 124.795, 65.6148, 4.79415, 65.6147, -115.205, 0.000554199, 101.067
4, 0.00000, 219.846, -32.8931, 219.845, -152.894, 219.844, 87.1067, 3.22248E-010, 90.5164, 64.616, 124.881, 64.6159, 4.88051, 64.6159, -115.119, 0.000537601, 101.042
5, 0.00000, 219.956, -32.8651, 219.955, -152.866, 219.953, 87.1348, 3.15482E-010, 90.8564, 63.9704, 124.918, 63.9704, 4.91795, 63.9703, -115.081, 0.000527244, 101.013
6, 0.00000, 219.971, -32.5781, 219.971, -152.579, 219.969, 87.4217, 2.19542E-010, 90.937, 56.663, 120.774, 56.663, 0.773445, 56.6628, -119.226, 0.000363902, 101.843
7, 0.00000, 221.394, -30.8681, 221.393, -150.869, 221.392, 89.1318, 3.44E-010, -83.9581, 27.7266, 65.4992, 27.7265, -54.5019, 27.7262, -174.502, 0.000593456, -74.5444
8, 0.00000, 224.583, -27.7832, 224.582, -147.784, 224.58, 92.2168, 1.25017E-009, -78.875, 84.3631, -9.02254, 84.3635, -129.023, 84.3645, 110.977, 0.00213676, -69.1355
9, 0.00000, 225.617, -25.6045, 225.616, -145.605, 225.614, 94.3955, 2.04969E-009, -74.4528, 142.539, -13.7391, 142.539, -133.74, 142.541, 106.261, 0.00349782, -64.6694
10, 0.00000, 225.426, -24.2621, 225.425, -144.263, 225.423, 95.7379, 2.77188E-009, -71.2336, 180.127, -13.8018, 180.128, -133.803, 180.13, 106.198, 0.0047234, -61.4366
11, 0.00000, 225.436, -23.6344, 225.435, -143.635, 225.433, 96.3656, 3.0864E-009, -69.8707, 197.313, -13.7775, 197.314, -133.778, 197.317, 106.222, 0.00526177, -60.0544
12, 0.00000, 224.32, -23.9894, 224.319, -143.99, 224.317, 96.0106, 3.25415E-009, -69.8917, 189.764, -12.7877, 189.765, -132.789, 189.768, 107.212, 0.00554425, -60.0657
13, 0.00000, 222.808, -25.2785, 222.807, -145.279, 222.805, 94.7215, 2.97312E-009, -71.6912, 157.459, -10.7747, 157.46, -130.776, 157.462, 109.225, 0.0050685, -61.8767
14, 0.00000, 222.751, -26.437, 222.75, -146.438, 222.748, 93.5629, 2.32713E-009, -74.208, 125.882, -9.34757, 125.883, -129.349, 125.885, 110.652, 0.00397011, -64.4129
15, 0.00000, 221.095, -28.2622, 221.094, -148.263, 221.092, 91.7377, 1.67404E-009, -77.366, 80.9318, -0.575168, 80.9324, -120.576, 80.9336, 119.424, 0.00285495, -67.5647
