hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
1, 0.00000, 215.917, -33.4384, 215.917, -153.439, 215.915, 86.5614, 2.74469E-010, 90.4723, 43.4888, 124.252, 43.4888, 4.25184, 43.4888, -115.747, 0.000458505, 100.706
2, 0.00000, 217.265, -33.1427, 217.264, -153.143, 217.262, 86.8571, 2.28716E-010, 90.1637, 39.6009, 124.665, 39.6009, 4.66405, 39.6009, -115.335, 0.000380435, 100.454
3, 0.00000, 218.192, -32.9361, 218.191, -152.937, 218.19, 87.0637, 1.99417E-010, 89.9128, 36.9041, 124.944, 36.9041, 4.94308, 36.904, -115.056, 0.000330745, 100.237
4, 0.00000, 218.386, -32.8938, 218.385, -152.894, 218.384, 87.106, 1.93663E-010, 89.8497, 36.3469, 124.997, 36.3469, 4.99619, 36.3469, -115.003, 0.000320846, 100.193
5, 0.00000, 218.51, -32.866, 218.51, -152.867, 218.508, 87.1338, 1.90158E-010, 89.8316, 35.9838, 125.04, 35.9837, 5.03991, 35.9837, -114.96, 0.000314582, 100.153
6, 0.00000, 218.407, -32.7976, 218.406, -152.798, 218.404, 87.2022, 2.06348E-010, 90.2486, 37.646, 125.039, 37.646, 5.03877, 37.646, -114.961, 0.000342402, 100.595
7, 0.00000, 219.494, -32.0842, 219.494, -152.085, 219.492, 87.9156, 2.31031E-010, 92.0176, 40.3221, 125.494, 40.3221, 5.49333, 40.322, -114.506, 0.000384607, 102.276
8, 0.00000, 222.449, -30.5235, 222.449, -150.524, 222.447, 89.4763, 2.15025E-010, 94.264, 39.3259, 126.849, 39.3259, 6.84889, 39.3259, -113.15, 0.00035706, 104.598
9, 0.00000, 223.218, -29.5309, 223.217, -149.532, 223.215, 90.469, 2.40166E-010, 96.4601, 41.9357, 127.568, 41.9357, 7.56767, 41.9356, -112.432, 0.000399866, 106.768
10, 0.00000, 222.756, -29.0263, 222.755, -149.027, 222.753, 90.9735, 2.87761E-010, 98.1664, 46.1857, 127.782, 46.1856, 7.78121, 46.1856, -112.218, 0.000481142, 108.436
11, 0.00000, 222.678, -28.7618, 222.677, -148.763, 222.675, 91.2381, 3.03119E-010, 98.8712, 47.4871, 127.945, 47.487, 7.94406, 47.487, -112.055, 0.000507403, 109.127
12, 0.00000, 221.386, -29.0984, 221.385, -149.099, 221.383, 90.9014, 3.55412E-010, 99.0285, 51.4814, 127.459, 51.4813, 7.45839, 51.4813, -112.541, 0.000596552, 109.229
13, 0.00000, 219.779, -29.8683, 219.778, -149.869, 219.776, 90.1316, 4.03852E-010, 98.3356, 54.7957, 126.57, 54.7956, 6.56966, 54.7956, -113.429, 0.000678682, 108.504
14, 0.00000, 219.933, -30.3286, 219.932, -150.329, 219.929, 89.6712, 3.63154E-010, 97.1076, 51.7904, 126.281, 51.7904, 6.28057, 51.7903, -113.719, 0.000609478, 107.307
15, 0.00000, 218.357, -31.2786, 218.356, -151.279, 218.353, 88.7212, 3.80897E-010, 95.755, 52.7713, 125.387, 52.7713, 5.38661, 52.7712, -114.613, 0.000639585, 105.919
16, 0.00000, 216.993, -32.1806, 216.992, -152.181, 216.989, 87.8192, 3.74852E-010, 94.1647, 51.9614, 124.667, 51.9613, 4.6665, 51.9613, -115.333, 0.000629358, 104.321
17, 0.00000, 214.103, -33.4734, 214.102, -153.474, 214.1, 86.5264, 4.02187E-010, 92.2509, 53.1844, 123.589, 53.1844, 3.58789, 53.1843, -116.411, 0.000676298, 102.379
18, 0.00000, 211.4, -34.3824, 211.399, -154.383, 211.397, 85.6174, 4.5701E-010, 91.2184, 56.1695, 122.778, 56.1695, 2.77743, 56.1694, -117.222, 0.00076938, 101.3
19, 0.00000, 207.3, -35.1572, 207.299, -155.158, 207.296, 84.8425, 6.54367E-010, 91.9064, 67.125, 121.484, 67.125, 1.48286, 67.1249, -118.516, 0.00110569, 101.943
20, 0.00000, 206.473, -35.2999, 206.472, -155.301, 206.469, 84.6998, 6.97223E-010, 92.0954, 69.2789, 121.202, 69.2789, 1.20151, 69.2788, -118.797, 0.00117863, 102.123
21, 0.00000, 207.021, -35.2014, 207.02, -155.202, 207.017, 84.7983, 6.68028E-010, 92.0123, 67.8244, 121.38, 67.8243, 1.37902, 67.8242, -118.62, 0.00112896, 102.035
22, 0.00000, 208.545, -34.9377, 208.543, -154.939, 208.541, 85.062, 5.9313E-010, 91.5884, 63.8977, 121.865, 63.8976, 1.86436, 63.8975, -118.135, 0.00100151, 101.632
23, 0.00000, 211.335, -34.4013, 211.334, -154.402, 211.331, 85.5984, 4.60736E-010, 91.1765, 56.3832, 122.802, 56.3832, 2.80131, 56.3831, -117.198, 0.000775883, 101.252
24, 0.00000, 213.284, -34.0023, 213.283, -154.003, 213.281, 85.9975, 3.76152E-010, 90.8937, 50.9711, 123.44, 50.9711, 3.43969, 50.971, -116.559, 0.000631748, 101.043
25, 0.00000, 215.92, -33.4388, 215.919, -153.44, 215.917, 86.561, 2.74476E-010, 90.4641, 43.4877, 124.251, 43.4877, 4.25006, 43.4877, -115.749, 0.00045857, 100.712
26, 0.00000, 217.265, -33.1427, 217.264, -153.143, 217.262, 86.8571, 2.28743E-010, 90.1956, 39.6009, 124.665, 39.6009, 4.66405, 39.6009, -115.335, 0.000380436, 100.454
27, 0.00000, 218.192, -32.9361, 218.191, -152.937, 218.19, 87.0637, 1.99522E-010, 89.9375, 36.9041, 124.944, 36.9041, 4.94308, 36.904, -115.056, 0.000330745, 100.237
28, 0.00000, 218.386, -32.8938, 218.385, -152.894, 218.384, 87.106, 1.9364E-010, 89.8167, 36.3469, 124.997, 36.3469, 4.99619, 36.3469, -115.003, 0.000320846, 100.193
29, 0.00000, 218.51, -32.866, 218.51, -152.867, 218.508, 87.1338, 1.90029E-010, 89.8131, 35.9838, 125.04, 35.9837, 5.03991, 35.9837, -114.96, 0.000314582, 100.153
30, 0.00000, 218.407, -32.7976, 218.406, -152.798, 218.404, 87.2022, 2.06249E-010, 90.2528, 37.646, 125.039, 37.646, 5.03877, 37.646, -114.961, 0.000342402, 100.595
31, 0.00000, 219.494, -32.0842, 219.494, -152.085, 219.492, 87.9156, 2.30984E-010, 92.0145, 40.3221, 125.494, 40.3221, 5.49333, 40.322, -114.506, 0.000384607, 102.276
32, 0.00000, 222.449, -30.5235, 222.449, -150.524, 222.447, 89.4763, 2.15167E-010, 94.2867, 39.3259, 126.849, 39.3259, 6.84889, 39.3259, -113.15, 0.00035706, 104.598
33, 0.00000, 223.218, -29.5309, 223.217, -149.532, 223.215, 90.469, 2.40066E-010, 96.4638, 41.9357, 127.568, 41.9357, 7.56767, 41.9356, -112.432, 0.000399866, 106.768
34, 0.00000, 222.756, -29.0263, 222.755, -149.027, 222.753, 90.9735, 2.87781E-010, 98.1439, 46.1857, 127.782, 46.1856, 7.78121, 46.1856, -112.218, 0.000481142, 108.436
35, 0.00000, 222.678, -28.7618, 222.677, -148.763, 222.675, 91.2381, 3.03294E-010, 98.8446, 47.4871, 127.945, 47.487, 7.94406, 47.487, -112.055, 0.000507403, 109.127
