hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
1, 0.00000, 214.965, -33.6751, 214.964, -153.676, 214.962, 86.3247, 1.28033E-010, 86.5495, 20.3953, 124.18, 20.3953, 4.17894, 20.3953, -115.82, 0.000216432, 99.5891
2, 0.00000, 216.399, -33.3579, 216.399, -153.359, 216.397, 86.6419, 1.06209E-010, 86.0756, 18.5728, 124.603, 18.5728, 4.60269, 18.5728, -115.397, 0.000179568, 99.315
3, 0.00000, 217.387, -33.1366, 217.386, -153.137, 217.384, 86.8632, 9.23001E-011, 85.6855, 17.3085, 124.891, 17.3085, 4.88992, 17.3085, -115.109, 0.000156114, 99.077
4, 0.00000, 217.593, -33.0912, 217.593, -153.092, 217.591, 86.9086, 8.96404E-011, 85.6154, 17.0474, 124.945, 17.0473, 4.94478, 17.0473, -115.055, 0.000151443, 99.0283
5, 0.00000, 217.726, -33.0614, 217.725, -153.062, 217.723, 86.9384, 8.77598E-011, 85.5412, 16.8771, 124.99, 16.8771, 4.98956, 16.8771, -115.01, 0.000148487, 98.984
6, 0.00000, 217.58, -32.9962, 217.579, -152.997, 217.577, 87.0036, 9.55271E-011, 86.1028, 17.6561, 124.99, 17.6561, 4.98951, 17.6561, -115.01, 0.000161616, 99.4514
7, 0.00000, 218.581, -32.2703, 218.58, -152.271, 218.578, 87.7295, 1.07388E-010, 88.0288, 18.9095, 125.466, 18.9095, 5.46517, 18.9095, -114.534, 0.000181553, 101.199
8, 0.00000, 221.504, -30.6637, 221.503, -150.664, 221.502, 89.3361, 9.97729E-011, 90.2587, 18.4408, 126.869, 18.4408, 6.8684, 18.4408, -113.131, 0.000168591, 103.584
9, 0.00000, 222.163, -29.6544, 222.162, -149.655, 222.16, 90.3454, 1.1163E-010, 92.6175, 19.6623, 127.615, 19.6623, 7.61476, 19.6623, -112.385, 0.000188868, 105.827
10, 0.00000, 221.566, -29.1514, 221.566, -149.152, 221.564, 90.8484, 1.34406E-010, 94.4683, 21.6524, 127.842, 21.6524, 7.84116, 21.6523, -112.158, 0.000227348, 107.554
11, 0.00000, 221.442, -28.8848, 221.441, -148.886, 221.439, 91.115, 1.41677E-010, 95.2486, 22.2615, 128.012, 22.2615, 8.01113, 22.2614, -111.988, 0.000239802, 108.265
12, 0.00000, 220.063, -29.2424, 220.062, -149.243, 220.06, 90.7574, 1.66704E-010, 95.4923, 24.1326, 127.516, 24.1326, 7.5149, 24.1326, -112.484, 0.000281984, 108.376
13, 0.00000, 218.408, -30.0417, 218.406, -150.043, 218.404, 89.9581, 1.89651E-010, 94.8024, 25.6858, 126.605, 25.6858, 6.60406, 25.6857, -113.395, 0.000320802, 107.631
14, 0.00000, 218.66, -30.5035, 218.659, -150.504, 218.657, 89.4963, 1.70327E-010, 93.5167, 24.2791, 126.303, 24.2791, 6.30264, 24.2791, -113.697, 0.000287971, 106.4
15, 0.00000, 217.1, -31.4814, 217.099, -151.482, 217.097, 88.5184, 1.78662E-010, 92.0974, 24.7401, 125.381, 24.7401, 5.38068, 24.7401, -114.618, 0.000302136, 104.971
16, 0.00000, 215.79, -32.406, 215.789, -152.407, 215.787, 87.5938, 1.759E-010, 90.4849, 24.3624, 124.634, 24.3624, 4.63303, 24.3624, -115.366, 0.000297233, 103.323
17, 0.00000, 212.911, -33.7414, 212.91, -153.742, 212.908, 86.2583, 1.88975E-010, 88.5271, 24.938, 123.513, 24.938, 3.51244, 24.9379, -116.487, 0.000319385, 101.318
18, 0.00000, 210.159, -34.6894, 210.158, -154.69, 210.155, 85.3103, 2.15122E-010, 87.4612, 26.3387, 122.671, 26.3386, 2.67029, 26.3386, -117.329, 0.000363416, 100.196
19, 0.00000, 205.797, -35.5249, 205.796, -155.526, 205.793, 84.4749, 3.09297E-010, 88.2413, 31.4725, 121.353, 31.4725, 1.35161, 31.4724, -118.647, 0.000522563, 100.833
20, 0.00000, 204.919, -35.6795, 204.917, -155.681, 204.914, 84.3202, 3.29741E-010, 88.4375, 32.4816, 121.067, 32.4816, 1.06617, 32.4816, -118.933, 0.00055717, 101.006
21, 0.00000, 205.5, -35.5726, 205.499, -155.574, 205.496, 84.4271, 3.15834E-010, 88.3364, 31.8001, 121.248, 31.8001, 1.247, 31.8, -118.752, 0.000533565, 100.927
22, 0.00000, 207.122, -35.2879, 207.121, -155.289, 207.118, 84.7119, 2.80191E-010, 87.8817, 29.9602, 121.74, 29.9602, 1.739, 29.9602, -118.26, 0.000473302, 100.515
23, 0.00000, 210.089, -34.7099, 210.088, -154.711, 210.085, 85.2899, 2.16904E-010, 87.4199, 26.4389, 122.694, 26.4389, 2.69288, 26.4389, -117.306, 0.000366498, 100.147
24, 0.00000, 212.163, -34.2807, 212.162, -154.282, 212.159, 85.7191, 1.76537E-010, 87.1092, 23.9025, 123.346, 23.9025, 3.34537, 23.9024, -116.654, 0.00029831, 99.9413
25, 0.00000, 214.967, -33.6755, 214.967, -153.676, 214.965, 86.3243, 1.28001E-010, 86.5433, 20.3948, 124.178, 20.3948, 4.17716, 20.3948, -115.822, 0.000216464, 99.5948
26, 0.00000, 216.399, -33.3579, 216.399, -153.359, 216.397, 86.6419, 1.06229E-010, 86.093, 18.5728, 124.603, 18.5728, 4.60268, 18.5728, -115.397, 0.000179568, 99.3151
27, 0.00000, 217.387, -33.1366, 217.386, -153.137, 217.384, 86.8632, 9.23578E-011, 85.6345, 17.3085, 124.891, 17.3085, 4.88992, 17.3085, -115.109, 0.000156114, 99.077
28, 0.00000, 217.593, -33.0912, 217.593, -153.092, 217.591, 86.9086, 8.9606E-011, 85.595, 17.0474, 124.945, 17.0473, 4.94478, 17.0473, -115.055, 0.000151443, 99.0283
29, 0.00000, 217.726, -33.0614, 217.725, -153.062, 217.723, 86.9384, 8.79168E-011, 85.5893, 16.8771, 124.99, 16.8771, 4.98956, 16.8771, -115.01, 0.000148487, 98.984
30, 0.00000, 217.58, -32.9962, 217.579, -152.997, 217.577, 87.0036, 9.56761E-011, 86.1178, 17.6561, 124.99, 17.6561, 4.98951, 17.6561, -115.01, 0.000161616, 99.4514
31, 0.00000, 218.581, -32.2703, 218.58, -152.271, 218.578, 87.7295, 1.07361E-010, 87.9631, 18.9095, 125.466, 18.9095, 5.46517, 18.9095, -114.534, 0.000181553, 101.199
32, 0.00000, 221.504, -30.6637, 221.503, -150.664, 221.502, 89.3361, 9.96921E-011, 90.275, 18.4408, 126.869, 18.4408, 6.8684, 18.4408, -113.131, 0.000168591, 103.584
33, 0.00000, 222.163, -29.6544, 222.162, -149.655, 222.16, 90.3454, 1.1166E-010, 92.5937, 19.6623, 127.615, 19.6623, 7.61476, 19.6623, -112.385, 0.000188868, 105.827
34, 0.00000, 221.566, -29.1514, 221.566, -149.152, 221.564, 90.8484, 1.34379E-010, 94.5474, 21.6524, 127.842, 21.6524, 7.84116, 21.6523, -112.158, 0.000227348, 107.554
35, 0.00000, 221.442, -28.8848, 221.441, -148.886, 221.439, 91.115, 1.41767E-010, 95.2648, 22.2615, 128.012, 22.2615, 8.01113, 22.2614, -111.988, 0.000239802, 108.265
36, 0.00000, 220.063, -29.2424, 220.062, -149.243, 220.06, 90.7574, 1.66677E-010, 95.4813, 24.1326, 127.516, 24.1326, 7.5149, 24.1326, -112.484, 0.000281984, 108.376
37, 0.00000, 218.408, -30.0417, 218.406, -150.043, 218.404, 89.9581, 1.89814E-010, 94.8137, 25.6858, 126.605, 25.6858, 6.60406, 25.6857, -113.395, 0.000320802, 107.631
38, 0.00000, 218.66, -30.5035, 218.659, -150.504, 218.657, 89.4963, 1.70367E-010, 93.5274, 24.2791, 126.303, 24.2791, 6.30264, 24.2791, -113.697, 0.000287971, 106.4
39, 0.00000, 217.1, -31.4814, 217.099, -151.482, 217.097, 88.5184, 1.78707E-010, 92.0979, 24.7401, 125.381, 24.7401, 5.38068, 24.7401, -114.618, 0.000302136, 104.971
40, 0.00000, 215.79, -32.406, 215.789, -152.407, 215.787, 87.5938, 1.75832E-010, 90.4554, 24.3624, 124.634, 24.3624, 4.63303, 24.3624, -115.366, 0.000297233, 103.323
41, 0.00000, 212.911, -33.7414, 212.91, -153.742, 212.908, 86.2583, 1.88931E-010, 88.5263, 24.938, 123.513, 24.938, 3.51244, 24.9379, -116.487, 0.000319385, 101.318
42, 0.00000, 210.159, -34.6894, 210.158, -154.69, 210.155, 85.3103, 2.15093E-010, 87.4609, 26.3387, 122.671, 26.3386, 2.67029, 26.3386, -117.329, 0.000363416, 100.196
43, 0.00000, 205.797, -35.5249, 205.796, -155.526, 205.793, 84.4749, 3.09346E-010, 88.2454, 31.4725, 121.353, 31.4725, 1.35161, 31.4724, -118.647, 0.000522563, 100.833
44, 0.00000, 204.919, -35.6795, 204.917, -155.681, 204.914, 84.3202, 3.29816E-010, 88.4396, 32.4816, 121.067, 32.4816, 1.06617, 32.4816, -118.933, 0.00055717, 101.006
45, 0.00000, 205.5, -35.5726, 205.499, -155.574, 205.496, 84.4271, 3.15747E-010, 88.3366, 31.8001, 121.248, 31.8001, 1.247, 31.8, -118.752, 0.000533565, 100.927
46, 0.00000, 207.122, -35.2879, 207.121, -155.289, 207.118, 84.7119, 2.801E-010, 87.8787, 29.9602, 121.74, 29.9602, 1.739, 29.9602, -118.26, 0.000473302, 100.515
47, 0.00000, 210.089, -34.7099, 210.088, -154.711, 210.085, 85.2899, 2.16849E-010, 87.4239, 26.4389, 122.694, 26.4389, 2.69288, 26.4389, -117.306, 0.000366498, 100.147
48, 0.00000, 212.163, -34.2807, 212.162, -154.282, 212.159, 85.7191, 1.76476E-010, 87.0808, 23.9025, 123.346, 23.9025, 3.34537, 23.9024, -116.654, 0.00029831, 99.9413
