hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
1, 0.00000, 215.469, -33.5338, 215.468, -153.535, 215.466, 86.4659, 2.94118E-010, 91.6379, 47.5161, 124.303, 47.5161, 4.30201, 47.516, -115.697, 0.000502461, 100.499
2, 0.00000, 216.857, -33.2294, 216.856, -153.23, 216.854, 86.7704, 2.43865E-010, 91.6524, 43.2692, 124.719, 43.2692, 4.71806, 43.2692, -115.281, 0.000416831, 100.264
3, 0.00000, 217.812, -33.0168, 217.812, -153.017, 217.81, 86.983, 2.11939E-010, 91.6428, 40.3233, 125, 40.3233, 4.99985, 40.3232, -115, 0.000362341, 100.06
4, 0.00000, 218.012, -32.9732, 218.011, -152.974, 218.01, 87.0266, 2.05319E-010, 91.6189, 39.7146, 125.054, 39.7146, 5.05354, 39.7146, -114.946, 0.000351485, 100.018
5, 0.00000, 218.14, -32.9446, 218.14, -152.945, 218.138, 87.0552, 2.01249E-010, 91.6396, 39.3179, 125.098, 39.3179, 5.0976, 39.3179, -114.902, 0.000344617, 99.9793
6, 0.00000, 218.034, -32.8779, 218.034, -152.879, 218.032, 87.1219, 2.19293E-010, 91.9735, 41.1339, 125.096, 41.1339, 5.0953, 41.1339, -114.904, 0.000375068, 100.418
7, 0.00000, 219.163, -32.1608, 219.162, -152.161, 219.16, 87.839, 2.46046E-010, 93.4675, 44.0579, 125.551, 44.0579, 5.55075, 44.0579, -114.449, 0.000421075, 102.107
8, 0.00000, 222.232, -30.5815, 222.231, -150.582, 222.23, 89.4184, 2.28568E-010, 96.039, 42.9716, 126.915, 42.9716, 6.91484, 42.9715, -113.085, 0.000390528, 104.468
9, 0.00000, 223.051, -29.5803, 223.051, -149.581, 223.049, 90.4195, 2.55902E-010, 98.0457, 45.824, 127.639, 45.8239, 7.63857, 45.8239, -112.361, 0.000437095, 106.657
10, 0.00000, 222.596, -29.0747, 222.595, -149.075, 222.593, 90.9252, 3.07897E-010, 99.4763, 50.4672, 127.855, 50.4672, 7.85388, 50.4671, -112.145, 0.000525799, 108.329
11, 0.00000, 222.526, -28.8083, 222.525, -148.809, 222.523, 91.1915, 3.25015E-010, 100.14, 51.8892, 128.019, 51.8891, 8.01821, 51.8891, -111.981, 0.000554426, 109.024
12, 0.00000, 221.19, -29.1539, 221.189, -149.155, 221.187, 90.8459, 3.82029E-010, 100.077, 56.2515, 127.529, 56.2514, 7.52847, 56.2513, -112.471, 0.000651952, 109.108
13, 0.00000, 219.516, -29.9373, 219.515, -149.938, 219.513, 90.0625, 4.35312E-010, 99.2043, 59.8696, 126.634, 59.8696, 6.63332, 59.8695, -113.366, 0.000742012, 108.354
14, 0.00000, 219.658, -30.3997, 219.657, -150.4, 219.655, 89.6002, 3.90809E-010, 98.0979, 56.5864, 126.343, 56.5863, 6.34253, 56.5862, -113.657, 0.000666516, 107.151
15, 0.00000, 218.014, -31.3624, 218.013, -151.363, 218.01, 88.6374, 4.10202E-010, 96.6061, 57.6561, 125.443, 57.656, 5.4425, 57.656, -114.557, 0.000699833, 105.735
16, 0.00000, 216.592, -32.2739, 216.591, -152.275, 216.589, 87.7259, 4.03864E-010, 95.0063, 56.7703, 124.719, 56.7702, 4.718, 56.7702, -115.281, 0.000689038, 104.116
17, 0.00000, 213.603, -33.583, 213.602, -153.584, 213.6, 86.4168, 4.34384E-010, 92.949, 58.1052, 123.634, 58.1051, 3.63287, 58.1051, -116.366, 0.000741102, 102.142
18, 0.00000, 210.817, -34.5063, 210.815, -154.507, 210.813, 85.4934, 4.94703E-010, 91.7709, 61.3656, 122.818, 61.3656, 2.81718, 61.3655, -117.182, 0.000843686, 101.033
19, 0.00000, 206.597, -35.3057, 206.596, -155.307, 206.593, 84.6941, 7.117E-010, 92.1729, 73.3292, 121.517, 73.3292, 1.51604, 73.3291, -118.483, 0.00121305, 101.626
20, 0.00000, 205.746, -35.4527, 205.744, -155.454, 205.741, 84.547, 7.58856E-010, 92.3054, 75.6809, 121.235, 75.6808, 1.23434, 75.6807, -118.765, 0.00129305, 101.799
21, 0.00000, 206.31, -35.3514, 206.309, -155.352, 206.306, 84.6484, 7.26723E-010, 92.251, 74.0927, 121.413, 74.0927, 1.41209, 74.0926, -118.587, 0.00123862, 101.716
22, 0.00000, 207.877, -35.0793, 207.876, -155.08, 207.873, 84.9205, 6.445E-010, 91.9193, 69.8051, 121.9, 69.805, 1.89887, 69.8049, -118.1, 0.0010987, 101.328
23, 0.00000, 210.749, -34.5259, 210.748, -154.527, 210.745, 85.4739, 4.98811E-010, 91.7232, 61.5993, 122.841, 61.5993, 2.84045, 61.5992, -117.159, 0.000850831, 100.984
24, 0.00000, 212.756, -34.1147, 212.755, -154.115, 212.753, 85.8851, 4.05723E-010, 91.674, 55.6886, 123.484, 55.6886, 3.483, 55.6885, -116.516, 0.000692575, 100.801
25, 0.00000, 215.471, -33.5342, 215.47, -153.535, 215.468, 86.4656, 2.93805E-010, 91.6929, 47.5148, 124.301, 47.5148, 4.30023, 47.5148, -115.699, 0.000502533, 100.504
26, 0.00000, 216.857, -33.2294, 216.856, -153.23, 216.854, 86.7704, 2.43823E-010, 91.698, 43.2692, 124.719, 43.2692, 4.71806, 43.2692, -115.281, 0.000416831, 100.264
27, 0.00000, 217.812, -33.0168, 217.812, -153.017, 217.81, 86.983, 2.11396E-010, 91.6404, 40.3233, 125, 40.3233, 4.99985, 40.3232, -115, 0.000362341, 100.06
28, 0.00000, 218.012, -32.9732, 218.011, -152.974, 218.01, 87.0266, 2.05122E-010, 91.5926, 39.7146, 125.054, 39.7146, 5.05354, 39.7146, -114.946, 0.000351485, 100.018
29, 0.00000, 218.14, -32.9446, 218.14, -152.945, 218.138, 87.0552, 2.01134E-010, 91.6603, 39.3179, 125.098, 39.3179, 5.0976, 39.3179, -114.902, 0.000344617, 99.9793
30, 0.00000, 218.034, -32.8779, 218.034, -152.879, 218.032, 87.1219, 2.19358E-010, 91.917, 41.1339, 125.096, 41.1339, 5.0953, 41.1339, -114.904, 0.000375068, 100.418
31, 0.00000, 219.163, -32.1608, 219.162, -152.161, 219.16, 87.839, 2.4612E-010, 93.5189, 44.0579, 125.551, 44.0579, 5.55075, 44.0579, -114.449, 0.000421075, 102.107
32, 0.00000, 222.232, -30.5815, 222.231, -150.582, 222.23, 89.4184, 2.28358E-010, 95.9674, 42.9716, 126.915, 42.9716, 6.91484, 42.9715, -113.085, 0.000390528, 104.468
33, 0.00000, 223.051, -29.5803, 223.051, -149.581, 223.049, 90.4195, 2.55889E-010, 98.0095, 45.824, 127.639, 45.8239, 7.63857, 45.8239, -112.361, 0.000437095, 106.657
34, 0.00000, 222.596, -29.0747, 222.595, -149.075, 222.593, 90.9252, 3.08012E-010, 99.4949, 50.4672, 127.855, 50.4672, 7.85388, 50.4671, -112.145, 0.000525799, 108.329
35, 0.00000, 222.526, -28.8083, 222.525, -148.809, 222.523, 91.1915, 3.24855E-010, 100.124, 51.8892, 128.019, 51.8891, 8.01821, 51.8891, -111.981, 0.000554426, 109.024
36, 0.00000, 221.19, -29.1539, 221.189, -149.155, 221.187, 90.8459, 3.82309E-010, 100.056, 56.2515, 127.529, 56.2514, 7.52847, 56.2513, -112.471, 0.000651952, 109.108
37, 0.00000, 219.516, -29.9373, 219.515, -149.938, 219.513, 90.0625, 4.3499E-010, 99.2297, 59.8696, 126.634, 59.8696, 6.63332, 59.8695, -113.366, 0.000742012, 108.354
38, 0.00000, 219.658, -30.3997, 219.657, -150.4, 219.655, 89.6002, 3.906E-010, 98.1114, 56.5864, 126.343, 56.5863, 6.34253, 56.5862, -113.657, 0.000666516, 107.151
39, 0.00000, 218.014, -31.3624, 218.013, -151.363, 218.01, 88.6374, 4.10256E-010, 96.6225, 57.6561, 125.443, 57.656, 5.4425, 57.656, -114.557, 0.000699833, 105.735
40, 0.00000, 216.592, -32.2739, 216.591, -152.275, 216.589, 87.7259, 4.03887E-010, 95.0316, 56.7703, 124.719, 56.7702, 4.718, 56.7702, -115.281, 0.000689038, 104.116
41, 0.00000, 213.603, -33.583, 213.602, -153.584, 213.6, 86.4168, 4.34249E-010, 92.9551, 58.1052, 123.634, 58.1051, 3.63287, 58.1051, -116.366, 0.000741102, 102.142
42, 0.00000, 210.817, -34.5063, 210.815, -154.507, 210.813, 85.4934, 4.94436E-010, 91.7757, 61.3656, 122.818, 61.3656, 2.81718, 61.3655, -117.182, 0.000843686, 101.033
43, 0.00000, 206.597, -35.3057, 206.596, -155.307, 206.593, 84.6941, 7.11762E-010, 92.1595, 73.3292, 121.517, 73.3292, 1.51604, 73.3291, -118.483, 0.00121305, 101.626
44, 0.00000, 205.746, -35.4527, 205.744, -155.454, 205.741, 84.547, 7.58804E-010, 92.3162, 75.6809, 121.235, 75.6808, 1.23434, 75.6807, -118.765, 0.00129305, 101.799
45, 0.00000, 206.31, -35.3514, 206.309, -155.352, 206.306, 84.6484, 7.26769E-010, 92.2515, 74.0927, 121.413, 74.0927, 1.41209, 74.0926, -118.587, 0.00123862, 101.716
46, 0.00000, 207.877, -35.0793, 207.876, -155.08, 207.873, 84.9205, 6.4446E-010, 91.9102, 69.8051, 121.9, 69.805, 1.89887, 69.8049, -118.1, 0.0010987, 101.328
47, 0.00000, 210.749, -34.5259, 210.748, -154.527, 210.745, 85.4739, 4.9876E-010, 91.7053, 61.5993, 122.841, 61.5993, 2.84045, 61.5992, -117.159, 0.000850831, 100.984
48, 0.00000, 212.756, -34.1147, 212.755, -154.115, 212.753, 85.8851, 4.05704E-010, 91.671, 55.6886, 123.484, 55.6886, 3.483, 55.6885, -116.516, 0.000692575, 100.801
48, 0.00000, 212.756, -34.1147, 212.755, -154.115, 212.753, 85.8851, 4.05704E-010, 91.671, 55.6886, 123.484, 55.6886, 3.483, 55.6885, -116.516, 0.000692575, 100.801
