hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
1, 0.00000, 224.694, -31.6769, 224.694, -151.677, 224.693, 88.323, 5.25672E-011, 93.4495, 28.0597, 124.342, 28.0597, 4.34206, 28.0597, -115.658, 9.22172E-005, 105.322
2, 0.00000, 225.231, -31.5334, 225.231, -151.534, 225.23, 88.4666, 4.35136E-011, 93.2779, 25.5356, 124.693, 25.5356, 4.69283, 25.5356, -115.307, 7.6877E-005, 105
3, 0.00000, 225.599, -31.4328, 225.599, -151.433, 225.598, 88.5671, 3.75777E-011, 93.1405, 23.7865, 124.927, 23.7865, 4.92694, 23.7865, -115.073, 6.70546E-005, 104.755
4, 0.00000, 225.676, -31.411, 225.676, -151.411, 225.676, 88.589, 3.64981E-011, 93.1221, 23.426, 124.975, 23.426, 4.97476, 23.426, -115.025, 6.51112E-005, 104.699
5, 0.00000, 225.722, -31.3994, 225.722, -151.4, 225.721, 88.6006, 3.5857E-011, 93.0546, 23.1901, 125.011, 23.1901, 5.01048, 23.1901, -114.989, 6.38555E-005, 104.654
6, 0.00000, 225.521, -31.4524, 225.521, -151.453, 225.521, 88.5475, 3.92084E-011, 93.2837, 24.2602, 124.891, 24.2602, 4.89061, 24.2602, -115.109, 6.96436E-005, 104.805
7, 0.00000, 225.264, -31.5044, 225.263, -151.505, 225.263, 88.4955, 4.5036E-011, 93.2669, 25.9647, 124.696, 25.9647, 4.69614, 25.9646, -115.304, 7.93267E-005, 105.009
8, 0.00000, 225.542, -31.3929, 225.541, -151.393, 225.541, 88.6071, 4.24798E-011, 93.3311, 25.276, 124.85, 25.276, 4.84962, 25.276, -115.15, 7.52384E-005, 104.885
9, 0.00000, 225.275, -31.4287, 225.275, -151.429, 225.274, 88.5713, 4.83058E-011, 93.4656, 26.9357, 124.625, 26.9357, 4.62468, 26.9357, -115.375, 8.50036E-005, 105.117
10, 0.00000, 224.739, -31.5422, 224.739, -151.542, 224.738, 88.4577, 5.86236E-011, 93.6094, 29.6694, 124.217, 29.6694, 4.21669, 29.6693, -115.783, 0.000102391, 105.483
