hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
1, 0.00000, 219.314, -32.0556, 219.314, -152.056, 219.312, 87.9442, 7.48892E-011, 94.7661, 11.8394, 125.227, 11.8394, 5.22653, 11.8394, -114.773, 0.000122186, 103.089
2, 0.00000, 220.33, -31.8918, 220.329, -151.892, 220.328, 88.108, 6.27691E-011, 94.5101, 10.7791, 125.543, 10.7791, 5.54226, 10.7791, -114.457, 0.000101529, 102.578
3, 0.00000, 221.032, -31.774, 221.032, -151.775, 221.03, 88.2258, 5.50298E-011, 94.4967, 10.044, 125.757, 10.044, 5.75662, 10.044, -114.243, 8.83854E-005, 102.191
4, 0.00000, 221.193, -31.7401, 221.193, -151.741, 221.191, 88.2597, 5.347E-011, 94.4927, 9.89243, 125.809, 9.89243, 5.80821, 9.89242, -114.191, 8.57834E-005, 102.112
5, 0.00000, 221.254, -31.741, 221.253, -151.742, 221.251, 88.2589, 5.2486E-011, 94.4375, 9.79307, 125.831, 9.79307, 5.83002, 9.79305, -114.169, 8.41219E-005, 102.006
6, 0.00000, 221.006, -31.7365, 221.005, -151.737, 221.004, 88.2634, 5.69522E-011, 94.5921, 10.2439, 125.774, 10.2439, 5.77318, 10.2439, -114.226, 9.17019E-005, 102.407
7, 0.00000, 221.15, -31.4513, 221.15, -151.452, 221.148, 88.5486, 6.42737E-011, 95.3391, 10.9661, 125.887, 10.9661, 5.88599, 10.9661, -114.113, 0.000104004, 103.404
8, 0.00000, 222.518, -30.7823, 222.517, -150.783, 222.515, 89.2175, 6.05057E-011, 96.3394, 10.6837, 126.499, 10.6837, 6.49827, 10.6837, -113.501, 9.7725E-005, 104.267
9, 0.00000, 222.588, -30.3896, 222.587, -150.39, 222.585, 89.6103, 6.77589E-011, 97.2625, 11.3868, 126.677, 11.3868, 6.67611, 11.3868, -113.323, 0.000110061, 105.476
10, 0.00000, 221.943, -30.2149, 221.942, -150.216, 221.94, 89.7849, 8.10447E-011, 98.0962, 12.5394, 126.578, 12.5394, 6.57686, 12.5393, -113.422, 0.000132635, 106.626
11, 0.00000, 221.791, -30.1096, 221.79, -150.11, 221.788, 89.8902, 8.53149E-011, 98.4814, 12.892, 126.588, 12.892, 6.58706, 12.892, -113.412, 0.000139927, 107.057
12, 0.00000, 223.285, -28.3156, 223.284, -148.316, 223.282, 91.6842, 9.81358E-011, 101.913, 14.0068, 127.974, 14.0068, 7.97373, 14.0068, -112.025, 0.000161584, 110.704
