hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
1, 0.00000, 216.971, -32.9284, 216.97, -152.929, 216.968, 87.0714, 3.10258E-010, 91.9696, 50.3118, 124.694, 50.3117, 4.69317, 50.3117, -115.306, 0.000523282, 101.086
2, 0.00000, 218.205, -32.6844, 218.205, -152.685, 218.203, 87.3154, 2.58752E-010, 91.7883, 45.8122, 125.066, 45.8122, 5.06503, 45.8121, -114.934, 0.000434655, 100.711
3, 0.00000, 219.058, -32.5112, 219.058, -152.512, 219.056, 87.4887, 2.25154E-010, 91.6021, 42.6918, 125.319, 42.6918, 5.31875, 42.6917, -114.681, 0.000378299, 100.416
4, 0.00000, 219.25, -32.4657, 219.25, -152.466, 219.248, 87.5341, 2.18701E-010, 91.62, 42.0484, 125.379, 42.0484, 5.3786, 42.0483, -114.621, 0.000367143, 100.356
5, 0.00000, 219.331, -32.4595, 219.33, -152.46, 219.328, 87.5403, 2.14365E-010, 91.5224, 41.6266, 125.406, 41.6266, 5.40526, 41.6266, -114.594, 0.000360021, 100.262
6, 0.00000, 218.993, -32.4874, 218.992, -152.488, 218.991, 87.5125, 2.33763E-010, 91.7448, 43.5405, 125.326, 43.5405, 5.3254, 43.5405, -114.674, 0.000392511, 100.61
7, 0.00000, 218.994, -32.2482, 218.994, -152.249, 218.992, 87.7516, 2.64721E-010, 92.587, 46.6041, 125.408, 46.6041, 5.40695, 46.604, -114.592, 0.000445206, 101.531
8, 0.00000, 220.427, -31.5461, 220.426, -151.547, 220.425, 88.4537, 2.48927E-010, 93.5248, 45.403, 126.045, 45.403, 6.04426, 45.4029, -113.955, 0.00041822, 102.453
9, 0.00000, 220.354, -31.1962, 220.353, -151.197, 220.351, 88.8036, 2.80065E-010, 94.5958, 48.3844, 126.195, 48.3844, 6.19487, 48.3843, -113.804, 0.000471064, 103.592
10, 0.00000, 219.467, -31.1003, 219.466, -151.101, 219.464, 88.8995, 3.36654E-010, 95.4188, 53.2712, 126.044, 53.2711, 6.0437, 53.2711, -113.956, 0.000567874, 104.608
11, 0.00000, 219.24, -31.0181, 219.239, -151.019, 219.237, 88.9817, 3.55326E-010, 95.7854, 54.7658, 126.04, 54.7658, 6.03924, 54.7657, -113.96, 0.000599161, 104.999
12, 0.00000, 220.511, -29.2704, 220.51, -149.271, 220.508, 90.7294, 4.09897E-010, 99.2782, 59.4833, 127.403, 59.4832, 7.40218, 59.4831, -112.597, 0.00069192, 108.57
13, 0.00000, 218.879, -30.071, 218.878, -150.072, 218.876, 89.9288, 4.65963E-010, 98.4302, 63.3103, 126.487, 63.3103, 6.48634, 63.3102, -113.513, 0.000787178, 107.817
14, 0.00000, 219.103, -30.5317, 219.102, -150.532, 219.1, 89.4681, 4.18776E-010, 97.2662, 59.8421, 126.19, 59.842, 6.18881, 59.842, -113.81, 0.000706657, 106.597
15, 0.00000, 217.545, -31.5094, 217.544, -151.51, 217.541, 88.4904, 4.38948E-010, 95.8048, 60.9776, 125.267, 60.9776, 5.26634, 60.9775, -114.733, 0.000741426, 105.163
16, 0.00000, 216.22, -32.4334, 216.219, -152.434, 216.217, 87.5664, 4.31456E-010, 94.1777, 60.045, 124.521, 60.0449, 4.52071, 60.0448, -115.478, 0.000729422, 103.518
17, 0.00000, 214.417, -33.2437, 214.416, -153.245, 214.413, 86.7561, 4.59047E-010, 93.0043, 61.5003, 123.819, 61.5002, 3.81849, 61.5001, -116.181, 0.000776316, 102.375
18, 0.00000, 212.803, -33.7152, 212.802, -153.716, 212.799, 86.2846, 5.16636E-010, 92.5989, 64.9947, 123.337, 64.9947, 3.33663, 64.9946, -116.662, 0.000874014, 102.025
19, 0.00000, 209.101, -34.3588, 209.1, -154.36, 209.097, 85.6409, 7.40967E-010, 93.0543, 77.6826, 122.124, 77.6826, 2.12337, 77.6824, -117.876, 0.00125578, 102.633
20, 0.00000, 208.322, -34.4923, 208.321, -154.493, 208.318, 85.5074, 7.90107E-010, 93.1621, 80.1788, 121.845, 80.1788, 1.84451, 80.1786, -118.154, 0.00134003, 102.752
21, 0.00000, 208.825, -34.4081, 208.823, -154.409, 208.821, 85.5916, 7.57144E-010, 93.0827, 78.4924, 122.014, 78.4924, 2.01351, 78.4922, -117.985, 0.00128317, 102.668
22, 0.00000, 210.176, -34.1888, 210.175, -154.19, 210.173, 85.811, 6.70393E-010, 92.8809, 73.9408, 122.476, 73.9407, 2.47553, 73.9406, -117.523, 0.00113569, 102.431
23, 0.00000, 212.744, -33.7367, 212.743, -153.738, 212.74, 86.2631, 5.20726E-010, 92.5345, 65.2381, 123.356, 65.2381, 3.35564, 65.238, -116.643, 0.000880839, 101.974
24, 0.00000, 214.531, -33.4089, 214.53, -153.41, 214.528, 86.5909, 4.25334E-010, 92.2742, 58.973, 123.943, 58.973, 3.94222, 58.9729, -116.057, 0.000718839, 101.617
25, 0.00000, 216.973, -32.9287, 216.972, -152.929, 216.97, 87.0711, 3.10188E-010, 91.994, 50.3113, 124.693, 50.3113, 4.69188, 50.3112, -115.307, 0.0005232, 101.088
26, 0.00000, 218.205, -32.6844, 218.205, -152.685, 218.203, 87.3154, 2.58284E-010, 91.7605, 45.8122, 125.066, 45.8122, 5.06503, 45.8121, -114.934, 0.000434655, 100.712
27, 0.00000, 219.058, -32.5112, 219.058, -152.512, 219.056, 87.4887, 2.25385E-010, 91.63, 42.6918, 125.319, 42.6918, 5.31875, 42.6917, -114.681, 0.000378299, 100.416
28, 0.00000, 219.25, -32.4657, 219.25, -152.466, 219.248, 87.5341, 2.18611E-010, 91.5687, 42.0484, 125.379, 42.0484, 5.3786, 42.0483, -114.621, 0.000367143, 100.356
29, 0.00000, 219.331, -32.4595, 219.33, -152.46, 219.328, 87.5403, 2.14349E-010, 91.5214, 41.6266, 125.406, 41.6266, 5.40526, 41.6266, -114.594, 0.000360021, 100.262
30, 0.00000, 218.993, -32.4874, 218.992, -152.488, 218.991, 87.5125, 2.33711E-010, 91.7515, 43.5405, 125.326, 43.5405, 5.3254, 43.5405, -114.674, 0.000392511, 100.61
31, 0.00000, 218.994, -32.2482, 218.994, -152.249, 218.992, 87.7516, 2.64719E-010, 92.5486, 46.6041, 125.408, 46.6041, 5.40695, 46.604, -114.592, 0.000445206, 101.531
32, 0.00000, 220.427, -31.5461, 220.426, -151.547, 220.425, 88.4537, 2.48624E-010, 93.5421, 45.403, 126.045, 45.403, 6.04426, 45.4029, -113.955, 0.00041822, 102.453
33, 0.00000, 220.354, -31.1962, 220.353, -151.197, 220.351, 88.8036, 2.79915E-010, 94.5321, 48.3844, 126.195, 48.3844, 6.19487, 48.3843, -113.804, 0.000471064, 103.592
