hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
1, 0.00000, 217.492, -31.5123, 217.492, -151.513, 217.49, 88.4876, 6.64249E-010, -85.2048, 40.8245, 56.0024, 40.8243, -63.9988, 40.824, 176, 0.0011319, -75.5595
2, 0.00000, 218.672, -31.418, 218.671, -151.419, 218.669, 88.5818, 5.42012E-010, -85.8176, 36.9088, 57.6715, 36.9087, -62.3295, 36.9084, 177.67, 0.000930862, -76.1712
3, 0.00000, 219.489, -31.3413, 219.488, -151.342, 219.487, 88.6585, 4.74321E-010, -86.4407, 34.2638, 58.4482, 34.2637, -61.5528, 34.2635, 178.447, 0.000808547, -76.6075
4, 0.00000, 219.686, -31.2918, 219.686, -151.292, 219.684, 88.708, 4.70772E-010, -85.9379, 33.7793, 56.477, 33.7792, -63.524, 33.779, 176.475, 0.000808638, -76.651
5, 0.00000, 219.734, -31.3408, 219.733, -151.341, 219.731, 88.6591, 4.38994E-010, -86.7059, 33.436, 60.4257, 33.4359, -59.5753, 33.4357, -179.576, 0.000750571, -76.8419
6, 0.00000, 219.405, -31.331, 219.404, -151.332, 219.402, 88.6688, 4.72224E-010, -85.774, 34.9855, 61.0947, 34.9854, -58.9064, 34.985, -178.907, 0.000807849, -76.4499
7, 0.00000, 219.411, -31.0045, 219.41, -151.005, 219.408, 88.9953, 5.60979E-010, -84.8719, 37.6832, 58.2214, 37.683, -61.7797, 37.6827, 178.22, 0.000958157, -75.4062
8, 0.00000, 220.771, -30.3911, 220.77, -150.392, 220.769, 89.6088, 5.37548E-010, -83.7518, 36.8337, 58.7903, 36.8336, -61.2108, 36.8333, 178.789, 0.000912943, -74.6432
9, 0.00000, 220.66, -30.0425, 220.66, -150.043, 220.658, 89.9573, 5.76509E-010, -82.6473, 39.5895, 62.2479, 39.5894, -57.7533, 39.589, -177.754, 0.000981913, -73.5485
10, 0.00000, 219.79, -29.8455, 219.789, -149.846, 219.787, 90.1544, 6.8716E-010, -81.3447, 44.0409, 62.4504, 44.0408, -57.5509, 44.0403, -177.551, 0.00117221, -72.3926
11, 0.00000, 219.599, -29.6842, 219.598, -149.685, 219.596, 90.3157, 7.60812E-010, -81.06, 45.4171, 59.153, 45.417, -60.8484, 45.4166, 179.151, 0.00129811, -71.8599
12, 0.00000, 223.101, -22.948, 223.1, -142.949, 223.098, 97.052, 4.79253E-009, -67.5642, 269.781, -12.1346, 269.783, -132.135, 269.787, 107.865, 0.0081824, -58.3627
13, 0.00000, 221.232, -24.4495, 221.23, -144.45, 221.228, 95.5505, 4.4089E-009, -69.7522, 225.446, -10.5755, 225.448, -130.576, 225.451, 109.424, 0.00752442, -60.5484
14, 0.00000, 221.145, -25.8063, 221.144, -145.807, 221.142, 94.1937, 3.4724E-009, -72.7371, 181.521, -9.59233, 181.523, -129.593, 181.525, 110.407, 0.00592637, -63.5261
15, 0.00000, 219.052, -28.001, 219.051, -148.002, 219.049, 91.999, 2.49286E-009, -76.6448, 116.284, -1.75473, 116.285, -121.756, 116.287, 118.244, 0.00425505, -67.407
16, 0.00000, 217.034, -30.2928, 217.033, -150.294, 217.031, 89.7071, 1.33497E-009, -81.0124, 58.3551, 28.8911, 58.3553, -91.1104, 58.3556, 148.889, 0.00227847, -71.7807
17, 0.00000, 214.991, -31.5518, 214.99, -151.553, 214.987, 88.4481, 9.41266E-010, -82.8745, 51.0379, 57.2979, 51.0377, -62.7035, 51.0372, 177.296, 0.00160726, -73.8355
18, 0.00000, 213.483, -31.8317, 213.482, -151.833, 213.48, 88.1682, 1.09304E-009, -83.1678, 54.1815, 53.6955, 54.1813, -66.3061, 54.1808, 173.693, 0.00186806, -73.8351
19, 0.00000, 209.934, -32.0253, 209.933, -152.026, 209.93, 87.9745, 1.57735E-009, -81.6785, 66.6045, 50.7542, 66.6042, -69.2477, 66.6036, 170.751, 0.00269788, -72.4158
20, 0.00000, 209.162, -32.101, 209.161, -152.102, 209.158, 87.8989, 1.64933E-009, -81.5376, 69.0354, 51.6188, 69.035, -68.3832, 69.0344, 171.616, 0.00281946, -72.1958
21, 0.00000, 209.643, -32.0752, 209.641, -152.076, 209.639, 87.9247, 1.58129E-009, -81.728, 67.382, 51.884, 67.3817, -68.1179, 67.3811, 171.881, 0.00270359, -72.3912
22, 0.00000, 210.942, -32.0313, 210.941, -152.032, 210.938, 87.9685, 1.38413E-009, -82.2219, 62.6067, 53.4677, 62.6064, -66.5341, 62.6058, 173.465, 0.00236948, -72.9466
23, 0.00000, 213.427, -31.8557, 213.426, -151.857, 213.423, 88.1442, 1.08755E-009, -83.1772, 54.199, 54.2339, 54.1988, -65.7677, 54.1983, 174.232, 0.00186722, -73.8931
24, 0.00000, 215.139, -31.7413, 215.138, -151.742, 215.136, 88.2586, 8.86445E-010, -84.0724, 48.3843, 55.9301, 48.3841, -64.0713, 48.3837, 175.928, 0.00151548, -74.6212
25, 0.00000, 217.497, -31.5129, 217.496, -151.514, 217.494, 88.4869, 6.57886E-010, -84.8393, 40.7875, 56.0164, 40.7873, -63.9848, 40.787, 176.014, 0.00113164, -75.558
26, 0.00000, 218.672, -31.418, 218.671, -151.419, 218.669, 88.5818, 5.40612E-010, -85.5094, 36.9089, 57.6714, 36.9088, -62.3297, 36.9085, 177.67, 0.000930863, -76.1712
27, 0.00000, 219.489, -31.3413, 219.488, -151.342, 219.487, 88.6585, 4.72616E-010, -86.3618, 34.2638, 58.4482, 34.2637, -61.5528, 34.2635, 178.447, 0.000808547, -76.6075
28, 0.00000, 219.686, -31.2918, 219.686, -151.292, 219.684, 88.708, 4.70828E-010, -86.2829, 33.7793, 56.477, 33.7792, -63.524, 33.779, 176.475, 0.000808638, -76.651
29, 0.00000, 219.734, -31.3408, 219.733, -151.341, 219.731, 88.6591, 4.37989E-010, -86.3694, 33.436, 60.4257, 33.4359, -59.5753, 33.4357, -179.576, 0.000750571, -76.8419
30, 0.00000, 219.405, -31.331, 219.404, -151.332, 219.402, 88.6688, 4.69162E-010, -86.2758, 34.9855, 61.0947, 34.9854, -58.9064, 34.985, -178.907, 0.000807849, -76.4499
31, 0.00000, 219.411, -31.0045, 219.41, -151.005, 219.408, 88.9953, 5.60684E-010, -85.3208, 37.6832, 58.2214, 37.683, -61.7797, 37.6827, 178.22, 0.000958157, -75.4062
32, 0.00000, 220.771, -30.3911, 220.77, -150.392, 220.769, 89.6088, 5.3624E-010, -83.7298, 36.8337, 58.7903, 36.8336, -61.2108, 36.8333, 178.789, 0.000912943, -74.6432
33, 0.00000, 220.66, -30.0425, 220.66, -150.043, 220.658, 89.9573, 5.77511E-010, -82.4429, 39.5895, 62.2479, 39.5894, -57.7533, 39.589, -177.754, 0.000981913, -73.5485
34, 0.00000, 219.79, -29.8455, 219.789, -149.846, 219.787, 90.1544, 6.88259E-010, -81.3825, 44.0409, 62.4504, 44.0408, -57.5509, 44.0403, -177.551, 0.00117221, -72.3926
35, 0.00000, 219.599, -29.6842, 219.598, -149.685, 219.596, 90.3157, 7.65618E-010, -80.9986, 45.4171, 59.153, 45.417, -60.8484, 45.4166, 179.151, 0.00129811, -71.8599
36, 0.00000, 218.356, -29.8336, 218.355, -149.834, 218.353, 90.1663, 8.76229E-010, -80.6362, 49.5313, 59.5615, 49.531, -60.44, 49.5306, 179.559, 0.00149471, -71.4342
37, 0.00000, 217.088, -30.1081, 217.087, -150.109, 217.084, 89.8917, 1.00852E-009, -80.3529, 53.0895, 57.5993, 53.0893, -62.4023, 53.0888, 177.597, 0.00171832, -71.3095
38, 0.00000, 217.604, -30.3233, 217.603, -150.324, 217.601, 89.6766, 8.91167E-010, -81.186, 49.8861, 58.7079, 49.8859, -61.2935, 49.8854, 178.706, 0.00151903, -72.1174
39, 0.00000, 216.768, -30.6845, 216.767, -150.685, 216.765, 89.3153, 9.28788E-010, -81.5548, 50.8924, 57.9352, 50.8922, -62.0663, 50.8917, 177.933, 0.0015829, -72.5111
40, 0.00000, 216.349, -31.0331, 216.348, -151.034, 216.346, 88.9668, 9.11641E-010, -82.3555, 49.9675, 57.1793, 49.9673, -62.8222, 49.9668, 177.177, 0.00154959, -73.1877
41, 0.00000, 214.989, -31.5506, 214.988, -151.551, 214.986, 88.4492, 9.40789E-010, -83.4826, 51.0553, 57.2653, 51.0551, -62.7362, 51.0546, 177.263, 0.00160723, -73.8378
42, 0.00000, 213.483, -31.8317, 213.482, -151.833, 213.48, 88.1682, 1.08959E-009, -83.2823, 54.1815, 53.6957, 54.1813, -66.3059, 54.1808, 173.693, 0.00186806, -73.835
43, 0.00000, 209.934, -32.0253, 209.933, -152.026, 209.93, 87.9745, 1.57738E-009, -81.6353, 66.6045, 50.7542, 66.6042, -69.2477, 66.6036, 170.751, 0.00269788, -72.4158
44, 0.00000, 209.162, -32.101, 209.161, -152.102, 209.158, 87.8989, 1.64892E-009, -81.3706, 69.0354, 51.6188, 69.035, -68.3832, 69.0344, 171.616, 0.00281946, -72.1958
45, 0.00000, 209.643, -32.0752, 209.641, -152.076, 209.639, 87.9247, 1.57918E-009, -81.5492, 67.382, 51.884, 67.3817, -68.1179, 67.3811, 171.881, 0.00270359, -72.3912
46, 0.00000, 210.942, -32.0313, 210.941, -152.032, 210.938, 87.9685, 1.38718E-009, -82.1789, 62.6067, 53.4677, 62.6064, -66.5341, 62.6058, 173.465, 0.00236948, -72.9466
47, 0.00000, 213.427, -31.8557, 213.426, -151.857, 213.423, 88.1442, 1.09259E-009, -83.2025, 54.199, 54.2339, 54.1988, -65.7677, 54.1983, 174.232, 0.00186722, -73.8931
48, 0.00000, 215.139, -31.7413, 215.138, -151.742, 215.136, 88.2586, 8.85894E-010, -83.9708, 48.3843, 55.9301, 48.3841, -64.0713, 48.3837, 175.928, 0.00151548, -74.6212
48, 0.00000, 215.139, -31.7413, 215.138, -151.742, 215.136, 88.2586, 8.85894E-010, -83.9708, 48.3843, 55.9301, 48.3841, -64.0713, 48.3837, 175.928, 0.00151548, -74.6212
