hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
1, 0.00000, 218.405, -32.3067, 218.404, -152.307, 218.402, 87.6931, 1.82956E-010, 92.3859, 29.6536, 124.981, 29.6536, 4.98001, 29.6536, -115.019, 0.000307623, 102.111
2, 0.00000, 219.504, -32.1201, 219.504, -152.121, 219.502, 87.8797, 1.52666E-010, 91.7565, 26.9991, 125.311, 26.9991, 5.30998, 26.9991, -114.689, 0.000255622, 101.603
3, 0.00000, 220.264, -31.9865, 220.264, -151.987, 220.262, 88.0134, 1.33175E-010, 91.2749, 25.1586, 125.535, 25.1586, 5.5344, 25.1585, -114.465, 0.000222543, 101.215
4, 0.00000, 220.437, -31.9492, 220.437, -151.95, 220.435, 88.0506, 1.29405E-010, 91.2055, 24.7791, 125.589, 24.7791, 5.58817, 24.7791, -114.411, 0.000215995, 101.135
5, 0.00000, 220.505, -31.9482, 220.505, -151.949, 220.503, 88.0516, 1.2696E-010, 91.0811, 24.5303, 125.612, 24.5303, 5.61113, 24.5303, -114.388, 0.000211815, 101.028
6, 0.00000, 220.224, -31.9523, 220.223, -151.953, 220.222, 88.0475, 1.38182E-010, 91.5297, 25.6592, 125.549, 25.6592, 5.54889, 25.6592, -114.451, 0.000230883, 101.433
7, 0.00000, 220.319, -31.6768, 220.319, -151.678, 220.317, 88.323, 1.56226E-010, 92.6005, 27.4672, 125.657, 27.4672, 5.65629, 27.4672, -114.343, 0.000261811, 102.439
8, 0.00000, 221.72, -30.9933, 221.719, -150.994, 221.717, 89.0065, 1.47001E-010, 93.472, 26.7599, 126.28, 26.7599, 6.27914, 26.7598, -113.72, 0.000245967, 103.316
9, 0.00000, 221.74, -30.6086, 221.74, -150.609, 221.738, 89.3912, 1.65234E-010, 94.7373, 28.52, 126.454, 28.52, 6.45343, 28.52, -113.546, 0.000276974, 104.536
10, 0.00000, 221.007, -30.4532, 221.006, -150.454, 221.004, 89.5466, 1.9848E-010, 95.9809, 31.4051, 126.344, 31.405, 6.34356, 31.405, -113.656, 0.000333761, 105.688
11, 0.00000, 220.828, -30.3531, 220.827, -150.354, 220.825, 89.6467, 2.09065E-010, 96.428, 32.2877, 126.352, 32.2877, 6.35126, 32.2877, -113.648, 0.000352106, 106.12
12, 0.00000, 222.257, -28.5561, 222.256, -148.557, 222.253, 91.4437, 2.41016E-010, 100.173, 35.0772, 127.747, 35.0772, 7.74596, 35.0771, -112.253, 0.000406475, 109.801
13, 0.00000, 220.745, -29.3068, 220.744, -149.308, 220.742, 90.693, 2.73755E-010, 99.5637, 37.3369, 126.865, 37.3369, 6.8646, 37.3368, -113.134, 0.00046231, 109.158
14, 0.00000, 220.857, -29.8081, 220.856, -149.809, 220.854, 90.1917, 2.46049E-010, 98.2167, 35.2874, 126.54, 35.2874, 6.53941, 35.2873, -113.46, 0.000415124, 107.849
15, 0.00000, 219.33, -30.7667, 219.329, -150.768, 219.327, 89.2331, 2.57793E-010, 96.8653, 35.956, 125.632, 35.956, 5.63144, 35.9559, -114.368, 0.000435511, 106.458
16, 0.00000, 217.97, -31.696, 217.969, -151.697, 217.967, 88.3038, 2.53841E-010, 95.2289, 35.4025, 124.885, 35.4025, 4.88413, 35.4024, -115.115, 0.000428482, 104.801
17, 0.00000, 216.205, -32.4814, 216.204, -152.482, 216.201, 87.5184, 2.69937E-010, 94.1571, 36.2588, 124.202, 36.2588, 4.20145, 36.2588, -115.798, 0.000455969, 103.713
18, 0.00000, 214.696, -32.9044, 214.695, -152.905, 214.692, 87.0954, 3.03553E-010, 93.9648, 38.3201, 123.756, 38.3201, 3.75502, 38.32, -116.244, 0.000513208, 103.47
19, 0.00000, 211.41, -33.382, 211.409, -153.383, 211.406, 86.6178, 4.34312E-010, 95.0331, 45.814, 122.651, 45.814, 2.65018, 45.8139, -117.349, 0.000736662, 104.433
20, 0.00000, 210.716, -33.4826, 210.715, -153.484, 210.712, 86.5171, 4.63283E-010, 95.2332, 47.2893, 122.392, 47.2893, 2.39124, 47.2892, -117.608, 0.000785932, 104.621
21, 0.00000, 211.162, -33.4207, 211.16, -153.422, 211.158, 86.5791, 4.43858E-010, 95.0944, 46.2928, 122.547, 46.2927, 2.54646, 46.2926, -117.452, 0.000752684, 104.491
22, 0.00000, 212.36, -33.2609, 212.359, -153.262, 212.356, 86.7388, 3.93197E-010, 94.7027, 43.6033, 122.972, 43.6033, 2.97121, 43.6032, -117.028, 0.000666404, 104.127
23, 0.00000, 214.642, -32.9223, 214.641, -152.923, 214.639, 87.0775, 3.05877E-010, 93.9391, 38.4633, 123.778, 38.4632, 3.7775, 38.4632, -116.222, 0.000517207, 103.426
24, 0.00000, 216.231, -32.6756, 216.23, -152.676, 216.228, 87.3242, 2.50232E-010, 93.3167, 34.7646, 124.309, 34.7646, 4.30866, 34.7645, -115.69, 0.000422289, 102.892
25, 0.00000, 218.407, -32.307, 218.406, -152.308, 218.404, 87.6928, 1.8292E-010, 92.3559, 29.6533, 124.979, 29.6533, 4.97866, 29.6533, -115.021, 0.000307574, 102.112
26, 0.00000, 219.504, -32.1201, 219.504, -152.121, 219.502, 87.8797, 1.5258E-010, 91.8103, 26.9991, 125.311, 26.9991, 5.30998, 26.9991, -114.689, 0.000255622, 101.603
27, 0.00000, 220.264, -31.9865, 220.264, -151.987, 220.262, 88.0134, 1.33259E-010, 91.2684, 25.1586, 125.535, 25.1586, 5.5344, 25.1585, -114.465, 0.000222543, 101.215
28, 0.00000, 220.437, -31.9492, 220.437, -151.95, 220.435, 88.0506, 1.29477E-010, 91.1719, 24.7791, 125.589, 24.7791, 5.58817, 24.7791, -114.411, 0.000215995, 101.135
29, 0.00000, 220.505, -31.9482, 220.505, -151.949, 220.503, 88.0516, 1.26952E-010, 91.063, 24.5303, 125.612, 24.5303, 5.61113, 24.5303, -114.388, 0.000211815, 101.028
30, 0.00000, 220.224, -31.9523, 220.223, -151.953, 220.222, 88.0475, 1.38052E-010, 91.5016, 25.6592, 125.549, 25.6592, 5.54889, 25.6592, -114.451, 0.000230883, 101.433
31, 0.00000, 220.319, -31.6768, 220.319, -151.678, 220.317, 88.323, 1.562E-010, 92.6293, 27.4672, 125.657, 27.4672, 5.65629, 27.4672, -114.343, 0.000261811, 102.439
32, 0.00000, 221.72, -30.9933, 221.719, -150.994, 221.717, 89.0065, 1.4694E-010, 93.4684, 26.7599, 126.28, 26.7599, 6.27914, 26.7598, -113.72, 0.000245967, 103.316
33, 0.00000, 221.74, -30.6086, 221.74, -150.609, 221.738, 89.3912, 1.65029E-010, 94.7197, 28.52, 126.454, 28.52, 6.45343, 28.52, -113.546, 0.000276974, 104.536
34, 0.00000, 221.007, -30.4532, 221.006, -150.454, 221.004, 89.5466, 1.98277E-010, 95.9704, 31.4051, 126.344, 31.405, 6.34356, 31.405, -113.656, 0.000333761, 105.688
35, 0.00000, 220.828, -30.3531, 220.827, -150.354, 220.825, 89.6467, 2.09193E-010, 96.4222, 32.2877, 126.352, 32.2877, 6.35126, 32.2877, -113.648, 0.000352106, 106.12
36, 0.00000, 219.694, -30.567, 219.693, -150.568, 219.69, 89.4328, 2.451E-010, 96.8796, 35.0093, 125.977, 35.0092, 5.97612, 35.0092, -114.023, 0.00041377, 106.478
37, 0.00000, 218.486, -30.9494, 218.485, -150.95, 218.483, 89.0504, 2.78058E-010, 96.8709, 37.2748, 125.44, 37.2748, 5.43894, 37.2747, -114.56, 0.000469917, 106.432
38, 0.00000, 218.918, -31.1119, 218.917, -151.113, 218.914, 88.8879, 2.49426E-010, 96.0899, 35.2376, 125.421, 35.2375, 5.4207, 35.2375, -114.578, 0.000421274, 105.689
39, 0.00000, 218.075, -31.5292, 218.074, -151.53, 218.072, 88.4706, 2.60584E-010, 95.6373, 35.9237, 124.99, 35.9236, 4.98932, 35.9236, -115.01, 0.000439927, 105.197
40, 0.00000, 217.589, -31.9052, 217.588, -151.906, 217.586, 88.0946, 2.54801E-010, 94.8747, 35.3932, 124.712, 35.3932, 4.71122, 35.3932, -115.288, 0.000429899, 104.456
41, 0.00000, 216.204, -32.4809, 216.203, -152.482, 216.201, 87.5189, 2.69885E-010, 94.1626, 36.2596, 124.203, 36.2595, 4.20255, 36.2595, -115.797, 0.000455963, 103.711
42, 0.00000, 214.696, -32.9044, 214.695, -152.905, 214.692, 87.0954, 3.03426E-010, 93.9573, 38.3201, 123.756, 38.3201, 3.75501, 38.32, -116.244, 0.000513208, 103.47
