hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
1, 0.00000, 217.938, -32.893, 217.938, -152.894, 217.936, 87.1068, 2.86343E-010, 91.1218, 50.4993, 124.509, 50.4993, 4.50879, 50.4992, -115.491, 0.000488428, 102.194
2, 0.00000, 219.089, -32.6481, 219.089, -152.649, 219.087, 87.3517, 2.38171E-010, 90.8717, 45.9805, 124.892, 45.9805, 4.89148, 45.9804, -115.108, 0.000406097, 101.973
3, 0.00000, 219.883, -32.4755, 219.883, -152.476, 219.881, 87.5244, 2.06968E-010, 90.6878, 42.8467, 125.152, 42.8466, 5.15122, 42.8466, -114.848, 0.000353651, 101.795
4, 0.00000, 220.057, -32.4338, 220.057, -152.434, 220.055, 87.566, 2.01227E-010, 90.6119, 42.2005, 125.209, 42.2005, 5.20885, 42.2004, -114.791, 0.000343272, 101.757
5, 0.00000, 220.142, -32.4212, 220.141, -152.422, 220.14, 87.5787, 1.96807E-010, 90.5509, 41.7773, 125.242, 41.7772, 5.24136, 41.7772, -114.758, 0.000336621, 101.699
6, 0.00000, 219.784, -32.4771, 219.784, -152.478, 219.782, 87.5227, 2.14818E-010, 90.7408, 43.6982, 125.136, 43.6982, 5.13557, 43.6981, -114.864, 0.000367103, 101.902
7, 0.00000, 219.585, -32.3848, 219.585, -152.385, 219.583, 87.615, 2.44469E-010, 91.3357, 46.7668, 125.088, 46.7668, 5.08733, 46.7668, -114.912, 0.000417089, 102.431
8, 0.00000, 220.66, -31.9097, 220.659, -151.91, 220.657, 88.0901, 2.30352E-010, 91.8488, 45.5513, 125.53, 45.5512, 5.52962, 45.5512, -114.47, 0.000393126, 102.957
9, 0.00000, 220.419, -31.7408, 220.418, -151.741, 220.417, 88.259, 2.59855E-010, 92.5377, 48.5376, 125.515, 48.5376, 5.51444, 48.5375, -114.485, 0.000443324, 103.633
10, 0.00000, 219.485, -31.7732, 219.484, -151.774, 219.482, 88.2266, 3.13493E-010, 93.2146, 53.4392, 125.239, 53.4392, 5.23829, 53.4391, -114.761, 0.000534444, 104.242
11, 0.00000, 219.232, -31.7481, 219.231, -151.749, 219.229, 88.2517, 3.31004E-010, 93.4339, 54.938, 125.18, 54.938, 5.17897, 54.9379, -114.82, 0.000563913, 104.476
12, 0.00000, 219.728, -30.7532, 219.727, -150.754, 219.725, 89.2466, 3.84521E-010, 95.4031, 59.6378, 125.861, 59.6378, 5.86045, 59.6377, -114.139, 0.000654733, 106.427
13, 0.00000, 218.343, -31.3389, 218.342, -151.34, 218.34, 88.6609, 4.36648E-010, 95.0457, 63.4881, 125.138, 63.488, 5.13683, 63.4879, -114.862, 0.000743475, 106.014
14, 0.00000, 218.734, -31.5623, 218.733, -151.563, 218.731, 88.4376, 3.91693E-010, 94.3257, 60.0166, 125.062, 60.0166, 5.06099, 60.0165, -114.938, 0.000666922, 105.348
15, 0.00000, 217.588, -32.2041, 217.587, -152.205, 217.585, 87.7957, 4.09702E-010, 93.5729, 61.1729, 124.436, 61.1729, 4.43498, 61.1728, -115.564, 0.000697475, 104.555
16, 0.00000, 216.751, -32.768, 216.75, -152.769, 216.748, 87.2318, 4.01514E-010, 92.6484, 60.2559, 124.004, 60.2559, 4.003, 60.2558, -115.996, 0.000683374, 103.641
