hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
1, 0.00000, 218.753, -32.1616, 218.752, -152.162, 218.75, 87.8382, 1.14885E-010, 95.5412, 18.5136, 125.257, 18.5136, 5.25614, 18.5136, -114.743, 0.000191856, 102.96
2, 0.00000, 219.819, -31.9881, 219.818, -151.989, 219.816, 88.0117, 9.58563E-011, 95.6026, 16.8562, 125.576, 16.8562, 5.57571, 16.8562, -114.424, 0.000159407, 102.484
3, 0.00000, 220.556, -31.8636, 220.555, -151.864, 220.554, 88.1362, 8.37589E-011, 95.6964, 15.707, 125.793, 15.707, 5.79281, 15.707, -114.207, 0.000138763, 102.123
4, 0.00000, 220.725, -31.8286, 220.724, -151.829, 220.722, 88.1713, 8.12894E-011, 95.7761, 15.4701, 125.845, 15.4701, 5.84477, 15.4701, -114.155, 0.000134676, 102.05
5, 0.00000, 220.789, -31.8282, 220.788, -151.829, 220.787, 88.1716, 7.96942E-011, 95.7878, 15.3148, 125.868, 15.3148, 5.86724, 15.3148, -114.132, 0.000132068, 101.948
6, 0.00000, 220.532, -31.8278, 220.531, -151.828, 220.529, 88.172, 8.68495E-011, 95.7862, 16.0197, 125.808, 16.0197, 5.80764, 16.0197, -114.192, 0.000143957, 102.331
7, 0.00000, 220.697, -31.5491, 220.697, -151.55, 220.695, 88.4507, 9.81584E-011, 96.3433, 17.1491, 125.913, 17.1491, 5.91268, 17.1491, -114.087, 0.000163194, 103.304
8, 0.00000, 222.166, -30.8757, 222.165, -150.876, 222.164, 89.1241, 9.22874E-011, 97.424, 16.7084, 126.521, 16.7084, 6.51995, 16.7084, -113.479, 0.000153219, 104.182
9, 0.00000, 222.272, -30.4866, 222.271, -150.487, 222.269, 89.5133, 1.03674E-010, 98.3093, 17.8082, 126.692, 17.8082, 6.69177, 17.8082, -113.308, 0.000172463, 105.375
10, 0.00000, 221.618, -30.32, 221.617, -150.321, 221.615, 89.6798, 1.24418E-010, 98.9355, 19.6103, 126.587, 19.6103, 6.58642, 19.6103, -113.413, 0.000207767, 106.494
11, 0.00000, 221.468, -30.2171, 221.467, -150.218, 221.465, 89.7827, 1.31159E-010, 99.2285, 20.1617, 126.595, 20.1617, 6.59451, 20.1617, -113.405, 0.00021916, 106.917
12, 0.00000, 223.017, -28.4609, 223.016, -148.462, 223.014, 91.539, 1.51032E-010, 102.483, 21.9053, 127.94, 21.9053, 7.9394, 21.9053, -112.06, 0.000252836, 110.477
13, 0.00000, 221.49, -29.1901, 221.489, -149.191, 221.487, 90.8097, 1.71565E-010, 101.582, 23.3157, 127.081, 23.3157, 7.08047, 23.3156, -112.919, 0.00028767, 109.842
14, 0.00000, 221.523, -29.6901, 221.522, -149.691, 221.519, 90.3097, 1.54334E-010, 100.505, 22.0348, 126.764, 22.0348, 6.76355, 22.0347, -113.236, 0.000258427, 108.562
15, 0.00000, 219.935, -30.6277, 219.934, -150.629, 219.932, 89.3721, 1.61804E-010, 99.0663, 22.451, 125.882, 22.451, 5.88115, 22.451, -114.118, 0.00027127, 107.198
16, 0.00000, 218.498, -31.5394, 218.497, -151.54, 218.494, 88.4604, 1.59238E-010, 97.4732, 22.1042, 125.158, 22.1042, 5.15757, 22.1042, -114.842, 0.000267039, 105.58
17, 0.00000, 216.675, -32.3073, 216.674, -152.308, 216.672, 87.6925, 1.69341E-010, 96.3031, 22.6379, 124.498, 22.6379, 4.49675, 22.6379, -115.502, 0.000284321, 104.51
18, 0.00000, 215.157, -32.7157, 215.156, -152.717, 215.154, 87.2841, 1.90338E-010, 95.8481, 23.9244, 124.066, 23.9244, 4.06516, 23.9243, -115.934, 0.000320101, 104.267
19, 0.00000, 211.975, -33.1556, 211.974, -153.157, 211.971, 86.8441, 2.72218E-010, 96.3242, 28.6029, 122.989, 28.6029, 2.98837, 28.6029, -117.011, 0.000459413, 105.221
20, 0.00000, 211.303, -33.2485, 211.301, -153.25, 211.298, 86.7513, 2.90334E-010, 96.4705, 29.5239, 122.736, 29.5239, 2.73519, 29.5238, -117.264, 0.00049012, 105.411
21, 0.00000, 211.734, -33.1916, 211.732, -153.193, 211.73, 86.8082, 2.78046E-010, 96.3768, 28.9018, 122.888, 28.9018, 2.88678, 28.9017, -117.112, 0.000469398, 105.28
22, 0.00000, 212.893, -33.0452, 212.892, -153.046, 212.889, 86.9545, 2.46446E-010, 96.1458, 27.2228, 123.303, 27.2227, 3.30179, 27.2227, -116.697, 0.000415622, 104.916
23, 0.00000, 215.104, -32.7327, 215.103, -152.734, 215.101, 87.2671, 1.91766E-010, 95.8076, 24.0139, 124.089, 24.0138, 4.08831, 24.0138, -115.911, 0.000322595, 104.223
24, 0.00000, 216.644, -32.5045, 216.643, -152.505, 216.641, 87.4953, 1.56946E-010, 95.6248, 21.7047, 124.606, 21.7047, 4.60519, 21.7046, -115.394, 0.000263394, 103.703
25, 0.00000, 218.755, -32.1619, 218.754, -152.163, 218.752, 87.8379, 1.14873E-010, 95.5457, 18.5134, 125.255, 18.5134, 5.25482, 18.5134, -114.744, 0.000191827, 102.961
