hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
2, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
3, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
4, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
5, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
6, 0.00000, -1.39077, -1.34562E-005, -1.39077, -1.34552E-005, -1.39077, -1.3457E-005, 3.15291E-017, -5.91744E-018
7, 0.00000, -7.85467, 0.000174909, -7.85467, 0.0001749, -7.85467, 0.000174899, -3.0249E-016, 5.63036E-017
8, 0.00000, -18.2829, 0.000567858, -18.2829, 0.000567838, -18.2829, 0.000567834, -2.38524E-015, 4.48267E-016
9, 0.00000, -26.5429, -0.000850852, -26.5429, -0.000850796, -26.5429, -0.000850877, -5.95609E-015, 1.12664E-015
10, 0.00000, -32.1119, -0.000559122, -32.1119, -0.000559074, -32.1119, -0.00055914, -1.06437E-014, 2.02579E-015
11, 0.00000, -34.4903, -0.00104743, -34.4903, -0.00104735, -34.4903, -0.00104733, -1.30534E-014, 2.49142E-015
12, 0.00000, -34.0867, 0.00138377, -34.0867, 0.00138386, -34.0867, 0.00138381, -1.47774E-014, 2.84569E-015
13, 0.00000, -30.4459, 0.00419285, -30.4459, 0.00419287, -30.4459, 0.00419278, -1.30099E-014, 2.51355E-015
14, 0.00000, -25.7779, 0.000573941, -25.7779, 0.000573905, -25.7779, 0.000573968, -8.18198E-015, 1.57407E-015
15, 0.00000, -19.6742, -0.00047753, -19.6742, -0.000477519, -19.6742, -0.000477515, -4.63388E-015, 8.94279E-016
16, 0.00000, -13.0536, -0.000395153, -13.0536, -0.000395139, -13.0536, -0.000395139, -1.68355E-015, 3.24291E-016
17, 0.00000, -4.73425, -3.90717E-005, -4.73425, -3.907E-005, -4.73425, -3.90725E-005, 5.40133E-017, -1.06706E-017
18, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
19, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
20, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
21, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
22, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
23, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
24, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
24, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
