hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
2, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
3, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
4, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
5, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
6, 0.00000, -1.1972, -4.60926E-006, -1.1972, -4.60883E-006, -1.1972, -4.60958E-006, 2.01027E-017, -2.08837E-018
7, 0.00000, -6.74114, 6.73332E-005, -6.74114, 6.73287E-005, -6.74114, 6.73284E-005, -1.91718E-016, 4.12733E-017
8, 0.00000, -15.6226, 0.000214303, -15.6226, 0.000214293, -15.6226, 0.000214291, -1.53735E-015, 2.76483E-016
9, 0.00000, -22.6101, -0.000322427, -22.6101, -0.000322402, -22.6101, -0.000322438, -3.8332E-015, 6.81312E-016
10, 0.00000, -27.4025, -0.000213337, -27.4025, -0.000213316, -27.4025, -0.000213344, -6.86106E-015, 1.21568E-015
11, 0.00000, -29.5306, -0.000389664, -29.5306, -0.000389633, -29.5306, -0.000389624, -8.46054E-015, 1.49237E-015
12, 0.00000, -29.1687, 0.000515601, -29.1687, 0.000515629, -29.1687, 0.000515615, -9.55333E-015, 1.69206E-015
13, 0.00000, -25.9197, 0.00155472, -25.9197, 0.00155471, -25.9197, 0.00155469, -8.29613E-015, 1.47936E-015
14, 0.00000, -21.965, 0.000211929, -21.965, 0.000211912, -21.965, 0.000211939, -5.22803E-015, 9.36581E-016
15, 0.00000, -16.8025, -0.000179219, -16.8025, -0.000179213, -16.8025, -0.000179212, -2.95691E-015, 5.35693E-016
16, 0.00000, -11.1781, -0.000149587, -11.1781, -0.00014958, -11.1781, -0.00014958, -1.06662E-015, 2.00492E-016
17, 0.00000, -4.06886, -1.28693E-005, -4.06886, -1.28685E-005, -4.06886, -1.28697E-005, 3.47313E-017, -4.73911E-019
18, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
19, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
20, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
21, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
22, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
23, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
24, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
24, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
