hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
2, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
3, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
4, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
5, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
6, 0.00000, -2.08914, -6.8346E-005, -2.08914, -6.8342E-005, -2.08914, -6.8348E-005, 7.20498E-017, -1.46902E-017
7, 0.00000, -11.9262, 0.000625574, -11.9262, 0.000625549, -11.9262, 0.000625543, -7.10872E-016, 1.38767E-016
8, 0.00000, -28.1882, 0.00214131, -28.1882, 0.00214126, -28.1882, 0.00214125, -5.66944E-015, 1.09887E-015
9, 0.00000, -40.609, -0.00440926, -40.609, -0.00440908, -40.609, -0.00440929, -1.39742E-014, 2.73212E-015
10, 0.00000, -48.9706, -0.00266249, -48.9706, -0.00266231, -48.9706, -0.00266249, -2.50625E-014, 4.97051E-015
11, 0.00000, -52.6589, -0.00342795, -52.6589, -0.0034277, -52.6589, -0.00342757, -3.09942E-014, 6.18207E-015
12, 0.00000, -52.0334, 0.00546889, -52.0334, 0.00546924, -52.0334, 0.00546909, -3.51118E-014, 7.05346E-015
13, 0.00000, -46.3926, 0.0153076, -46.3926, 0.0153078, -46.3926, 0.0153075, -3.05762E-014, 6.17664E-015
14, 0.00000, -39.4744, 0.0029531, -39.4744, 0.00295297, -39.4744, 0.00295316, -1.93236E-014, 3.88121E-015
15, 0.00000, -30.3684, -0.00182887, -30.3684, -0.00182884, -30.3684, -0.00182882, -1.11555E-014, 2.24605E-015
16, 0.00000, -19.9758, -0.00148847, -19.9758, -0.00148844, -19.9758, -0.00148844, -4.00412E-015, 8.04609E-016
17, 0.00000, -7.15204, -0.000252953, -7.15204, -0.000252949, -7.15204, -0.000252956, 1.15972E-016, -2.7627E-017
18, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
19, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
20, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
21, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
22, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
23, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
24, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
24, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
