hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
2, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
3, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
4, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
5, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
6, 0.00000, -1.24718, -1.12082E-005, -1.24718, -1.12073E-005, -1.24718, -1.12088E-005, 2.52097E-017, -4.51545E-018
7, 0.00000, -7.02803, 0.000149582, -7.02803, 0.000149574, -7.02803, 0.000149574, -2.42238E-016, 4.80813E-017
8, 0.00000, -16.3059, 0.000482426, -16.3059, 0.000482409, -16.3059, 0.000482406, -1.89231E-015, 3.56529E-016
9, 0.00000, -23.6183, -0.000711274, -23.6183, -0.000711227, -23.6183, -0.000711295, -4.6989E-015, 8.86702E-016
10, 0.00000, -28.6391, -0.000469929, -28.6391, -0.000469888, -28.6391, -0.000469944, -8.42942E-015, 1.59948E-015
11, 0.00000, -30.8243, -0.000884232, -30.8243, -0.000884167, -30.8243, -0.000884149, -1.03809E-014, 1.97498E-015
12, 0.00000, -30.4649, 0.00116113, -30.4649, 0.00116121, -30.4649, 0.00116117, -1.17674E-014, 2.25665E-015
13, 0.00000, -27.085, 0.00352614, -27.085, 0.00352616, -27.085, 0.00352609, -1.02694E-014, 1.97601E-015
14, 0.00000, -22.9423, 0.00047915, -22.9423, 0.00047912, -22.9423, 0.000479173, -6.46583E-015, 1.24273E-015
15, 0.00000, -17.5397, -0.00040529, -17.5397, -0.00040528, -17.5397, -0.000405277, -3.6804E-015, 7.11532E-016
16, 0.00000, -11.6604, -0.000336723, -11.6604, -0.000336711, -11.6604, -0.000336711, -1.34375E-015, 2.60067E-016
17, 0.00000, -4.24047, -3.25056E-005, -4.24047, -3.25042E-005, -4.24047, -3.25063E-005, 4.30042E-017, -6.91036E-018
18, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
19, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
20, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
21, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
22, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
23, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
24, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
24, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
