hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
2, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
3, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
4, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
5, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
6, 0.00000, -1.63955, -1.37516E-005, -1.63955, -1.37505E-005, -1.63955, -1.37522E-005, 3.33299E-017, -6.74385E-018
7, 0.00000, -9.29534, 0.000156705, -9.29534, 0.000156697, -9.29534, 0.000156695, -3.32373E-016, 6.3018E-017
8, 0.00000, -21.7564, 0.000517819, -21.7564, 0.0005178, -21.7564, 0.000517795, -2.67865E-015, 5.07595E-016
9, 0.00000, -31.6179, -0.000913931, -31.6179, -0.000913873, -31.6179, -0.000913952, -6.76352E-015, 1.2917E-015
10, 0.00000, -38.0619, -0.000580397, -38.0619, -0.000580348, -38.0619, -0.00058041, -1.1994E-014, 2.31722E-015
11, 0.00000, -40.8988, -0.00100636, -40.8988, -0.00100628, -40.8988, -0.00100625, -1.47644E-014, 2.86391E-015
12, 0.00000, -40.4174, 0.0013929, -40.4174, 0.00139299, -40.4174, 0.00139295, -1.66422E-014, 3.2491E-015
13, 0.00000, -36.0765, 0.00410174, -36.0765, 0.00410176, -36.0765, 0.00410168, -1.44944E-014, 2.84759E-015
14, 0.00000, -30.744, 0.000606395, -30.744, 0.000606357, -30.744, 0.000606419, -9.21823E-015, 1.79933E-015
15, 0.00000, -23.4281, -0.000438146, -23.4281, -0.000438136, -23.4281, -0.000438131, -5.16215E-015, 1.00535E-015
16, 0.00000, -15.4921, -0.000358025, -15.4921, -0.000358013, -15.4921, -0.000358011, -1.84626E-015, 3.62575E-016
17, 0.00000, -5.59245, -3.98422E-005, -5.59245, -3.98403E-005, -5.59245, -3.98428E-005, 5.44597E-017, -1.10219E-017
18, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
19, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
20, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
21, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
22, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
23, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
24, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
24, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
