hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
2, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
3, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
4, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
5, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
6, 0.00000, -1.58337, -2.07509E-005, -1.58337, -2.07494E-005, -1.58337, -2.07518E-005, 4.10612E-017, -6.74952E-018
7, 0.00000, -8.9691, 0.000244753, -8.9691, 0.000244741, -8.9691, 0.000244739, -3.94227E-016, 8.37609E-017
8, 0.00000, -20.9667, 0.000806935, -20.9667, 0.00080691, -20.9667, 0.000806903, -3.13646E-015, 6.12578E-016
9, 0.00000, -30.5043, -0.00131985, -30.5043, -0.00131978, -30.5043, -0.00131988, -7.89286E-015, 1.53156E-015
10, 0.00000, -36.7128, -0.00084459, -36.7128, -0.000844521, -36.7128, -0.00084461, -1.39916E-014, 2.73151E-015
11, 0.00000, -39.445, -0.00146426, -39.445, -0.00146415, -39.445, -0.00146411, -1.72032E-014, 3.36299E-015
12, 0.00000, -38.9814, 0.00203291, -38.9814, 0.00203305, -38.9814, 0.00203298, -1.94803E-014, 3.8293E-015
13, 0.00000, -34.8001, 0.0060137, -34.8001, 0.00601374, -34.8001, 0.00601362, -1.70862E-014, 3.38576E-015
14, 0.00000, -29.6435, 0.000888892, -29.6435, 0.000888842, -29.6435, 0.000888928, -1.08671E-014, 2.14924E-015
15, 0.00000, -22.5741, -0.000683113, -22.5741, -0.000683099, -22.5741, -0.000683093, -6.12647E-015, 1.21581E-015
16, 0.00000, -14.9385, -0.000560418, -14.9385, -0.0005604, -14.9385, -0.000560399, -2.21341E-015, 4.41373E-016
17, 0.00000, -5.39836, -6.27276E-005, -5.39836, -6.27253E-005, -5.39836, -6.27286E-005, 6.92235E-017, -9.16684E-018
18, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
19, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
20, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
21, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
22, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
23, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
24, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
24, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
