hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
2, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
3, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
4, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
5, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
6, 0.00000, -1.23545, -7.12894E-006, -1.23545, -7.12832E-006, -1.23545, -7.12937E-006, 2.36716E-017, -4.4591E-018
7, 0.00000, -6.96065, 9.55284E-005, -6.96065, 9.55223E-005, -6.96065, 9.55218E-005, -2.23713E-016, 4.14019E-017
8, 0.00000, -16.1453, 0.000307631, -16.1453, 0.000307617, -16.1453, 0.000307615, -1.78305E-015, 3.32078E-016
9, 0.00000, -23.3811, -0.000470143, -23.3811, -0.000470108, -23.3811, -0.00047016, -4.45004E-015, 8.33348E-016
10, 0.00000, -28.3482, -0.000309651, -28.3482, -0.000309621, -28.3482, -0.000309661, -7.98246E-015, 1.50676E-015
11, 0.00000, -30.5261, -0.000579431, -30.5261, -0.000579384, -30.5261, -0.00057937, -9.84016E-015, 1.85844E-015
12, 0.00000, -30.1703, 0.000766073, -30.1703, 0.00076612, -30.1703, 0.000766097, -1.11134E-014, 2.11116E-015
13, 0.00000, -26.811, 0.00231321, -26.811, 0.00231321, -26.811, 0.00231316, -9.63956E-015, 1.8454E-015
14, 0.00000, -22.7127, 0.000313324, -22.7127, 0.000313302, -22.7127, 0.00031334, -6.06828E-015, 1.15388E-015
15, 0.00000, -17.3665, -0.00025822, -17.3665, -0.000258212, -17.3665, -0.000258209, -3.43343E-015, 6.51455E-016
16, 0.00000, -11.5472, -0.000214324, -11.5472, -0.000214315, -11.5472, -0.000214314, -1.24169E-015, 2.34877E-016
17, 0.00000, -4.20018, -2.0332E-005, -4.20018, -2.03308E-005, -4.20018, -2.03324E-005, 3.93577E-017, -8.35949E-018
18, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
19, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
20, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
21, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
22, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
23, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
24, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
24, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
