hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
2, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
3, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
4, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
5, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
6, 0.00000, -1.43477, -1.64039E-005, -1.43477, -1.64028E-005, -1.43477, -1.64049E-005, 3.35025E-017, -6.67851E-018
7, 0.00000, -8.1087, 0.000229545, -8.1087, 0.000229534, -8.1087, 0.000229533, -3.26286E-016, 5.93815E-017
8, 0.00000, -18.8928, 0.000741781, -18.8928, 0.000741758, -18.8928, 0.000741753, -2.53562E-015, 4.68256E-016
9, 0.00000, -27.4477, -0.000999421, -27.4477, -0.000999358, -27.4477, -0.000999453, -6.29505E-015, 1.18355E-015
10, 0.00000, -33.1597, -0.000671239, -33.1597, -0.000671182, -33.1597, -0.000671263, -1.12019E-014, 2.1329E-015
11, 0.00000, -35.6184, -0.00135133, -35.6184, -0.00135123, -35.6184, -0.00135121, -1.37189E-014, 2.61526E-015
12, 0.00000, -35.2011, 0.00169935, -35.2011, 0.00169948, -35.2011, 0.0016994, -1.55624E-014, 2.99187E-015
13, 0.00000, -31.4374, 0.00525844, -31.4374, 0.00525847, -31.4374, 0.00525836, -1.37379E-014, 2.6533E-015
14, 0.00000, -26.6546, 0.000682715, -26.6546, 0.000682675, -26.6546, 0.00068275, -8.68348E-015, 1.6668E-015
15, 0.00000, -20.333, -0.000619138, -20.333, -0.000619125, -20.333, -0.000619121, -4.94738E-015, 9.50272E-016
16, 0.00000, -13.4826, -0.000514491, -13.4826, -0.000514475, -13.4826, -0.000514475, -1.806E-015, 3.42812E-016
17, 0.00000, -4.8858, -4.65057E-005, -4.8858, -4.65038E-005, -4.8858, -4.65067E-005, 5.56412E-017, -1.19569E-017
18, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
19, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
20, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
21, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
22, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
23, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
24, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
24, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
