hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
2, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
3, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
4, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
5, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
6, 0.00000, -1.20428, -1.03464E-005, -1.20428, -1.03456E-005, -1.20428, -1.0347E-005, 2.31329E-017, -3.75294E-018
7, 0.00000, -6.78175, 0.000147675, -6.78175, 0.000147667, -6.78175, 0.000147667, -2.28846E-016, 4.45529E-017
8, 0.00000, -15.7192, 0.000472804, -15.7192, 0.000472788, -15.7192, 0.000472785, -1.75742E-015, 3.33893E-016
9, 0.00000, -22.7527, -0.000649753, -22.7527, -0.000649709, -22.7527, -0.000649775, -4.34163E-015, 8.2299E-016
10, 0.00000, -27.5772, -0.000436531, -27.5772, -0.000436492, -27.5772, -0.000436547, -7.7669E-015, 1.47959E-015
11, 0.00000, -29.7195, -0.000865625, -29.7195, -0.000865561, -29.7195, -0.000865547, -9.57754E-015, 1.82875E-015
12, 0.00000, -29.355, 0.0010955, -29.355, 0.00109557, -29.355, 0.00109553, -1.08526E-014, 2.07896E-015
13, 0.00000, -26.0841, 0.00337729, -26.0841, 0.0033773, -26.0841, 0.00337723, -9.47198E-015, 1.82607E-015
14, 0.00000, -22.1028, 0.000439462, -22.1028, 0.000439434, -22.1028, 0.000439484, -5.98151E-015, 1.14788E-015
15, 0.00000, -16.9066, -0.000394952, -16.9066, -0.000394943, -16.9066, -0.00039494, -3.4183E-015, 6.62147E-016
16, 0.00000, -11.2462, -0.000329671, -11.2462, -0.000329659, -11.2462, -0.00032966, -1.25209E-015, 2.44008E-016
17, 0.00000, -4.09317, -2.92464E-005, -4.09317, -2.92451E-005, -4.09317, -2.92471E-005, 3.83235E-017, -4.32679E-018
18, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
19, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
20, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
21, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
22, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
23, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
24, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
24, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
