hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
2, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
3, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
4, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
5, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
6, 0.00000, -1.26218, -1.16086E-005, -1.26218, -1.16078E-005, -1.26218, -1.16094E-005, 2.59239E-017, -4.84635E-018
7, 0.00000, -7.11422, 0.000167948, -7.11422, 0.00016794, -7.11422, 0.000167939, -2.48527E-016, 4.77819E-017
8, 0.00000, -16.5115, 0.00053813, -16.5115, 0.000538112, -16.5115, 0.000538109, -1.93164E-015, 3.63504E-016
9, 0.00000, -23.9219, -0.000719949, -23.9219, -0.000719901, -23.9219, -0.000719974, -4.7841E-015, 8.99443E-016
10, 0.00000, -29.0117, -0.000486817, -29.0117, -0.000486774, -29.0117, -0.000486835, -8.56572E-015, 1.62263E-015
11, 0.00000, -31.2062, -0.000983953, -31.2062, -0.000983881, -31.2062, -0.000983865, -1.05207E-014, 1.99881E-015
12, 0.00000, -30.8421, 0.00123058, -30.8421, 0.00123066, -30.8421, 0.00123061, -1.19393E-014, 2.2775E-015
13, 0.00000, -27.436, 0.00381916, -27.436, 0.00381918, -27.436, 0.0038191, -1.04508E-014, 2.00499E-015
14, 0.00000, -23.2366, 0.000489162, -23.2366, 0.000489132, -23.2366, 0.000489188, -6.59138E-015, 1.26226E-015
15, 0.00000, -17.7616, -0.000448702, -17.7616, -0.000448691, -17.7616, -0.000448689, -3.76515E-015, 7.19583E-016
16, 0.00000, -11.8055, -0.000374534, -11.8055, -0.000374521, -11.8055, -0.000374521, -1.37985E-015, 2.66335E-016
17, 0.00000, -4.29201, -3.25842E-005, -4.29201, -3.25828E-005, -4.29201, -3.2585E-005, 4.39963E-017, -8.38951E-018
18, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
19, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
20, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
21, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
22, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
23, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
24, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
24, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
