hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 5.93427, 2.4955, 5.93431, 2.49484, 5.93477, 2.49531, 0, 0
2, 0.00000, 5.44776, 2.26545, 5.44779, 2.26489, 5.44817, 2.26529, 0, 0
3, 0.00000, 5.10564, 2.10724, 5.10567, 2.10676, 5.106, 2.10711, 0, 0
4, 0.00000, 5.03445, 2.075, 5.03447, 2.07453, 5.0348, 2.07487, 0, 0
5, 0.00000, 4.98823, 2.05322, 4.98826, 2.05276, 4.98858, 2.05309, 0, 0
6, 0.00000, 5.21103, 2.15752, 5.21105, 2.15702, 5.2114, 2.15738, 0, 0
7, 0.00000, 5.59684, 2.35497, 5.59687, 2.3544, 5.59728, 2.35481, 0, 0
8, 0.00000, 5.52955, 2.34559, 5.52957, 2.34504, 5.52996, 2.34543, 0, 0
9, 0.00000, 5.90353, 2.54589, 5.90355, 2.54527, 5.904, 2.5457, 0, 0
10, 0.00000, 6.46977, 2.84423, 6.46977, 2.84348, 6.47032, 2.84399, 0, 0
11, 0.00000, 6.64378, 2.93942, 6.64378, 2.93863, 6.64437, 2.93917, 0, 0
12, 0.00000, 7.14752, 3.20015, 7.14752, 3.19922, 7.14821, 3.19985, 0, 0
13, 0.00000, 7.54056, 3.40841, 7.54057, 3.40737, 7.54134, 3.40808, 0, 0
14, 0.00000, 7.14246, 3.19159, 7.14247, 3.19065, 7.14316, 3.1913, 0, 0
15, 0.00000, 7.22496, 3.22448, 7.22499, 3.22351, 7.22569, 3.22419, 0, 0
16, 0.00000, 7.07714, 3.12961, 7.07717, 3.12867, 7.07785, 3.12933, 0, 0
17, 0.00000, 7.15329, 3.13821, 7.15333, 3.13723, 7.15403, 3.13792, 0, 0
18, 0.00000, 7.45946, 3.27117, 7.45952, 3.27008, 7.46029, 3.27086, 0, 0
19, 0.00000, 8.70012, 3.96118, 8.7002, 3.95963, 8.70131, 3.96074, 0, 0
20, 0.00000, 8.93321, 4.10355, 8.93329, 4.1019, 8.93447, 4.10308, 0, 0
21, 0.00000, 8.77471, 4.00933, 8.77479, 4.00775, 8.77592, 4.00888, 0, 0
22, 0.00000, 8.34329, 3.75587, 8.34336, 3.75446, 8.34437, 3.75547, 0, 0
23, 0.00000, 7.48765, 3.27797, 7.4877, 3.27688, 7.48849, 3.27766, 0, 0
24, 0.00000, 6.84816, 2.94382, 6.84821, 2.94292, 6.84885, 2.94356, 0, 0
25, 0.00000, 5.93412, 2.4956, 5.93416, 2.49494, 5.93462, 2.49541, 0, 0
26, 0.00000, 5.44775, 2.26545, 5.44778, 2.26489, 5.44817, 2.26529, 0, 0
27, 0.00000, 5.10564, 2.10724, 5.10567, 2.10676, 5.106, 2.10711, 0, 0
28, 0.00000, 5.03445, 2.075, 5.03447, 2.07453, 5.0348, 2.07487, 0, 0
29, 0.00000, 4.98823, 2.05322, 4.98826, 2.05276, 4.98858, 2.05309, 0, 0
30, 0.00000, 5.21103, 2.15752, 5.21105, 2.15702, 5.2114, 2.15738, 0, 0
31, 0.00000, 5.59684, 2.35497, 5.59687, 2.3544, 5.59728, 2.35481, 0, 0
32, 0.00000, 5.52955, 2.34559, 5.52957, 2.34504, 5.52996, 2.34543, 0, 0
33, 0.00000, 5.90353, 2.54589, 5.90355, 2.54527, 5.904, 2.5457, 0, 0
34, 0.00000, 6.46977, 2.84423, 6.46977, 2.84348, 6.47032, 2.84399, 0, 0
35, 0.00000, 6.64378, 2.93942, 6.64378, 2.93863, 6.64437, 2.93917, 0, 0
36, 0.00000, 7.14752, 3.20015, 7.14752, 3.19922, 7.14821, 3.19985, 0, 0
37, 0.00000, 7.54056, 3.40841, 7.54057, 3.40737, 7.54134, 3.40808, 0, 0
38, 0.00000, 7.14246, 3.19159, 7.14247, 3.19065, 7.14316, 3.1913, 0, 0
39, 0.00000, 7.22496, 3.22448, 7.22499, 3.22351, 7.22569, 3.22419, 0, 0
40, 0.00000, 7.07714, 3.12961, 7.07717, 3.12867, 7.07785, 3.12933, 0, 0
41, 0.00000, 7.15329, 3.13821, 7.15333, 3.13723, 7.15403, 3.13792, 0, 0
42, 0.00000, 7.45946, 3.27117, 7.45952, 3.27008, 7.46029, 3.27086, 0, 0
43, 0.00000, 8.70012, 3.96118, 8.7002, 3.95963, 8.70131, 3.96074, 0, 0
44, 0.00000, 8.93321, 4.10355, 8.93329, 4.1019, 8.93447, 4.10308, 0, 0
45, 0.00000, 8.77471, 4.00933, 8.77479, 4.00775, 8.77592, 4.00888, 0, 0
46, 0.00000, 8.34329, 3.75587, 8.34336, 3.75446, 8.34437, 3.75547, 0, 0
47, 0.00000, 7.48765, 3.27797, 7.4877, 3.27688, 7.48849, 3.27766, 0, 0
48, 0.00000, 6.84816, 2.94382, 6.84821, 2.94292, 6.84885, 2.94356, 0, 0
48, 0.00000, 6.84816, 2.94382, 6.84821, 2.94292, 6.84885, 2.94356, 0, 0
