hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 11.3282, 4.86443, 11.3283, 4.86317, 11.3291, 4.86408, 0, 0
2, 0.00000, 10.3981, 4.41372, 10.3981, 4.41266, 10.3989, 4.41343, 0, 0
3, 0.00000, 9.74369, 4.10396, 9.74375, 4.10303, 9.74438, 4.1037, 0, 0
4, 0.00000, 9.60753, 4.04085, 9.60759, 4.03995, 9.6082, 4.0406, 0, 0
5, 0.00000, 9.5191, 3.99824, 9.51915, 3.99737, 9.51976, 3.998, 0, 0
6, 0.00000, 9.94408, 4.20136, 9.94414, 4.2004, 9.94481, 4.2011, 0, 0
7, 0.00000, 10.6758, 4.58241, 10.6758, 4.58131, 10.6766, 4.5821, 0, 0
8, 0.00000, 10.5376, 4.55571, 10.5376, 4.55466, 10.5383, 4.5554, 0, 0
9, 0.00000, 11.2434, 4.93948, 11.2434, 4.93829, 11.2443, 4.93912, 0, 0
10, 0.00000, 12.317, 5.51562, 12.317, 5.51419, 12.3181, 5.51518, 0, 0
11, 0.00000, 12.6458, 5.69866, 12.6458, 5.69715, 12.6469, 5.69819, 0, 0
12, 0.00000, 13.6051, 6.2069, 13.6052, 6.20513, 13.6065, 6.20635, 0, 0
13, 0.00000, 14.3572, 6.61661, 14.3573, 6.61461, 14.3587, 6.61599, 0, 0
14, 0.00000, 13.605, 6.19868, 13.605, 6.19688, 13.6063, 6.19813, 0, 0
15, 0.00000, 13.7692, 6.26951, 13.7692, 6.26765, 13.7706, 6.26895, 0, 0
16, 0.00000, 13.4952, 6.0915, 13.4953, 6.0897, 13.4966, 6.09097, 0, 0
17, 0.00000, 13.6501, 6.11828, 13.6502, 6.1164, 13.6515, 6.11775, 0, 0
18, 0.00000, 14.2397, 6.38559, 14.2398, 6.3835, 14.2413, 6.38501, 0, 0
19, 0.00000, 16.6025, 7.73995, 16.6026, 7.73698, 16.6047, 7.73912, 0, 0
20, 0.00000, 17.0458, 8.01927, 17.046, 8.01611, 17.0482, 8.01839, 0, 0
21, 0.00000, 16.7442, 7.83419, 16.7444, 7.83116, 16.7465, 7.83335, 0, 0
22, 0.00000, 15.9236, 7.33703, 15.9237, 7.33433, 15.9256, 7.33628, 0, 0
23, 0.00000, 14.2935, 6.39931, 14.2936, 6.39721, 14.2951, 6.39873, 0, 0
24, 0.00000, 13.0736, 5.74367, 13.0737, 5.74194, 13.0749, 5.74319, 0, 0
25, 0.00000, 11.3279, 4.86463, 11.328, 4.86336, 11.3289, 4.86428, 0, 0
26, 0.00000, 10.3981, 4.41372, 10.3981, 4.41266, 10.3989, 4.41343, 0, 0
27, 0.00000, 9.74369, 4.10396, 9.74375, 4.10303, 9.74438, 4.1037, 0, 0
28, 0.00000, 9.60753, 4.04085, 9.60759, 4.03995, 9.6082, 4.0406, 0, 0
29, 0.00000, 9.5191, 3.99824, 9.51915, 3.99737, 9.51976, 3.998, 0, 0
30, 0.00000, 9.94408, 4.20136, 9.94414, 4.2004, 9.94481, 4.2011, 0, 0
31, 0.00000, 10.6758, 4.58241, 10.6758, 4.58131, 10.6766, 4.5821, 0, 0
32, 0.00000, 10.5376, 4.55571, 10.5376, 4.55466, 10.5383, 4.5554, 0, 0
33, 0.00000, 11.2434, 4.93948, 11.2434, 4.93829, 11.2443, 4.93912, 0, 0
34, 0.00000, 12.317, 5.51562, 12.317, 5.51419, 12.3181, 5.51518, 0, 0
35, 0.00000, 12.6458, 5.69866, 12.6458, 5.69715, 12.6469, 5.69819, 0, 0
36, 0.00000, 13.6051, 6.2069, 13.6052, 6.20513, 13.6065, 6.20635, 0, 0
37, 0.00000, 14.3572, 6.61661, 14.3573, 6.61461, 14.3587, 6.61599, 0, 0
38, 0.00000, 13.605, 6.19868, 13.605, 6.19688, 13.6063, 6.19813, 0, 0
39, 0.00000, 13.7692, 6.26951, 13.7692, 6.26765, 13.7706, 6.26895, 0, 0
40, 0.00000, 13.4952, 6.0915, 13.4953, 6.0897, 13.4966, 6.09097, 0, 0
41, 0.00000, 13.6501, 6.11828, 13.6502, 6.1164, 13.6515, 6.11775, 0, 0
42, 0.00000, 14.2397, 6.38559, 14.2398, 6.3835, 14.2413, 6.38501, 0, 0
43, 0.00000, 16.6025, 7.73995, 16.6026, 7.73698, 16.6047, 7.73912, 0, 0
44, 0.00000, 17.0458, 8.01927, 17.046, 8.01611, 17.0482, 8.01839, 0, 0
45, 0.00000, 16.7442, 7.83419, 16.7444, 7.83116, 16.7465, 7.83335, 0, 0
46, 0.00000, 15.9236, 7.33703, 15.9237, 7.33433, 15.9256, 7.33628, 0, 0
47, 0.00000, 14.2935, 6.39931, 14.2936, 6.39721, 14.2951, 6.39873, 0, 0
48, 0.00000, 13.0736, 5.74367, 13.0737, 5.74194, 13.0749, 5.74319, 0, 0
48, 0.00000, 13.0736, 5.74367, 13.0737, 5.74194, 13.0749, 5.74319, 0, 0
