hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 17.3977, 7.61315, 17.3978, 7.6112, 17.3992, 7.61262, 0, 0
2, 0.00000, 15.9742, 6.8967, 15.9743, 6.89507, 15.9754, 6.89626, 0, 0
3, 0.00000, 14.9698, 6.40322, 14.9699, 6.4018, 14.9708, 6.40284, 0, 0
4, 0.00000, 14.763, 6.28858, 14.763, 6.28721, 14.764, 6.28822, 0, 0
5, 0.00000, 14.626, 6.22478, 14.6261, 6.22343, 14.627, 6.22442, 0, 0
6, 0.00000, 12.47, 6.40586, 12.4701, 6.40463, 12.4709, 6.40558, 0, 0
7, 0.00000, 0.612079, 6.68472, 0.612539, 6.68444, 0.612412, 6.68496, 0, 0
8, 0.00000, -20.3203, 7.59497, -20.3192, 7.59646, -20.3211, 7.5962, 0, 0
9, 0.00000, -35.4849, 9.9181, -35.4831, 9.92094, -35.4865, 9.92031, 0, 0
10, 0.00000, -44.6974, 12.3024, -44.6948, 12.3063, -44.6996, 12.3056, 0, 0
11, 0.00000, -48.8144, 13.3753, -48.8115, 13.3797, -48.8168, 13.3788, 0, 0
12, 0.00000, -46.5829, 13.7114, -46.5797, 13.7159, -46.5853, 13.7151, 0, 0
13, 0.00000, -38.3711, 12.8533, -38.3682, 12.8571, -38.3731, 12.8566, 0, 0
14, 0.00000, -30.4037, 11.0738, -30.4015, 11.0767, -30.4052, 11.0763, 0, 0
15, 0.00000, -18.1553, 9.87222, -18.1536, 9.87381, -18.156, 9.8739, 0, 0
16, 0.00000, -5.4561, 8.90005, -5.45508, 8.90024, -5.45596, 8.90083, 0, 0
17, 0.00000, 11.4085, 9.00396, 11.4089, 9.0022, 11.4099, 9.00371, 0, 0
18, 0.00000, 21.859, 10.0391, 21.8592, 10.0359, 21.8614, 10.0382, 0, 0
19, 0.00000, 25.4623, 12.2117, 25.4626, 12.2071, 25.4658, 12.2104, 0, 0
20, 0.00000, 26.0213, 13.616, 26.0215, 13.6111, 26.025, 13.6145, 0, 0
21, 0.00000, 25.6771, 12.3674, 25.6774, 12.3627, 25.6807, 12.3661, 0, 0
22, 0.00000, 24.4253, 11.5725, 24.4256, 11.5684, 24.4285, 11.5714, 0, 0
23, 0.00000, 21.9359, 10.0738, 21.9362, 10.0705, 21.9384, 10.0729, 0, 0
24, 0.00000, 20.0729, 9.01963, 20.0731, 9.01698, 20.075, 9.01892, 0, 0
25, 0.00000, 17.4008, 7.60576, 17.4009, 7.60381, 17.4023, 7.60523, 0, 0
26, 0.00000, 15.9742, 6.89669, 15.9743, 6.89506, 15.9755, 6.89625, 0, 0
27, 0.00000, 14.9698, 6.40322, 14.9699, 6.4018, 14.9708, 6.40284, 0, 0
28, 0.00000, 14.763, 6.28858, 14.763, 6.28721, 14.764, 6.28822, 0, 0
29, 0.00000, 14.626, 6.22478, 14.6261, 6.22343, 14.627, 6.22442, 0, 0
30, 0.00000, 12.47, 6.40586, 12.4701, 6.40463, 12.4709, 6.40558, 0, 0
31, 0.00000, 0.612079, 6.68472, 0.612539, 6.68444, 0.612412, 6.68496, 0, 0
32, 0.00000, -20.3203, 7.59497, -20.3192, 7.59646, -20.3211, 7.5962, 0, 0
33, 0.00000, -35.4849, 9.9181, -35.4831, 9.92094, -35.4865, 9.92031, 0, 0
34, 0.00000, -44.6974, 12.3024, -44.6948, 12.3063, -44.6996, 12.3056, 0, 0
35, 0.00000, -48.8144, 13.3753, -48.8115, 13.3797, -48.8168, 13.3788, 0, 0
36, 0.00000, -46.5829, 13.7114, -46.5797, 13.7159, -46.5853, 13.7151, 0, 0
37, 0.00000, -38.3711, 12.8533, -38.3682, 12.8571, -38.3731, 12.8566, 0, 0
38, 0.00000, -30.4037, 11.0738, -30.4015, 11.0767, -30.4052, 11.0763, 0, 0
39, 0.00000, -18.1553, 9.87222, -18.1536, 9.87381, -18.156, 9.8739, 0, 0
40, 0.00000, -5.4561, 8.90005, -5.45508, 8.90024, -5.45596, 8.90083, 0, 0
41, 0.00000, 11.4085, 9.00396, 11.4089, 9.0022, 11.4099, 9.00371, 0, 0
42, 0.00000, 21.859, 10.0391, 21.8592, 10.0359, 21.8614, 10.0382, 0, 0
43, 0.00000, 25.4623, 12.2117, 25.4626, 12.2071, 25.4658, 12.2104, 0, 0
44, 0.00000, 26.0213, 13.616, 26.0215, 13.6111, 26.025, 13.6145, 0, 0
45, 0.00000, 25.6771, 12.3674, 25.6774, 12.3627, 25.6807, 12.3661, 0, 0
46, 0.00000, 24.4253, 11.5725, 24.4256, 11.5684, 24.4285, 11.5714, 0, 0
47, 0.00000, 21.9359, 10.0738, 21.9362, 10.0705, 21.9384, 10.0729, 0, 0
48, 0.00000, 20.0729, 9.01963, 20.0731, 9.01698, 20.075, 9.01892, 0, 0
48, 0.00000, 20.0729, 9.01963, 20.0731, 9.01698, 20.075, 9.01892, 0, 0
