hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 15.6712, 6.90969, 15.6713, 6.90796, 15.6725, 6.90921, 0, 0
2, 0.00000, 14.3652, 6.24482, 14.3653, 6.24338, 14.3663, 6.24442, 0, 0
3, 0.00000, 13.4473, 5.78948, 13.4474, 5.78822, 13.4482, 5.78914, 0, 0
4, 0.00000, 13.2579, 5.68916, 13.258, 5.68794, 13.2588, 5.68882, 0, 0
5, 0.00000, 13.1333, 5.62901, 13.1334, 5.62781, 13.1342, 5.62868, 0, 0
6, 0.00000, 11.239, 5.80668, 11.2391, 5.80558, 11.2398, 5.80642, 0, 0
7, 0.00000, 0.781111, 6.06498, 0.781515, 6.06471, 0.781425, 6.06518, 0, 0
8, 0.00000, -17.6468, 6.67925, -17.6459, 6.68052, -17.6475, 6.68031, 0, 0
9, 0.00000, -30.8934, 8.48223, -30.8919, 8.4847, -30.8948, 8.48411, 0, 0
10, 0.00000, -39.1081, 10.4167, -39.1059, 10.4201, -39.11, 10.4193, 0, 0
11, 0.00000, -42.8869, 11.293, -42.8844, 11.2968, -42.889, 11.296, 0, 0
12, 0.00000, -40.8807, 11.6488, -40.878, 11.6527, -40.8828, 11.6519, 0, 0
13, 0.00000, -33.3068, 11.0531, -33.3044, 11.0564, -33.3086, 11.0559, 0, 0
14, 0.00000, -26.328, 9.63988, -26.3261, 9.64231, -26.3293, 9.642, 0, 0
15, 0.00000, -15.5812, 8.79991, -15.5798, 8.80122, -15.5818, 8.80133, 0, 0
16, 0.00000, -4.42747, 8.08468, -4.42658, 8.08478, -4.4273, 8.08535, 0, 0
17, 0.00000, 10.4826, 8.26575, 10.483, 8.26416, 10.4839, 8.26551, 0, 0
18, 0.00000, 19.7921, 9.18526, 19.7922, 9.18241, 19.7943, 9.18446, 0, 0
19, 0.00000, 23.1658, 11.2572, 23.1661, 11.2532, 23.1689, 11.2561, 0, 0
20, 0.00000, 23.8046, 11.6856, 23.8049, 11.6813, 23.808, 11.6844, 0, 0
21, 0.00000, 23.3692, 11.4042, 23.3694, 11.4001, 23.3724, 11.4031, 0, 0
22, 0.00000, 22.1905, 10.6397, 22.1908, 10.636, 22.1934, 10.6387, 0, 0
23, 0.00000, 19.8651, 9.21318, 19.8653, 9.2103, 19.8673, 9.21237, 0, 0
24, 0.00000, 18.1361, 8.22244, 18.1362, 8.22008, 18.1379, 8.22178, 0, 0
25, 0.00000, 15.6727, 6.90597, 15.6728, 6.90424, 15.674, 6.90549, 0, 0
26, 0.00000, 14.3652, 6.24481, 14.3653, 6.24337, 14.3663, 6.24441, 0, 0
27, 0.00000, 13.4473, 5.78948, 13.4474, 5.78822, 13.4482, 5.78914, 0, 0
28, 0.00000, 13.2579, 5.68916, 13.258, 5.68794, 13.2588, 5.68882, 0, 0
29, 0.00000, 13.1333, 5.62901, 13.1334, 5.62781, 13.1342, 5.62868, 0, 0
30, 0.00000, 11.239, 5.80668, 11.2391, 5.80558, 11.2398, 5.80642, 0, 0
31, 0.00000, 0.781111, 6.06498, 0.781515, 6.06471, 0.781425, 6.06518, 0, 0
32, 0.00000, -17.6468, 6.67925, -17.6459, 6.68052, -17.6475, 6.68031, 0, 0
33, 0.00000, -30.8934, 8.48223, -30.8919, 8.4847, -30.8948, 8.48411, 0, 0
34, 0.00000, -39.1081, 10.4167, -39.1059, 10.4201, -39.11, 10.4193, 0, 0
35, 0.00000, -42.8869, 11.293, -42.8844, 11.2968, -42.889, 11.296, 0, 0
36, 0.00000, -40.8807, 11.6488, -40.878, 11.6527, -40.8828, 11.6519, 0, 0
37, 0.00000, -33.3068, 11.0531, -33.3044, 11.0564, -33.3086, 11.0559, 0, 0
38, 0.00000, -26.328, 9.63988, -26.3261, 9.64231, -26.3293, 9.642, 0, 0
39, 0.00000, -15.5812, 8.79991, -15.5798, 8.80122, -15.5818, 8.80133, 0, 0
40, 0.00000, -4.42747, 8.08468, -4.42658, 8.08478, -4.4273, 8.08535, 0, 0
41, 0.00000, 10.4826, 8.26575, 10.483, 8.26416, 10.4839, 8.26551, 0, 0
42, 0.00000, 19.7921, 9.18526, 19.7922, 9.18241, 19.7943, 9.18446, 0, 0
43, 0.00000, 23.1658, 11.2572, 23.1661, 11.2532, 23.1689, 11.2561, 0, 0
44, 0.00000, 23.8046, 11.6856, 23.8049, 11.6813, 23.808, 11.6844, 0, 0
45, 0.00000, 23.3692, 11.4042, 23.3694, 11.4001, 23.3724, 11.4031, 0, 0
46, 0.00000, 22.1905, 10.6397, 22.1908, 10.636, 22.1934, 10.6387, 0, 0
47, 0.00000, 19.8651, 9.21318, 19.8653, 9.2103, 19.8673, 9.21237, 0, 0
48, 0.00000, 18.1361, 8.22244, 18.1362, 8.22008, 18.1379, 8.22178, 0, 0
48, 0.00000, 18.1361, 8.22244, 18.1362, 8.22008, 18.1379, 8.22178, 0, 0
