hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 7.03296, 3.0083, 7.03301, 3.00751, 7.03356, 3.00808, 0, 0
2, 0.00000, 6.45713, 2.73098, 6.45718, 2.73032, 6.45763, 2.7308, 0, 0
3, 0.00000, 6.05197, 2.54025, 6.05201, 2.53967, 6.05241, 2.54009, 0, 0
4, 0.00000, 5.9676, 2.50138, 5.96764, 2.50083, 5.96803, 2.50123, 0, 0
5, 0.00000, 5.91287, 2.47513, 5.9129, 2.47459, 5.91328, 2.47498, 0, 0
6, 0.00000, 6.178, 2.60184, 6.17804, 2.60125, 6.17845, 2.60168, 0, 0
7, 0.00000, 6.64065, 2.8445, 6.64068, 2.84382, 6.64116, 2.84431, 0, 0
8, 0.00000, 6.56901, 2.83956, 6.56903, 2.83891, 6.5695, 2.83937, 0, 0
9, 0.00000, 7.01876, 3.08673, 7.01878, 3.08599, 7.01932, 3.0865, 0, 0
10, 0.00000, 7.69495, 3.45166, 7.69496, 3.45077, 7.69562, 3.45138, 0, 0
11, 0.00000, 7.90325, 3.56855, 7.90326, 3.56761, 7.90395, 3.56825, 0, 0
12, 0.00000, 8.50084, 3.88485, 8.50084, 3.88375, 8.50166, 3.8845, 0, 0
13, 0.00000, 8.96382, 4.13499, 8.96384, 4.13375, 8.96476, 4.13461, 0, 0
14, 0.00000, 8.48796, 3.86886, 8.48799, 3.86774, 8.4888, 3.86852, 0, 0
15, 0.00000, 8.58024, 3.90423, 8.58027, 3.90308, 8.58111, 3.90389, 0, 0
16, 0.00000, 8.39857, 3.7841, 8.39861, 3.78298, 8.39942, 3.78377, 0, 0
17, 0.00000, 8.47942, 3.78707, 8.47948, 3.7859, 8.48031, 3.78674, 0, 0
18, 0.00000, 8.83508, 3.94254, 8.83516, 3.94125, 8.83607, 3.94218, 0, 0
19, 0.00000, 10.2972, 4.77219, 10.2973, 4.77035, 10.2986, 4.77168, 0, 0
20, 0.00000, 10.5716, 4.94327, 10.5717, 4.94131, 10.5731, 4.94272, 0, 0
21, 0.00000, 10.3849, 4.82996, 10.3851, 4.82808, 10.3864, 4.82944, 0, 0
22, 0.00000, 9.87716, 4.52559, 9.87726, 4.52392, 9.87845, 4.52513, 0, 0
23, 0.00000, 8.86845, 3.95086, 8.86852, 3.94956, 8.86944, 3.9505, 0, 0
24, 0.00000, 8.1134, 3.54852, 8.11346, 3.54745, 8.11422, 3.54822, 0, 0
25, 0.00000, 7.03275, 3.00841, 7.0328, 3.00763, 7.03335, 3.0082, 0, 0
26, 0.00000, 6.45713, 2.73098, 6.45717, 2.73032, 6.45763, 2.7308, 0, 0
27, 0.00000, 6.05197, 2.54025, 6.05201, 2.53967, 6.05241, 2.54009, 0, 0
28, 0.00000, 5.9676, 2.50138, 5.96764, 2.50083, 5.96803, 2.50123, 0, 0
29, 0.00000, 5.91287, 2.47513, 5.9129, 2.47459, 5.91328, 2.47498, 0, 0
30, 0.00000, 6.178, 2.60184, 6.17804, 2.60125, 6.17845, 2.60168, 0, 0
31, 0.00000, 6.64065, 2.8445, 6.64068, 2.84382, 6.64116, 2.84431, 0, 0
32, 0.00000, 6.56901, 2.83956, 6.56903, 2.83891, 6.5695, 2.83937, 0, 0
33, 0.00000, 7.01876, 3.08673, 7.01878, 3.08599, 7.01932, 3.0865, 0, 0
34, 0.00000, 7.69495, 3.45166, 7.69496, 3.45077, 7.69562, 3.45138, 0, 0
35, 0.00000, 7.90325, 3.56855, 7.90326, 3.56761, 7.90395, 3.56825, 0, 0
36, 0.00000, 8.50084, 3.88485, 8.50084, 3.88375, 8.50166, 3.8845, 0, 0
37, 0.00000, 8.96382, 4.13499, 8.96384, 4.13375, 8.96476, 4.13461, 0, 0
38, 0.00000, 8.48796, 3.86886, 8.48799, 3.86774, 8.4888, 3.86852, 0, 0
39, 0.00000, 8.58024, 3.90423, 8.58027, 3.90308, 8.58111, 3.90389, 0, 0
40, 0.00000, 8.39857, 3.7841, 8.39861, 3.78298, 8.39942, 3.78377, 0, 0
41, 0.00000, 8.47942, 3.78707, 8.47948, 3.7859, 8.48031, 3.78674, 0, 0
42, 0.00000, 8.83508, 3.94254, 8.83516, 3.94125, 8.83607, 3.94218, 0, 0
43, 0.00000, 10.2972, 4.77219, 10.2973, 4.77035, 10.2986, 4.77168, 0, 0
44, 0.00000, 10.5716, 4.94327, 10.5717, 4.94131, 10.5731, 4.94272, 0, 0
45, 0.00000, 10.3849, 4.82996, 10.3851, 4.82808, 10.3864, 4.82944, 0, 0
46, 0.00000, 9.87716, 4.52559, 9.87726, 4.52392, 9.87845, 4.52513, 0, 0
47, 0.00000, 8.86845, 3.95086, 8.86852, 3.94956, 8.86944, 3.9505, 0, 0
48, 0.00000, 8.1134, 3.54852, 8.11346, 3.54745, 8.11422, 3.54822, 0, 0
48, 0.00000, 8.1134, 3.54852, 8.11346, 3.54745, 8.11422, 3.54822, 0, 0
