hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 5.67463, 2.38558, 5.67466, 2.38495, 5.67511, 2.3854, 0, 0
2, 0.00000, 5.20776, 2.16495, 5.20779, 2.16442, 5.20816, 2.1648, 0, 0
3, 0.00000, 4.87996, 2.01334, 4.87998, 2.01288, 4.8803, 2.01321, 0, 0
4, 0.00000, 4.81181, 1.98245, 4.81184, 1.98201, 4.81215, 1.98233, 0, 0
5, 0.00000, 4.76756, 1.96158, 4.76759, 1.96115, 4.76789, 1.96146, 0, 0
6, 0.00000, 4.97923, 2.06016, 4.97925, 2.05969, 4.97959, 2.06003, 0, 0
7, 0.00000, 5.34106, 2.24301, 5.34108, 2.24246, 5.34147, 2.24285, 0, 0
8, 0.00000, 5.26553, 2.22524, 5.26555, 2.22472, 5.26592, 2.22508, 0, 0
9, 0.00000, 5.61443, 2.4093, 5.61444, 2.40871, 5.61487, 2.40912, 0, 0
10, 0.00000, 6.14963, 2.68818, 6.14964, 2.68747, 6.15016, 2.68796, 0, 0
11, 0.00000, 6.31351, 2.77662, 6.31351, 2.77587, 6.31406, 2.77638, 0, 0
12, 0.00000, 6.79553, 3.02424, 6.79554, 3.02336, 6.79619, 3.02396, 0, 0
13, 0.00000, 7.17633, 3.22564, 7.17634, 3.22465, 7.17707, 3.22533, 0, 0
14, 0.00000, 6.80026, 3.02395, 6.80027, 3.02306, 6.80092, 3.02368, 0, 0
15, 0.00000, 6.88722, 3.06169, 6.88724, 3.06077, 6.88791, 3.06141, 0, 0
16, 0.00000, 6.75443, 2.97854, 6.75445, 2.97765, 6.7551, 2.97828, 0, 0
17, 0.00000, 6.84048, 2.99718, 6.84051, 2.99624, 6.84118, 2.9969, 0, 0
18, 0.00000, 7.14421, 3.13182, 7.14425, 3.13078, 7.145, 3.13152, 0, 0
19, 0.00000, 8.34709, 3.7993, 8.34715, 3.79782, 8.34821, 3.79887, 0, 0
20, 0.00000, 8.57401, 3.93767, 8.57408, 3.9361, 8.57521, 3.93721, 0, 0
21, 0.00000, 8.41972, 3.84615, 8.41978, 3.84465, 8.42087, 3.84571, 0, 0
22, 0.00000, 8.00021, 3.60013, 8.00027, 3.5988, 8.00123, 3.59974, 0, 0
23, 0.00000, 7.17132, 3.13819, 7.17137, 3.13715, 7.17212, 3.13789, 0, 0
24, 0.00000, 6.554, 2.81629, 6.55404, 2.81543, 6.55465, 2.81605, 0, 0
25, 0.00000, 5.67451, 2.38567, 5.67453, 2.38505, 5.67498, 2.3855, 0, 0
26, 0.00000, 5.20776, 2.16495, 5.20779, 2.16442, 5.20816, 2.1648, 0, 0
27, 0.00000, 4.87996, 2.01334, 4.87998, 2.01288, 4.8803, 2.01321, 0, 0
28, 0.00000, 4.81181, 1.98245, 4.81184, 1.98201, 4.81215, 1.98233, 0, 0
29, 0.00000, 4.76756, 1.96158, 4.76759, 1.96115, 4.76789, 1.96146, 0, 0
30, 0.00000, 4.97923, 2.06016, 4.97925, 2.05969, 4.97959, 2.06003, 0, 0
31, 0.00000, 5.34106, 2.24301, 5.34108, 2.24246, 5.34147, 2.24285, 0, 0
32, 0.00000, 5.26553, 2.22524, 5.26555, 2.22472, 5.26592, 2.22508, 0, 0
33, 0.00000, 5.61443, 2.4093, 5.61444, 2.40871, 5.61487, 2.40912, 0, 0
34, 0.00000, 6.14963, 2.68818, 6.14964, 2.68747, 6.15016, 2.68796, 0, 0
35, 0.00000, 6.31351, 2.77662, 6.31351, 2.77587, 6.31406, 2.77638, 0, 0
36, 0.00000, 6.79553, 3.02424, 6.79554, 3.02336, 6.79619, 3.02396, 0, 0
37, 0.00000, 7.17633, 3.22564, 7.17634, 3.22465, 7.17707, 3.22533, 0, 0
38, 0.00000, 6.80026, 3.02395, 6.80027, 3.02306, 6.80092, 3.02368, 0, 0
39, 0.00000, 6.88722, 3.06169, 6.88724, 3.06077, 6.88791, 3.06141, 0, 0
40, 0.00000, 6.75443, 2.97854, 6.75445, 2.97765, 6.7551, 2.97828, 0, 0
41, 0.00000, 6.84048, 2.99718, 6.84051, 2.99624, 6.84118, 2.9969, 0, 0
42, 0.00000, 7.14421, 3.13182, 7.14425, 3.13078, 7.145, 3.13152, 0, 0
43, 0.00000, 8.34709, 3.7993, 8.34715, 3.79782, 8.34821, 3.79887, 0, 0
44, 0.00000, 8.57401, 3.93767, 8.57408, 3.9361, 8.57521, 3.93721, 0, 0
45, 0.00000, 8.41972, 3.84615, 8.41978, 3.84465, 8.42087, 3.84571, 0, 0
46, 0.00000, 8.00021, 3.60013, 8.00027, 3.5988, 8.00123, 3.59974, 0, 0
47, 0.00000, 7.17132, 3.13819, 7.17137, 3.13715, 7.17212, 3.13789, 0, 0
48, 0.00000, 6.554, 2.81629, 6.55404, 2.81543, 6.55465, 2.81605, 0, 0
48, 0.00000, 6.554, 2.81629, 6.55404, 2.81543, 6.55465, 2.81605, 0, 0
