hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 6.64621, 2.90341, 6.64625, 2.90269, 6.64676, 2.90321, 0, 0
2, 0.00000, 6.09207, 2.62773, 6.09211, 2.62713, 6.09254, 2.62756, 0, 0
3, 0.00000, 5.70341, 2.43907, 5.70344, 2.43855, 5.70381, 2.43893, 0, 0
4, 0.00000, 5.62271, 2.40061, 5.62274, 2.4001, 5.6231, 2.40047, 0, 0
5, 0.00000, 5.57025, 2.37476, 5.57029, 2.37426, 5.57064, 2.37462, 0, 0
6, 0.00000, 5.81805, 2.49468, 5.81809, 2.49413, 5.81847, 2.49453, 0, 0
7, 0.00000, 6.23319, 2.70981, 6.23322, 2.70918, 6.23367, 2.70963, 0, 0
8, 0.00000, 6.1264, 2.67237, 6.12643, 2.67177, 6.12686, 2.67219, 0, 0
9, 0.00000, 6.52667, 2.88896, 6.5267, 2.88828, 6.52719, 2.88876, 0, 0
10, 0.00000, 7.15063, 3.22592, 7.15066, 3.22511, 7.15125, 3.22568, 0, 0
11, 0.00000, 7.34115, 3.33243, 7.34118, 3.33157, 7.34181, 3.33217, 0, 0
12, 0.00000, 7.90921, 3.63821, 7.90924, 3.6372, 7.90998, 3.63791, 0, 0
13, 0.00000, 8.36281, 3.89175, 8.36285, 3.89061, 8.36368, 3.8914, 0, 0
14, 0.00000, 7.92566, 3.64771, 7.9257, 3.64669, 7.92644, 3.64741, 0, 0
15, 0.00000, 8.03886, 3.70455, 8.03891, 3.70349, 8.03967, 3.70423, 0, 0
16, 0.00000, 7.89557, 3.61421, 7.89562, 3.61318, 7.89636, 3.61391, 0, 0
17, 0.00000, 8.01909, 3.6588, 8.01914, 3.65773, 8.01991, 3.65849, 0, 0
18, 0.00000, 8.39587, 3.84486, 8.39593, 3.84366, 8.39679, 3.84451, 0, 0
19, 0.00000, 9.83539, 4.69964, 9.83548, 4.69794, 9.83671, 4.69915, 0, 0
20, 0.00000, 10.1078, 4.87776, 10.1079, 4.87595, 10.1092, 4.87724, 0, 0
21, 0.00000, 9.92264, 4.75981, 9.92273, 4.75807, 9.92398, 4.75931, 0, 0
22, 0.00000, 9.41921, 4.44317, 9.41929, 4.44163, 9.4204, 4.44273, 0, 0
23, 0.00000, 8.4281, 3.85348, 8.42816, 3.85227, 8.42902, 3.85313, 0, 0
24, 0.00000, 7.69212, 3.44549, 7.69218, 3.4445, 7.69288, 3.44521, 0, 0
25, 0.00000, 6.64611, 2.90348, 6.64615, 2.90276, 6.64667, 2.90328, 0, 0
26, 0.00000, 6.09207, 2.62773, 6.09211, 2.62713, 6.09254, 2.62756, 0, 0
27, 0.00000, 5.70341, 2.43907, 5.70344, 2.43855, 5.70381, 2.43893, 0, 0
28, 0.00000, 5.62271, 2.40061, 5.62274, 2.4001, 5.6231, 2.40047, 0, 0
29, 0.00000, 5.57025, 2.37476, 5.57029, 2.37426, 5.57064, 2.37462, 0, 0
30, 0.00000, 5.81805, 2.49468, 5.81809, 2.49413, 5.81847, 2.49453, 0, 0
31, 0.00000, 6.23319, 2.70981, 6.23322, 2.70918, 6.23367, 2.70963, 0, 0
32, 0.00000, 6.1264, 2.67237, 6.12643, 2.67177, 6.12686, 2.67219, 0, 0
33, 0.00000, 6.52667, 2.88896, 6.5267, 2.88828, 6.52719, 2.88876, 0, 0
34, 0.00000, 7.15063, 3.22592, 7.15066, 3.22511, 7.15125, 3.22568, 0, 0
35, 0.00000, 7.34115, 3.33243, 7.34118, 3.33157, 7.34181, 3.33217, 0, 0
36, 0.00000, 7.90921, 3.63821, 7.90924, 3.6372, 7.90998, 3.63791, 0, 0
37, 0.00000, 8.36281, 3.89175, 8.36285, 3.89061, 8.36368, 3.8914, 0, 0
38, 0.00000, 7.92566, 3.64771, 7.9257, 3.64669, 7.92644, 3.64741, 0, 0
39, 0.00000, 8.03886, 3.70455, 8.03891, 3.70349, 8.03967, 3.70423, 0, 0
40, 0.00000, 7.89557, 3.61421, 7.89562, 3.61318, 7.89636, 3.61391, 0, 0
41, 0.00000, 8.01909, 3.6588, 8.01914, 3.65773, 8.01991, 3.65849, 0, 0
42, 0.00000, 8.39587, 3.84486, 8.39593, 3.84366, 8.39679, 3.84451, 0, 0
43, 0.00000, 9.83539, 4.69964, 9.83548, 4.69794, 9.83671, 4.69915, 0, 0
44, 0.00000, 10.1078, 4.87776, 10.1079, 4.87595, 10.1092, 4.87724, 0, 0
45, 0.00000, 9.92264, 4.75981, 9.92273, 4.75807, 9.92398, 4.75931, 0, 0
46, 0.00000, 9.41921, 4.44317, 9.41929, 4.44163, 9.4204, 4.44273, 0, 0
47, 0.00000, 8.4281, 3.85348, 8.42816, 3.85227, 8.42902, 3.85313, 0, 0
48, 0.00000, 7.69212, 3.44549, 7.69218, 3.4445, 7.69288, 3.44521, 0, 0
48, 0.00000, 7.69212, 3.44549, 7.69218, 3.4445, 7.69288, 3.44521, 0, 0
