hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 11.1796, 4.85659, 11.1796, 4.85535, 11.1805, 4.85625, 0, 0
2, 0.00000, 10.2566, 4.40272, 10.2567, 4.40168, 10.2574, 4.40243, 0, 0
3, 0.00000, 9.60788, 4.09124, 9.60794, 4.09033, 9.60857, 4.09099, 0, 0
4, 0.00000, 9.47297, 4.02778, 9.47302, 4.0269, 9.47363, 4.02754, 0, 0
5, 0.00000, 9.38534, 3.985, 9.38539, 3.98413, 9.38599, 3.98476, 0, 0
6, 0.00000, 9.80486, 4.18772, 9.80491, 4.18678, 9.80557, 4.18746, 0, 0
7, 0.00000, 10.5228, 4.56423, 10.5228, 4.56315, 10.5236, 4.56393, 0, 0
8, 0.00000, 10.376, 4.52881, 10.376, 4.52778, 10.3768, 4.52851, 0, 0
9, 0.00000, 11.0683, 4.90777, 11.0683, 4.9066, 11.0691, 4.90742, 0, 0
10, 0.00000, 12.1275, 5.48176, 12.1275, 5.48035, 12.1286, 5.48133, 0, 0
11, 0.00000, 12.4517, 5.6639, 12.4517, 5.66241, 12.4528, 5.66344, 0, 0
12, 0.00000, 13.4029, 6.17431, 13.403, 6.17256, 13.4042, 6.17377, 0, 0
13, 0.00000, 14.1523, 6.58895, 14.1523, 6.58698, 14.1538, 6.58834, 0, 0
14, 0.00000, 13.4097, 6.17224, 13.4098, 6.17047, 13.4111, 6.17171, 0, 0
15, 0.00000, 13.579, 6.2493, 13.5791, 6.24747, 13.5804, 6.24876, 0, 0
16, 0.00000, 13.3148, 6.07734, 13.3149, 6.07557, 13.3161, 6.07683, 0, 0
17, 0.00000, 13.4807, 6.11568, 13.4808, 6.11383, 13.4821, 6.11516, 0, 0
18, 0.00000, 14.076, 6.39429, 14.0761, 6.39223, 14.0776, 6.39372, 0, 0
19, 0.00000, 16.4359, 7.77194, 16.4361, 7.76902, 16.4381, 7.77113, 0, 0
20, 0.00000, 16.8797, 8.0569, 16.8799, 8.05379, 16.8821, 8.05604, 0, 0
21, 0.00000, 16.5779, 7.8681, 16.578, 7.86512, 16.5802, 7.86728, 0, 0
22, 0.00000, 15.7566, 7.36095, 15.7567, 7.3583, 15.7586, 7.36021, 0, 0
23, 0.00000, 14.1295, 6.40828, 14.1296, 6.4062, 14.1311, 6.4077, 0, 0
24, 0.00000, 12.9145, 5.74433, 12.9146, 5.74263, 12.9158, 5.74386, 0, 0
25, 0.00000, 11.1793, 4.85677, 11.1794, 4.85552, 11.1803, 4.85643, 0, 0
26, 0.00000, 10.2566, 4.40272, 10.2567, 4.40168, 10.2574, 4.40243, 0, 0
27, 0.00000, 9.60788, 4.09124, 9.60794, 4.09033, 9.60857, 4.09099, 0, 0
28, 0.00000, 9.47297, 4.02778, 9.47302, 4.0269, 9.47363, 4.02754, 0, 0
29, 0.00000, 9.38534, 3.985, 9.38539, 3.98413, 9.38599, 3.98476, 0, 0
30, 0.00000, 9.80486, 4.18772, 9.80491, 4.18678, 9.80557, 4.18746, 0, 0
31, 0.00000, 10.5228, 4.56423, 10.5228, 4.56315, 10.5236, 4.56393, 0, 0
32, 0.00000, 10.376, 4.52881, 10.376, 4.52778, 10.3768, 4.52851, 0, 0
33, 0.00000, 11.0683, 4.90777, 11.0683, 4.9066, 11.0691, 4.90742, 0, 0
34, 0.00000, 12.1275, 5.48176, 12.1275, 5.48035, 12.1286, 5.48133, 0, 0
35, 0.00000, 12.4517, 5.6639, 12.4517, 5.66241, 12.4528, 5.66344, 0, 0
36, 0.00000, 13.4029, 6.17431, 13.403, 6.17256, 13.4042, 6.17377, 0, 0
37, 0.00000, 14.1523, 6.58895, 14.1523, 6.58698, 14.1538, 6.58834, 0, 0
38, 0.00000, 13.4097, 6.17224, 13.4098, 6.17047, 13.4111, 6.17171, 0, 0
39, 0.00000, 13.579, 6.2493, 13.5791, 6.24747, 13.5804, 6.24876, 0, 0
40, 0.00000, 13.3148, 6.07734, 13.3149, 6.07557, 13.3161, 6.07683, 0, 0
41, 0.00000, 13.4807, 6.11568, 13.4808, 6.11383, 13.4821, 6.11516, 0, 0
42, 0.00000, 14.076, 6.39429, 14.0761, 6.39223, 14.0776, 6.39372, 0, 0
43, 0.00000, 16.4359, 7.77194, 16.4361, 7.76902, 16.4381, 7.77113, 0, 0
44, 0.00000, 16.8797, 8.0569, 16.8799, 8.05379, 16.8821, 8.05604, 0, 0
45, 0.00000, 16.5779, 7.8681, 16.578, 7.86512, 16.5802, 7.86728, 0, 0
46, 0.00000, 15.7566, 7.36095, 15.7567, 7.3583, 15.7586, 7.36021, 0, 0
47, 0.00000, 14.1295, 6.40828, 14.1296, 6.4062, 14.1311, 6.4077, 0, 0
48, 0.00000, 12.9145, 5.74433, 12.9146, 5.74263, 12.9158, 5.74386, 0, 0
48, 0.00000, 12.9145, 5.74433, 12.9146, 5.74263, 12.9158, 5.74386, 0, 0
