hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 4.6621, 1.98897, 4.66213, 1.98845, 4.6625, 1.98883, 0, 0
2, 0.00000, 4.28058, 1.80516, 4.28061, 1.80473, 4.28091, 1.80504, 0, 0
3, 0.00000, 4.01212, 1.67879, 4.01215, 1.67841, 4.01241, 1.67868, 0, 0
4, 0.00000, 3.95623, 1.65304, 3.95625, 1.65267, 3.95651, 1.65294, 0, 0
5, 0.00000, 3.91995, 1.63565, 3.91998, 1.63529, 3.92023, 1.63555, 0, 0
6, 0.00000, 4.09554, 1.71948, 4.09556, 1.71909, 4.09584, 1.71937, 0, 0
7, 0.00000, 4.40161, 1.87966, 4.40163, 1.87921, 4.40195, 1.87953, 0, 0
8, 0.00000, 4.35348, 1.87556, 4.35349, 1.87513, 4.3538, 1.87543, 0, 0
9, 0.00000, 4.65082, 2.03855, 4.65083, 2.03806, 4.65118, 2.0384, 0, 0
10, 0.00000, 5.09819, 2.27964, 5.09819, 2.27904, 5.09863, 2.27945, 0, 0
11, 0.00000, 5.23593, 2.3568, 5.23593, 2.35618, 5.23639, 2.35661, 0, 0
12, 0.00000, 5.63155, 2.56621, 5.63156, 2.56548, 5.6321, 2.56598, 0, 0
13, 0.00000, 5.93831, 2.73213, 5.93832, 2.73131, 5.93893, 2.73188, 0, 0
14, 0.00000, 5.62365, 2.55631, 5.62367, 2.55557, 5.62421, 2.55608, 0, 0
15, 0.00000, 5.68524, 2.58034, 5.68526, 2.57958, 5.68581, 2.58012, 0, 0
16, 0.00000, 5.56552, 2.5015, 5.56554, 2.50076, 5.56608, 2.50128, 0, 0
17, 0.00000, 5.61984, 2.50459, 5.61988, 2.50381, 5.62043, 2.50437, 0, 0
18, 0.00000, 5.85592, 2.60854, 5.85597, 2.60768, 5.85657, 2.6083, 0, 0
19, 0.00000, 6.82431, 3.15917, 6.82439, 3.15795, 6.82525, 3.15883, 0, 0
20, 0.00000, 7.00602, 3.27267, 7.0061, 3.27138, 7.00702, 3.27231, 0, 0
21, 0.00000, 6.88243, 3.19747, 6.88251, 3.19622, 6.88339, 3.19712, 0, 0
22, 0.00000, 6.54613, 2.99546, 6.54619, 2.99436, 6.54698, 2.99515, 0, 0
23, 0.00000, 5.87802, 2.61413, 5.87807, 2.61326, 5.87868, 2.61389, 0, 0
24, 0.00000, 5.37788, 2.34722, 5.37792, 2.34651, 5.37842, 2.34703, 0, 0
25, 0.00000, 4.66197, 1.98905, 4.662, 1.98852, 4.66236, 1.9889, 0, 0
26, 0.00000, 4.28058, 1.80516, 4.28061, 1.80473, 4.28091, 1.80504, 0, 0
27, 0.00000, 4.01212, 1.67879, 4.01215, 1.67841, 4.01241, 1.67868, 0, 0
28, 0.00000, 3.95623, 1.65304, 3.95625, 1.65267, 3.95651, 1.65294, 0, 0
29, 0.00000, 3.91995, 1.63565, 3.91998, 1.63529, 3.92023, 1.63555, 0, 0
30, 0.00000, 4.09554, 1.71948, 4.09556, 1.71909, 4.09584, 1.71937, 0, 0
31, 0.00000, 4.40161, 1.87966, 4.40163, 1.87921, 4.40195, 1.87953, 0, 0
32, 0.00000, 4.35348, 1.87556, 4.35349, 1.87513, 4.3538, 1.87543, 0, 0
33, 0.00000, 4.65082, 2.03855, 4.65083, 2.03806, 4.65118, 2.0384, 0, 0
34, 0.00000, 5.09819, 2.27964, 5.09819, 2.27904, 5.09863, 2.27945, 0, 0
35, 0.00000, 5.23593, 2.3568, 5.23593, 2.35618, 5.23639, 2.35661, 0, 0
36, 0.00000, 5.63155, 2.56621, 5.63156, 2.56548, 5.6321, 2.56598, 0, 0
37, 0.00000, 5.93831, 2.73213, 5.93832, 2.73131, 5.93893, 2.73188, 0, 0
38, 0.00000, 5.62365, 2.55631, 5.62367, 2.55557, 5.62421, 2.55608, 0, 0
39, 0.00000, 5.68524, 2.58034, 5.68526, 2.57958, 5.68581, 2.58012, 0, 0
40, 0.00000, 5.56552, 2.5015, 5.56554, 2.50076, 5.56608, 2.50128, 0, 0
41, 0.00000, 5.61984, 2.50459, 5.61988, 2.50381, 5.62043, 2.50437, 0, 0
42, 0.00000, 5.85592, 2.60854, 5.85597, 2.60768, 5.85657, 2.6083, 0, 0
43, 0.00000, 6.82431, 3.15917, 6.82439, 3.15795, 6.82525, 3.15883, 0, 0
44, 0.00000, 7.00602, 3.27267, 7.0061, 3.27138, 7.00702, 3.27231, 0, 0
45, 0.00000, 6.88243, 3.19747, 6.88251, 3.19622, 6.88339, 3.19712, 0, 0
46, 0.00000, 6.54613, 2.99546, 6.54619, 2.99436, 6.54698, 2.99515, 0, 0
47, 0.00000, 5.87802, 2.61413, 5.87807, 2.61326, 5.87868, 2.61389, 0, 0
48, 0.00000, 5.37788, 2.34722, 5.37792, 2.34651, 5.37842, 2.34703, 0, 0
48, 0.00000, 5.37788, 2.34722, 5.37792, 2.34651, 5.37842, 2.34703, 0, 0
