hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 21.7509, 9.51714, 21.7511, 9.51471, 21.7528, 9.51648, 0, 0
2, 0.00000, 19.9608, 8.61628, 19.9609, 8.61426, 19.9623, 8.61573, 0, 0
3, 0.00000, 18.6991, 7.99686, 18.6993, 7.99509, 18.7005, 7.99638, 0, 0
4, 0.00000, 18.439, 7.85519, 18.4391, 7.85348, 18.4403, 7.85473, 0, 0
5, 0.00000, 18.2673, 7.77458, 18.2674, 7.7729, 18.2685, 7.77413, 0, 0
6, 0.00000, 15.5892, 8.01098, 15.5894, 8.00944, 15.5904, 8.01062, 0, 0
7, 0.00000, 0.717682, 8.36911, 0.718256, 8.36876, 0.718095, 8.3694, 0, 0
8, 0.00000, -25.8878, 9.43308, -25.8865, 9.43498, -25.8889, 9.43464, 0, 0
9, 0.00000, -45.019, 12.2225, -45.0167, 12.2261, -45.021, 12.2253, 0, 0
10, 0.00000, -56.3551, 15.0537, -56.3519, 15.0586, -56.3578, 15.0576, 0, 0
11, 0.00000, -61.5992, 16.3481, -61.5955, 16.3536, -61.6022, 16.3525, 0, 0
12, 0.00000, -58.7843, 16.7921, -58.7804, 16.7977, -58.7873, 16.7967, 0, 0
13, 0.00000, -48.3624, 15.8126, -48.3589, 15.8174, -48.365, 15.8168, 0, 0
14, 0.00000, -38.6996, 13.7243, -38.6969, 13.728, -38.7015, 13.7275, 0, 0
15, 0.00000, -23.2372, 12.3136, -23.2351, 12.3156, -23.2381, 12.3157, 0, 0
16, 0.00000, -7.00563, 11.1488, -7.00436, 11.1491, -7.00547, 11.1498, 0, 0
17, 0.00000, 14.3028, 11.3089, 14.3033, 11.3067, 14.3046, 11.3086, 0, 0
18, 0.00000, 27.3723, 12.5758, 27.3725, 12.5718, 27.3753, 12.5747, 0, 0
19, 0.00000, 31.9303, 15.3275, 31.9307, 15.3218, 31.9347, 15.326, 0, 0
20, 0.00000, 32.7898, 15.8905, 32.7902, 15.8845, 32.7945, 15.8889, 0, 0
21, 0.00000, 32.203, 15.523, 32.2034, 15.5172, 32.2075, 15.5214, 0, 0
22, 0.00000, 30.6171, 14.515, 30.6174, 14.5098, 30.621, 14.5136, 0, 0
23, 0.00000, 27.4703, 12.6177, 27.4706, 12.6136, 27.4734, 12.6166, 0, 0
24, 0.00000, 25.1194, 11.2879, 25.1196, 11.2846, 25.122, 11.287, 0, 0
25, 0.00000, 21.7541, 9.50905, 21.7543, 9.50662, 21.7559, 9.50839, 0, 0
26, 0.00000, 19.9608, 8.61627, 19.961, 8.61425, 19.9624, 8.61572, 0, 0
27, 0.00000, 18.6991, 7.99686, 18.6993, 7.99509, 18.7005, 7.99638, 0, 0
28, 0.00000, 18.439, 7.85519, 18.4391, 7.85348, 18.4403, 7.85473, 0, 0
29, 0.00000, 18.2673, 7.77458, 18.2674, 7.7729, 18.2685, 7.77413, 0, 0
30, 0.00000, 15.5892, 8.01098, 15.5894, 8.00944, 15.5904, 8.01062, 0, 0
31, 0.00000, 0.717682, 8.36911, 0.718256, 8.36876, 0.718095, 8.3694, 0, 0
32, 0.00000, -25.8878, 9.43308, -25.8865, 9.43498, -25.8889, 9.43464, 0, 0
33, 0.00000, -45.019, 12.2225, -45.0167, 12.2261, -45.021, 12.2253, 0, 0
34, 0.00000, -56.3551, 15.0537, -56.3519, 15.0586, -56.3578, 15.0576, 0, 0
35, 0.00000, -61.5992, 16.3481, -61.5955, 16.3536, -61.6022, 16.3525, 0, 0
36, 0.00000, -58.7843, 16.7921, -58.7804, 16.7977, -58.7873, 16.7967, 0, 0
37, 0.00000, -48.3624, 15.8126, -48.3589, 15.8174, -48.365, 15.8168, 0, 0
38, 0.00000, -38.6996, 13.7243, -38.6969, 13.728, -38.7015, 13.7275, 0, 0
39, 0.00000, -23.2372, 12.3136, -23.2351, 12.3156, -23.2381, 12.3157, 0, 0
40, 0.00000, -7.00563, 11.1488, -7.00436, 11.1491, -7.00547, 11.1498, 0, 0
41, 0.00000, 14.3028, 11.3089, 14.3033, 11.3067, 14.3046, 11.3086, 0, 0
42, 0.00000, 27.3723, 12.5758, 27.3725, 12.5718, 27.3753, 12.5747, 0, 0
43, 0.00000, 31.9303, 15.3275, 31.9307, 15.3218, 31.9347, 15.326, 0, 0
44, 0.00000, 32.7898, 15.8905, 32.7902, 15.8845, 32.7945, 15.8889, 0, 0
45, 0.00000, 32.203, 15.523, 32.2034, 15.5172, 32.2075, 15.5214, 0, 0
46, 0.00000, 30.6171, 14.515, 30.6174, 14.5098, 30.621, 14.5136, 0, 0
47, 0.00000, 27.4703, 12.6177, 27.4706, 12.6136, 27.4734, 12.6166, 0, 0
48, 0.00000, 25.1194, 11.2879, 25.1196, 11.2846, 25.122, 11.287, 0, 0
48, 0.00000, 25.1194, 11.2879, 25.1196, 11.2846, 25.122, 11.287, 0, 0
