hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 4.7292, 2.04387, 4.72922, 2.04335, 4.7296, 2.04372, 0, 0
2, 0.00000, 4.33585, 1.84996, 4.33587, 1.84952, 4.33618, 1.84983, 0, 0
3, 0.00000, 4.06011, 1.71726, 4.06013, 1.71688, 4.0604, 1.71715, 0, 0
4, 0.00000, 4.00373, 1.69052, 4.00375, 1.69015, 4.00401, 1.69041, 0, 0
5, 0.00000, 3.96533, 1.6712, 3.96535, 1.67084, 3.9656, 1.6711, 0, 0
6, 0.00000, 4.13934, 1.75444, 4.13936, 1.75404, 4.13964, 1.75433, 0, 0
7, 0.00000, 4.42813, 1.90121, 4.42815, 1.90076, 4.42847, 1.90108, 0, 0
8, 0.00000, 4.34647, 1.86991, 4.34649, 1.86948, 4.34679, 1.86979, 0, 0
9, 0.00000, 4.62634, 2.01867, 4.62636, 2.01819, 4.62671, 2.01853, 0, 0
10, 0.00000, 5.06523, 2.25231, 5.06524, 2.25172, 5.06567, 2.25213, 0, 0
11, 0.00000, 5.19963, 2.32684, 5.19965, 2.32622, 5.2001, 2.32665, 0, 0
12, 0.00000, 5.73102, 2.65053, 5.73101, 2.6498, 5.73156, 2.65029, 0, 0
13, 0.00000, 6.03726, 2.81706, 6.03725, 2.81623, 6.03787, 2.81679, 0, 0
14, 0.00000, 5.70677, 2.6272, 5.70677, 2.62646, 5.70732, 2.62696, 0, 0
15, 0.00000, 5.75471, 2.63971, 5.75472, 2.63894, 5.75528, 2.63947, 0, 0
16, 0.00000, 5.61424, 2.54294, 5.61427, 2.5422, 5.6148, 2.54272, 0, 0
17, 0.00000, 5.6928, 2.5669, 5.69283, 2.56613, 5.69339, 2.56668, 0, 0
18, 0.00000, 5.96696, 2.70434, 5.967, 2.70347, 5.96762, 2.70409, 0, 0
19, 0.00000, 6.98425, 3.30422, 6.9843, 3.30299, 6.98519, 3.30386, 0, 0
20, 0.00000, 7.175, 3.42731, 7.17505, 3.426, 7.176, 3.42693, 0, 0
21, 0.00000, 7.04459, 3.34508, 7.04464, 3.34383, 7.04555, 3.34471, 0, 0
22, 0.00000, 6.68803, 3.12244, 6.68807, 3.12133, 6.68887, 3.12212, 0, 0
23, 0.00000, 5.98933, 2.71017, 5.98937, 2.70929, 5.99, 2.70991, 0, 0
24, 0.00000, 5.46864, 2.42395, 5.46867, 2.42323, 5.46918, 2.42374, 0, 0
25, 0.00000, 4.72886, 2.04401, 4.72888, 2.04349, 4.72925, 2.04387, 0, 0
26, 0.00000, 4.33585, 1.84996, 4.33587, 1.84952, 4.33618, 1.84983, 0, 0
27, 0.00000, 4.06011, 1.71726, 4.06013, 1.71688, 4.0604, 1.71715, 0, 0
28, 0.00000, 4.00373, 1.69052, 4.00375, 1.69015, 4.00401, 1.69041, 0, 0
29, 0.00000, 3.96533, 1.6712, 3.96535, 1.67084, 3.9656, 1.6711, 0, 0
30, 0.00000, 4.13934, 1.75444, 4.13936, 1.75404, 4.13964, 1.75433, 0, 0
31, 0.00000, 4.42813, 1.90121, 4.42815, 1.90076, 4.42847, 1.90108, 0, 0
32, 0.00000, 4.34647, 1.86991, 4.34649, 1.86948, 4.34679, 1.86979, 0, 0
33, 0.00000, 4.62634, 2.01867, 4.62636, 2.01819, 4.62671, 2.01853, 0, 0
34, 0.00000, 5.06523, 2.25231, 5.06524, 2.25172, 5.06567, 2.25213, 0, 0
35, 0.00000, 5.19963, 2.32684, 5.19965, 2.32622, 5.2001, 2.32665, 0, 0
36, 0.00000, 5.59804, 2.53778, 5.59806, 2.53705, 5.59859, 2.53755, 0, 0
37, 0.00000, 5.91555, 2.71247, 5.91557, 2.71165, 5.91617, 2.71222, 0, 0
38, 0.00000, 5.6092, 2.54396, 5.60922, 2.54323, 5.60976, 2.54374, 0, 0
39, 0.00000, 5.69166, 2.58592, 5.69168, 2.58516, 5.69223, 2.58569, 0, 0
40, 0.00000, 5.59596, 2.52754, 5.59599, 2.52679, 5.59652, 2.52732, 0, 0
41, 0.00000, 5.69286, 2.56686, 5.69289, 2.56608, 5.69345, 2.56663, 0, 0
42, 0.00000, 5.96696, 2.70434, 5.967, 2.70347, 5.96762, 2.70409, 0, 0
43, 0.00000, 6.98425, 3.30422, 6.9843, 3.30299, 6.98519, 3.30386, 0, 0
44, 0.00000, 7.175, 3.42731, 7.17505, 3.426, 7.176, 3.42693, 0, 0
45, 0.00000, 7.04459, 3.34508, 7.04464, 3.34383, 7.04555, 3.34471, 0, 0
46, 0.00000, 6.68803, 3.12244, 6.68807, 3.12133, 6.68887, 3.12212, 0, 0
47, 0.00000, 5.98933, 2.71017, 5.98937, 2.70929, 5.99, 2.70991, 0, 0
48, 0.00000, 5.46864, 2.42395, 5.46867, 2.42323, 5.46918, 2.42374, 0, 0
48, 0.00000, 5.46864, 2.42395, 5.46867, 2.42323, 5.46918, 2.42374, 0, 0
