hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 3.80013, 1.70233, 3.80015, 1.70194, 3.80044, 1.70222, 0, 0
2, 0.00000, 3.47724, 1.53422, 3.47726, 1.53389, 3.4775, 1.53412, 0, 0
3, 0.00000, 3.25152, 1.41989, 3.25155, 1.4196, 3.25175, 1.41981, 0, 0
4, 0.00000, 3.20502, 1.39668, 3.20504, 1.3964, 3.20524, 1.39661, 0, 0
5, 0.00000, 3.17425, 1.38077, 3.17427, 1.3805, 3.17446, 1.3807, 0, 0
6, 0.00000, 3.31492, 1.45082, 3.31495, 1.45052, 3.31516, 1.45073, 0, 0
7, 0.00000, 3.54292, 1.56972, 3.54295, 1.56938, 3.54319, 1.56963, 0, 0
8, 0.00000, 3.46501, 1.53311, 3.46504, 1.53278, 3.46527, 1.53302, 0, 0
9, 0.00000, 3.68548, 1.65331, 3.68551, 1.65294, 3.68577, 1.6532, 0, 0
10, 0.00000, 4.03883, 1.84868, 4.03886, 1.84823, 4.03918, 1.84855, 0, 0
11, 0.00000, 4.14654, 1.91042, 4.14657, 1.90995, 4.14691, 1.91028, 0, 0
12, 0.00000, 4.50623, 2.12086, 4.50626, 2.12031, 4.50666, 2.1207, 0, 0
13, 0.00000, 4.77026, 2.27539, 4.7703, 2.27477, 4.77075, 2.27521, 0, 0
14, 0.00000, 4.51779, 2.12879, 4.51783, 2.12823, 4.51823, 2.12862, 0, 0
15, 0.00000, 4.58469, 2.16483, 4.58473, 2.16425, 4.58515, 2.16466, 0, 0
16, 0.00000, 4.50254, 2.11174, 4.50258, 2.11118, 4.50299, 2.11157, 0, 0
17, 0.00000, 4.59047, 2.15445, 4.59051, 2.15386, 4.59093, 2.15428, 0, 0
18, 0.00000, 4.82726, 2.28495, 4.8273, 2.28429, 4.82778, 2.28476, 0, 0
19, 0.00000, 5.68329, 2.82644, 5.68335, 2.8255, 5.68403, 2.82617, 0, 0
20, 0.00000, 5.84607, 2.93981, 5.84613, 2.93881, 5.84685, 2.93951, 0, 0
21, 0.00000, 5.73524, 2.86441, 5.7353, 2.86345, 5.73599, 2.86413, 0, 0
22, 0.00000, 5.43385, 2.66211, 5.43391, 2.66126, 5.43452, 2.66186, 0, 0
23, 0.00000, 4.84602, 2.29059, 4.84606, 2.28993, 4.84654, 2.2904, 0, 0
24, 0.00000, 4.41225, 2.03629, 4.41229, 2.03575, 4.41268, 2.03613, 0, 0
25, 0.00000, 3.80003, 1.70238, 3.80006, 1.70199, 3.80034, 1.70227, 0, 0
26, 0.00000, 3.47724, 1.53422, 3.47726, 1.53389, 3.4775, 1.53412, 0, 0
27, 0.00000, 3.25152, 1.41989, 3.25155, 1.4196, 3.25175, 1.41981, 0, 0
28, 0.00000, 3.20502, 1.39668, 3.20504, 1.3964, 3.20524, 1.39661, 0, 0
29, 0.00000, 3.17425, 1.38077, 3.17427, 1.3805, 3.17446, 1.3807, 0, 0
30, 0.00000, 3.31492, 1.45082, 3.31495, 1.45052, 3.31516, 1.45073, 0, 0
31, 0.00000, 3.54292, 1.56972, 3.54295, 1.56938, 3.54319, 1.56963, 0, 0
32, 0.00000, 3.46501, 1.53311, 3.46504, 1.53278, 3.46527, 1.53302, 0, 0
33, 0.00000, 3.68548, 1.65331, 3.68551, 1.65294, 3.68577, 1.6532, 0, 0
34, 0.00000, 4.03883, 1.84868, 4.03886, 1.84823, 4.03918, 1.84855, 0, 0
35, 0.00000, 4.14654, 1.91042, 4.14657, 1.90995, 4.14691, 1.91028, 0, 0
36, 0.00000, 4.47369, 2.09297, 4.47372, 2.09242, 4.47412, 2.09281, 0, 0
37, 0.00000, 4.73923, 2.24843, 4.73927, 2.24781, 4.73972, 2.24825, 0, 0
38, 0.00000, 4.49217, 2.10667, 4.4922, 2.10612, 4.49261, 2.10651, 0, 0
39, 0.00000, 4.56742, 2.14993, 4.56746, 2.14936, 4.56788, 2.14977, 0, 0
40, 0.00000, 4.49734, 2.10731, 4.49737, 2.10675, 4.49778, 2.10715, 0, 0
41, 0.00000, 4.59048, 2.15444, 4.59052, 2.15385, 4.59095, 2.15426, 0, 0
42, 0.00000, 4.82726, 2.28495, 4.8273, 2.28429, 4.82778, 2.28476, 0, 0
43, 0.00000, 5.68329, 2.82644, 5.68335, 2.8255, 5.68403, 2.82617, 0, 0
44, 0.00000, 5.84607, 2.93981, 5.84613, 2.93881, 5.84685, 2.93951, 0, 0
45, 0.00000, 5.73524, 2.86441, 5.7353, 2.86345, 5.73599, 2.86413, 0, 0
46, 0.00000, 5.43385, 2.66211, 5.43391, 2.66126, 5.43452, 2.66186, 0, 0
47, 0.00000, 4.84602, 2.29059, 4.84606, 2.28993, 4.84654, 2.2904, 0, 0
48, 0.00000, 4.41225, 2.03629, 4.41229, 2.03575, 4.41268, 2.03613, 0, 0
48, 0.00000, 4.41225, 2.03629, 4.41229, 2.03575, 4.41268, 2.03613, 0, 0
