hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 7.95353, 3.45646, 7.95358, 3.45561, 7.95419, 3.45621, 0, 0
2, 0.00000, 7.28004, 3.12128, 7.28007, 3.12057, 7.28058, 3.12108, 0, 0
3, 0.00000, 6.80924, 2.89279, 6.80928, 2.89217, 6.80972, 2.89261, 0, 0
4, 0.00000, 6.71241, 2.84643, 6.71244, 2.84584, 6.71287, 2.84626, 0, 0
5, 0.00000, 6.64799, 2.81429, 6.64802, 2.8137, 6.64844, 2.81412, 0, 0
6, 0.00000, 6.9425, 2.95537, 6.94254, 2.95473, 6.943, 2.95519, 0, 0
7, 0.00000, 7.42368, 3.19794, 7.42372, 3.19721, 7.42424, 3.19773, 0, 0
8, 0.00000, 7.26837, 3.13115, 7.2684, 3.13046, 7.2689, 3.13095, 0, 0
9, 0.00000, 7.73435, 3.37691, 7.73439, 3.37613, 7.73496, 3.37668, 0, 0
10, 0.00000, 8.47679, 3.77168, 8.47683, 3.77073, 8.47752, 3.7714, 0, 0
11, 0.00000, 8.70358, 3.89685, 8.70362, 3.89584, 8.70435, 3.89654, 0, 0
12, 0.00000, 9.48098, 4.34011, 9.48102, 4.33893, 9.48188, 4.33974, 0, 0
13, 0.00000, 10.029, 4.64477, 10.0291, 4.64343, 10.0301, 4.64435, 0, 0
14, 0.00000, 9.49306, 4.34535, 9.4931, 4.34415, 9.49398, 4.34498, 0, 0
15, 0.00000, 9.6217, 4.40676, 9.62174, 4.40552, 9.62265, 4.40638, 0, 0
16, 0.00000, 9.43548, 4.28732, 9.43553, 4.28612, 9.4364, 4.28696, 0, 0
17, 0.00000, 9.60682, 4.3602, 9.60687, 4.35894, 9.60779, 4.35983, 0, 0
18, 0.00000, 10.0949, 4.61237, 10.0949, 4.61097, 10.096, 4.61195, 0, 0
19, 0.00000, 11.8789, 5.68055, 11.879, 5.67855, 11.8804, 5.67995, 0, 0
20, 0.00000, 12.2178, 5.90373, 12.2178, 5.9016, 12.2194, 5.90309, 0, 0
21, 0.00000, 11.9869, 5.75538, 11.987, 5.75334, 11.9885, 5.75477, 0, 0
22, 0.00000, 11.3587, 5.35643, 11.3588, 5.35462, 11.3601, 5.35589, 0, 0
23, 0.00000, 10.1339, 4.62281, 10.1339, 4.6214, 10.135, 4.62239, 0, 0
24, 0.00000, 9.22959, 4.11942, 9.22965, 4.11826, 9.23048, 4.11907, 0, 0
25, 0.00000, 7.95326, 3.4566, 7.95331, 3.45576, 7.95392, 3.45636, 0, 0
26, 0.00000, 7.28004, 3.12128, 7.28008, 3.12057, 7.28058, 3.12108, 0, 0
27, 0.00000, 6.80924, 2.89279, 6.80928, 2.89217, 6.80972, 2.89261, 0, 0
28, 0.00000, 6.71241, 2.84643, 6.71244, 2.84584, 6.71287, 2.84626, 0, 0
29, 0.00000, 6.64799, 2.81429, 6.64802, 2.8137, 6.64844, 2.81412, 0, 0
30, 0.00000, 6.9425, 2.95537, 6.94254, 2.95473, 6.943, 2.95519, 0, 0
31, 0.00000, 7.42368, 3.19794, 7.42372, 3.19721, 7.42424, 3.19773, 0, 0
32, 0.00000, 7.26837, 3.13115, 7.2684, 3.13046, 7.2689, 3.13095, 0, 0
33, 0.00000, 7.73435, 3.37691, 7.73439, 3.37613, 7.73496, 3.37668, 0, 0
34, 0.00000, 8.47679, 3.77168, 8.47683, 3.77073, 8.47752, 3.7714, 0, 0
35, 0.00000, 8.70358, 3.89685, 8.70362, 3.89584, 8.70435, 3.89654, 0, 0
36, 0.00000, 9.38791, 4.26127, 9.38795, 4.26009, 9.38881, 4.26091, 0, 0
37, 0.00000, 9.94093, 4.56912, 9.94098, 4.56779, 9.94195, 4.56872, 0, 0
38, 0.00000, 9.42078, 4.2837, 9.42083, 4.28251, 9.42169, 4.28334, 0, 0
39, 0.00000, 9.57334, 4.36555, 9.57339, 4.36432, 9.57429, 4.36518, 0, 0
40, 0.00000, 9.42099, 4.27515, 9.42104, 4.27395, 9.42191, 4.27479, 0, 0
41, 0.00000, 9.60686, 4.36016, 9.60692, 4.3589, 9.60783, 4.35978, 0, 0
42, 0.00000, 10.0949, 4.61237, 10.0949, 4.61097, 10.096, 4.61195, 0, 0
43, 0.00000, 11.8789, 5.68055, 11.879, 5.67855, 11.8804, 5.67995, 0, 0
44, 0.00000, 12.2178, 5.90373, 12.2178, 5.9016, 12.2194, 5.90309, 0, 0
45, 0.00000, 11.9869, 5.75538, 11.987, 5.75334, 11.9885, 5.75477, 0, 0
46, 0.00000, 11.3587, 5.35643, 11.3588, 5.35462, 11.3601, 5.35589, 0, 0
47, 0.00000, 10.1339, 4.62281, 10.1339, 4.6214, 10.135, 4.62239, 0, 0
48, 0.00000, 9.22959, 4.11942, 9.22965, 4.11826, 9.23048, 4.11907, 0, 0
48, 0.00000, 9.22959, 4.11942, 9.22965, 4.11826, 9.23048, 4.11907, 0, 0
