hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 3.81364, 1.65744, 3.81366, 1.65704, 3.81395, 1.65732, 0, 0
2, 0.00000, 3.49574, 1.49749, 3.49576, 1.49716, 3.496, 1.49739, 0, 0
3, 0.00000, 3.27381, 1.38843, 3.27382, 1.38814, 3.27403, 1.38834, 0, 0
4, 0.00000, 3.22816, 1.36628, 3.22817, 1.36599, 3.22838, 1.3662, 0, 0
5, 0.00000, 3.19786, 1.35097, 3.19787, 1.3507, 3.19807, 1.35089, 0, 0
6, 0.00000, 3.33639, 1.41807, 3.33641, 1.41777, 3.33663, 1.41798, 0, 0
7, 0.00000, 3.56217, 1.53275, 3.56219, 1.5324, 3.56244, 1.53264, 0, 0
8, 0.00000, 3.4875, 1.49948, 3.48752, 1.49916, 3.48775, 1.49939, 0, 0
9, 0.00000, 3.7061, 1.61567, 3.70612, 1.6153, 3.70639, 1.61556, 0, 0
10, 0.00000, 4.0557, 1.80308, 4.05572, 1.80264, 4.05605, 1.80295, 0, 0
11, 0.00000, 4.16251, 1.86241, 4.16253, 1.86194, 4.16287, 1.86227, 0, 0
12, 0.00000, 4.52426, 2.06817, 4.52428, 2.06761, 4.52469, 2.068, 0, 0
13, 0.00000, 4.78482, 2.21422, 4.78484, 2.21359, 4.7853, 2.21402, 0, 0
14, 0.00000, 4.53289, 2.07341, 4.53292, 2.07285, 4.53333, 2.07324, 0, 0
15, 0.00000, 4.59639, 2.10508, 4.59642, 2.10449, 4.59685, 2.1049, 0, 0
16, 0.00000, 4.51146, 2.05113, 4.51149, 2.05057, 4.5119, 2.05096, 0, 0
17, 0.00000, 4.59532, 2.08824, 4.59535, 2.08765, 4.59578, 2.08806, 0, 0
18, 0.00000, 4.82816, 2.20955, 4.82819, 2.20889, 4.82867, 2.20935, 0, 0
19, 0.00000, 5.67804, 2.72091, 5.67808, 2.71997, 5.67877, 2.72062, 0, 0
20, 0.00000, 5.84015, 2.82823, 5.84019, 2.82723, 5.84093, 2.82792, 0, 0
21, 0.00000, 5.72976, 2.75701, 5.7298, 2.75605, 5.7305, 2.75672, 0, 0
22, 0.00000, 5.42984, 2.56562, 5.42988, 2.56477, 5.43051, 2.56537, 0, 0
23, 0.00000, 4.84662, 2.21433, 4.84665, 2.21366, 4.84714, 2.21413, 0, 0
24, 0.00000, 4.41748, 1.97382, 4.41751, 1.97328, 4.41791, 1.97366, 0, 0
25, 0.00000, 3.81352, 1.6575, 3.81355, 1.6571, 3.81384, 1.65738, 0, 0
26, 0.00000, 3.49574, 1.49749, 3.49576, 1.49716, 3.496, 1.49739, 0, 0
27, 0.00000, 3.27381, 1.38843, 3.27382, 1.38814, 3.27403, 1.38834, 0, 0
28, 0.00000, 3.22816, 1.36628, 3.22817, 1.36599, 3.22838, 1.3662, 0, 0
29, 0.00000, 3.19786, 1.35097, 3.19787, 1.3507, 3.19807, 1.35089, 0, 0
30, 0.00000, 3.33639, 1.41807, 3.33641, 1.41777, 3.33663, 1.41798, 0, 0
31, 0.00000, 3.56217, 1.53275, 3.56219, 1.5324, 3.56244, 1.53264, 0, 0
32, 0.00000, 3.4875, 1.49948, 3.48752, 1.49916, 3.48775, 1.49939, 0, 0
33, 0.00000, 3.7061, 1.61567, 3.70612, 1.6153, 3.70639, 1.61556, 0, 0
34, 0.00000, 4.0557, 1.80308, 4.05572, 1.80264, 4.05605, 1.80295, 0, 0
35, 0.00000, 4.16251, 1.86241, 4.16253, 1.86194, 4.16287, 1.86227, 0, 0
36, 0.00000, 4.48604, 2.03586, 4.48606, 2.03531, 4.48647, 2.03569, 0, 0
37, 0.00000, 4.7485, 2.18304, 4.74853, 2.18242, 4.74898, 2.18285, 0, 0
38, 0.00000, 4.50295, 2.04793, 4.50298, 2.04737, 4.50339, 2.04776, 0, 0
39, 0.00000, 4.57627, 2.08796, 4.5763, 2.08737, 4.57673, 2.08778, 0, 0
40, 0.00000, 4.5054, 2.04606, 4.50543, 2.04549, 4.50584, 2.04589, 0, 0
41, 0.00000, 4.59534, 2.08822, 4.59537, 2.08763, 4.5958, 2.08805, 0, 0
42, 0.00000, 4.82816, 2.20955, 4.82819, 2.20889, 4.82867, 2.20935, 0, 0
43, 0.00000, 5.67804, 2.72091, 5.67808, 2.71997, 5.67877, 2.72062, 0, 0
44, 0.00000, 5.84015, 2.82823, 5.84019, 2.82723, 5.84093, 2.82792, 0, 0
45, 0.00000, 5.72976, 2.75701, 5.7298, 2.75605, 5.7305, 2.75672, 0, 0
46, 0.00000, 5.42984, 2.56562, 5.42988, 2.56477, 5.43051, 2.56537, 0, 0
47, 0.00000, 4.84662, 2.21433, 4.84665, 2.21366, 4.84714, 2.21413, 0, 0
48, 0.00000, 4.41748, 1.97382, 4.41751, 1.97328, 4.41791, 1.97366, 0, 0
48, 0.00000, 4.41748, 1.97382, 4.41751, 1.97328, 4.41791, 1.97366, 0, 0
