hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 11.0898, 4.97009, 11.0899, 4.96888, 11.0907, 4.96975, 0, 0
2, 0.00000, 10.1609, 4.48786, 10.161, 4.48685, 10.1617, 4.48758, 0, 0
3, 0.00000, 9.50976, 4.15892, 9.50981, 4.15804, 9.51043, 4.15868, 0, 0
4, 0.00000, 9.37586, 4.09231, 9.37591, 4.09145, 9.37652, 4.09207, 0, 0
5, 0.00000, 9.28629, 4.04579, 9.28634, 4.04495, 9.28693, 4.04556, 0, 0
6, 0.00000, 9.69944, 4.25329, 9.6995, 4.25237, 9.70014, 4.25304, 0, 0
7, 0.00000, 10.3908, 4.62352, 10.3908, 4.62247, 10.3916, 4.62322, 0, 0
8, 0.00000, 10.2132, 4.55685, 10.2133, 4.55586, 10.214, 4.55657, 0, 0
9, 0.00000, 10.8901, 4.93792, 10.8901, 4.93679, 10.8909, 4.93759, 0, 0
10, 0.00000, 11.9423, 5.53152, 11.9423, 5.53015, 11.9433, 5.53112, 0, 0
11, 0.00000, 12.2662, 5.72238, 12.2662, 5.72094, 12.2673, 5.72195, 0, 0
12, 0.00000, 13.3853, 6.40363, 13.3853, 6.40194, 13.3866, 6.40311, 0, 0
13, 0.00000, 14.1205, 6.83113, 14.1206, 6.82922, 14.122, 6.83055, 0, 0
14, 0.00000, 13.3529, 6.37031, 13.3529, 6.3686, 13.3542, 6.3698, 0, 0
15, 0.00000, 13.4916, 6.42788, 13.4917, 6.4261, 13.4929, 6.42735, 0, 0
16, 0.00000, 13.1912, 6.21863, 13.1913, 6.21691, 13.1925, 6.21813, 0, 0
17, 0.00000, 13.3794, 6.28554, 13.3795, 6.28374, 13.3807, 6.28503, 0, 0
18, 0.00000, 14.019, 6.62605, 14.0192, 6.62405, 14.0206, 6.62548, 0, 0
19, 0.00000, 16.4311, 8.14546, 16.4312, 8.14261, 16.4333, 8.14464, 0, 0
20, 0.00000, 16.8854, 8.46012, 16.8855, 8.45708, 16.8877, 8.45925, 0, 0
21, 0.00000, 16.5756, 8.25042, 16.5757, 8.24751, 16.5778, 8.24959, 0, 0
22, 0.00000, 15.7301, 7.68543, 15.7302, 7.68284, 15.7321, 7.68469, 0, 0
23, 0.00000, 14.0723, 6.6419, 14.0724, 6.63988, 14.0739, 6.64132, 0, 0
24, 0.00000, 12.8398, 5.92183, 12.8399, 5.92018, 12.841, 5.92137, 0, 0
25, 0.00000, 11.0893, 4.97028, 11.0894, 4.96907, 11.0902, 4.96994, 0, 0
26, 0.00000, 10.1609, 4.48786, 10.161, 4.48686, 10.1617, 4.48758, 0, 0
27, 0.00000, 9.50976, 4.15892, 9.50981, 4.15804, 9.51043, 4.15868, 0, 0
28, 0.00000, 9.37586, 4.09231, 9.37591, 4.09145, 9.37652, 4.09207, 0, 0
29, 0.00000, 9.28629, 4.04579, 9.28634, 4.04495, 9.28693, 4.04556, 0, 0
30, 0.00000, 9.69944, 4.25329, 9.6995, 4.25237, 9.70014, 4.25304, 0, 0
31, 0.00000, 10.3908, 4.62352, 10.3908, 4.62247, 10.3916, 4.62322, 0, 0
32, 0.00000, 10.2132, 4.55685, 10.2133, 4.55586, 10.214, 4.55657, 0, 0
33, 0.00000, 10.8901, 4.93792, 10.8901, 4.93679, 10.8909, 4.93759, 0, 0
34, 0.00000, 11.9423, 5.53152, 11.9423, 5.53015, 11.9433, 5.53112, 0, 0
35, 0.00000, 12.2662, 5.72238, 12.2662, 5.72094, 12.2673, 5.72195, 0, 0
36, 0.00000, 13.2133, 6.25513, 13.2133, 6.25344, 13.2145, 6.25463, 0, 0
37, 0.00000, 13.9604, 6.69107, 13.9604, 6.68916, 13.9618, 6.69051, 0, 0
38, 0.00000, 13.223, 6.25747, 13.223, 6.25577, 13.2243, 6.25697, 0, 0
39, 0.00000, 13.4061, 6.35372, 13.4062, 6.35195, 13.4074, 6.35321, 0, 0
40, 0.00000, 13.1659, 6.19698, 13.166, 6.19526, 13.1672, 6.19648, 0, 0
41, 0.00000, 13.3794, 6.28548, 13.3795, 6.28368, 13.3808, 6.28497, 0, 0
42, 0.00000, 14.019, 6.62605, 14.0192, 6.62405, 14.0206, 6.62548, 0, 0
43, 0.00000, 16.4311, 8.14546, 16.4312, 8.14261, 16.4333, 8.14464, 0, 0
44, 0.00000, 16.8854, 8.46012, 16.8855, 8.45708, 16.8877, 8.45925, 0, 0
45, 0.00000, 16.5756, 8.25042, 16.5757, 8.24751, 16.5778, 8.24959, 0, 0
46, 0.00000, 15.7301, 7.68543, 15.7302, 7.68284, 15.7321, 7.68469, 0, 0
47, 0.00000, 14.0723, 6.6419, 14.0724, 6.63988, 14.0739, 6.64132, 0, 0
48, 0.00000, 12.8398, 5.92183, 12.8399, 5.92018, 12.841, 5.92137, 0, 0
48, 0.00000, 12.8398, 5.92183, 12.8399, 5.92018, 12.841, 5.92137, 0, 0
