hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 12.826, 5.5629, 12.8261, 5.5615, 12.8271, 5.56249, 0, 0
2, 0.00000, 11.7519, 5.02942, 11.7519, 5.02825, 11.7528, 5.02908, 0, 0
3, 0.00000, 10.9979, 4.66639, 10.9979, 4.66538, 10.9986, 4.6661, 0, 0
4, 0.00000, 10.8418, 4.59456, 10.8418, 4.59358, 10.8425, 4.59428, 0, 0
5, 0.00000, 10.7379, 4.54578, 10.7379, 4.54481, 10.7386, 4.54551, 0, 0
6, 0.00000, 9.21541, 4.71617, 9.21551, 4.71528, 9.21611, 4.71595, 0, 0
7, 0.00000, 0.808501, 4.99839, 0.808829, 4.99815, 0.808772, 4.99855, 0, 0
8, 0.00000, -13.9645, 5.26045, -13.9638, 5.26145, -13.9651, 5.26129, 0, 0
9, 0.00000, -24.5012, 6.28318, -24.5001, 6.28512, -24.5023, 6.28464, 0, 0
10, 0.00000, -30.9838, 7.45373, -30.9822, 7.45641, -30.9854, 7.45576, 0, 0
11, 0.00000, -34.01, 7.94585, -34.0082, 7.94887, -34.0117, 7.94815, 0, 0
12, 0.00000, -32.149, 8.46608, -32.147, 8.46904, -32.1507, 8.4685, 0, 0
13, 0.00000, -26.096, 8.39529, -26.0941, 8.39777, -26.0973, 8.39746, 0, 0
14, 0.00000, -20.6167, 7.52241, -20.6153, 7.52425, -20.6177, 7.52406, 0, 0
15, 0.00000, -12.0958, 7.14215, -12.0947, 7.14312, -12.0962, 7.14327, 0, 0
16, 0.00000, -3.25898, 6.67953, -3.25826, 6.67957, -3.2588, 6.68006, 0, 0
17, 0.00000, 8.69691, 6.78767, 8.69722, 6.78637, 8.69798, 6.78747, 0, 0
18, 0.00000, 16.2281, 7.38167, 16.2282, 7.37936, 16.2299, 7.38099, 0, 0
19, 0.00000, 19.0399, 9.04677, 19.0401, 9.04348, 19.0425, 9.04578, 0, 0
20, 0.00000, 19.5686, 9.39423, 19.5688, 9.39073, 19.5713, 9.39318, 0, 0
21, 0.00000, 19.2075, 9.16228, 19.2077, 9.15893, 19.2101, 9.16127, 0, 0
22, 0.00000, 18.2229, 8.54309, 18.223, 8.54011, 18.2251, 8.5422, 0, 0
23, 0.00000, 16.2898, 7.39994, 16.2899, 7.39761, 16.2916, 7.39925, 0, 0
24, 0.00000, 14.859, 6.60697, 14.8591, 6.60506, 14.8605, 6.60641, 0, 0
25, 0.00000, 12.8282, 5.55999, 12.8283, 5.55859, 12.8293, 5.55958, 0, 0
26, 0.00000, 11.7518, 5.02942, 11.7519, 5.02826, 11.7527, 5.02909, 0, 0
27, 0.00000, 10.9979, 4.66639, 10.9979, 4.66538, 10.9986, 4.6661, 0, 0
28, 0.00000, 10.8418, 4.59456, 10.8418, 4.59358, 10.8425, 4.59428, 0, 0
29, 0.00000, 10.7379, 4.54578, 10.7379, 4.54481, 10.7386, 4.54551, 0, 0
30, 0.00000, 9.21541, 4.71617, 9.21551, 4.71528, 9.21611, 4.71595, 0, 0
31, 0.00000, 0.808501, 4.99839, 0.808829, 4.99815, 0.808772, 4.99855, 0, 0
32, 0.00000, -13.9645, 5.26045, -13.9638, 5.26145, -13.9651, 5.26129, 0, 0
33, 0.00000, -24.5012, 6.28318, -24.5001, 6.28512, -24.5023, 6.28464, 0, 0
34, 0.00000, -30.9838, 7.45373, -30.9822, 7.45641, -30.9854, 7.45576, 0, 0
35, 0.00000, -34.01, 7.94585, -34.0082, 7.94887, -34.0117, 7.94815, 0, 0
36, 0.00000, -32.342, 8.35066, -32.3401, 8.35372, -32.3437, 8.35308, 0, 0
37, 0.00000, -26.2773, 8.26902, -26.2754, 8.27158, -26.2786, 8.2712, 0, 0
38, 0.00000, -20.7686, 7.41378, -20.7672, 7.41567, -20.7696, 7.41544, 0, 0
39, 0.00000, -12.1944, 7.05952, -12.1933, 7.06052, -12.1948, 7.06064, 0, 0
40, 0.00000, -3.2862, 6.6522, -3.28548, 6.65225, -3.28603, 6.65273, 0, 0
41, 0.00000, 8.69634, 6.78842, 8.69665, 6.78712, 8.69741, 6.78822, 0, 0
42, 0.00000, 16.2281, 7.38167, 16.2282, 7.37936, 16.2299, 7.38099, 0, 0
43, 0.00000, 19.0399, 9.04677, 19.0401, 9.04348, 19.0425, 9.04578, 0, 0
44, 0.00000, 19.5686, 9.39423, 19.5688, 9.39073, 19.5713, 9.39318, 0, 0
45, 0.00000, 19.2075, 9.16228, 19.2077, 9.15893, 19.2101, 9.16127, 0, 0
46, 0.00000, 18.2229, 8.54309, 18.223, 8.54011, 18.2251, 8.5422, 0, 0
47, 0.00000, 16.2898, 7.39994, 16.2899, 7.39761, 16.2916, 7.39925, 0, 0
48, 0.00000, 14.859, 6.60697, 14.8591, 6.60506, 14.8605, 6.60641, 0, 0
48, 0.00000, 14.859, 6.60697, 14.8591, 6.60506, 14.8605, 6.60641, 0, 0
