hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 2.51223, 1.0281, 2.51224, 1.02782, 2.51244, 1.02802, 0, 0
2, 0.00000, 2.3084, 0.932329, 2.3084, 0.932099, 2.30857, 0.93226, 0, 0
3, 0.00000, 2.16571, 0.866634, 2.16571, 0.866432, 2.16586, 0.866574, 0, 0
4, 0.00000, 2.13652, 0.853349, 2.13652, 0.853153, 2.13666, 0.853291, 0, 0
5, 0.00000, 2.11669, 0.843792, 2.1167, 0.8436, 2.11684, 0.843735, 0, 0
6, 0.00000, 2.20686, 0.885111, 2.20687, 0.884901, 2.20702, 0.885048, 0, 0
7, 0.00000, 2.35703, 0.95814, 2.35704, 0.957901, 2.35721, 0.958067, 0, 0
8, 0.00000, 2.31569, 0.943202, 2.31569, 0.942975, 2.31586, 0.943132, 0, 0
9, 0.00000, 2.4614, 1.01741, 2.4614, 1.01715, 2.46159, 1.01733, 0, 0
10, 0.00000, 2.68967, 1.13347, 2.68967, 1.13316, 2.6899, 1.13337, 0, 0
11, 0.00000, 2.75966, 1.17049, 2.75966, 1.17016, 2.7599, 1.17038, 0, 0
12, 0.00000, 3.02665, 1.32272, 3.02664, 1.32234, 3.02694, 1.32259, 0, 0
13, 0.00000, 3.18747, 1.40579, 3.18746, 1.40536, 3.18779, 1.40565, 0, 0
14, 0.00000, 3.01701, 1.3137, 3.01701, 1.31331, 3.0173, 1.31357, 0, 0
15, 0.00000, 3.04404, 1.32144, 3.04404, 1.32103, 3.04434, 1.32131, 0, 0
16, 0.00000, 2.97295, 1.27524, 2.97296, 1.27485, 2.97324, 1.27512, 0, 0
17, 0.00000, 3.01394, 1.28675, 3.01395, 1.28634, 3.01424, 1.28662, 0, 0
18, 0.00000, 3.15633, 1.3534, 3.15633, 1.35294, 3.15667, 1.35326, 0, 0
19, 0.00000, 3.68882, 1.64795, 3.68883, 1.6473, 3.6893, 1.64775, 0, 0
20, 0.00000, 3.78912, 1.70862, 3.78913, 1.70794, 3.78964, 1.70841, 0, 0
21, 0.00000, 3.7206, 1.66823, 3.72061, 1.66757, 3.7211, 1.66803, 0, 0
22, 0.00000, 3.53354, 1.55875, 3.53355, 1.55817, 3.53398, 1.55857, 0, 0
23, 0.00000, 3.16796, 1.35598, 3.16797, 1.35553, 3.1683, 1.35584, 0, 0
24, 0.00000, 2.89653, 1.21528, 2.89654, 1.2149, 2.89681, 1.21516, 0, 0
25, 0.00000, 2.51208, 1.02819, 2.51208, 1.02791, 2.51228, 1.02811, 0, 0
26, 0.00000, 2.3084, 0.93233, 2.30841, 0.932099, 2.30857, 0.93226, 0, 0
27, 0.00000, 2.16571, 0.866634, 2.16571, 0.866432, 2.16586, 0.866574, 0, 0
28, 0.00000, 2.13652, 0.853349, 2.13652, 0.853153, 2.13666, 0.853291, 0, 0
29, 0.00000, 2.11669, 0.843792, 2.1167, 0.8436, 2.11684, 0.843735, 0, 0
30, 0.00000, 2.20686, 0.885111, 2.20687, 0.884901, 2.20702, 0.885048, 0, 0
31, 0.00000, 2.35703, 0.95814, 2.35704, 0.957901, 2.35721, 0.958067, 0, 0
32, 0.00000, 2.31569, 0.943202, 2.31569, 0.942975, 2.31586, 0.943132, 0, 0
33, 0.00000, 2.4614, 1.01741, 2.4614, 1.01715, 2.46159, 1.01733, 0, 0
34, 0.00000, 2.68967, 1.13347, 2.68967, 1.13316, 2.6899, 1.13337, 0, 0
35, 0.00000, 2.75966, 1.17049, 2.75966, 1.17016, 2.7599, 1.17038, 0, 0
36, 0.00000, 2.96701, 1.27455, 2.96701, 1.27417, 2.96729, 1.27443, 0, 0
37, 0.00000, 3.13234, 1.36055, 3.13234, 1.36012, 3.13266, 1.36041, 0, 0
38, 0.00000, 2.97236, 1.27738, 2.97236, 1.277, 2.97265, 1.27726, 0, 0
39, 0.00000, 3.01483, 1.29767, 3.01483, 1.29727, 3.01513, 1.29755, 0, 0
40, 0.00000, 2.96437, 1.26836, 2.96437, 1.26797, 2.96466, 1.26824, 0, 0
41, 0.00000, 3.01396, 1.28672, 3.01397, 1.28631, 3.01427, 1.28659, 0, 0
42, 0.00000, 3.15633, 1.3534, 3.15633, 1.35294, 3.15667, 1.35326, 0, 0
43, 0.00000, 3.68882, 1.64795, 3.68883, 1.6473, 3.6893, 1.64775, 0, 0
44, 0.00000, 3.78912, 1.70862, 3.78913, 1.70794, 3.78964, 1.70841, 0, 0
45, 0.00000, 3.7206, 1.66823, 3.72061, 1.66757, 3.7211, 1.66803, 0, 0
46, 0.00000, 3.53354, 1.55875, 3.53355, 1.55817, 3.53398, 1.55857, 0, 0
47, 0.00000, 3.16796, 1.35598, 3.16797, 1.35553, 3.1683, 1.35584, 0, 0
48, 0.00000, 2.89653, 1.21528, 2.89654, 1.2149, 2.89681, 1.21516, 0, 0
48, 0.00000, 2.89653, 1.21528, 2.89654, 1.2149, 2.89681, 1.21516, 0, 0
