hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 4.80766, 1.98974, 4.80767, 1.98921, 4.80805, 1.98958, 0, 0
2, 0.00000, 4.40978, 1.80342, 4.40979, 1.80298, 4.41011, 1.80329, 0, 0
3, 0.00000, 4.13116, 1.67571, 4.13117, 1.67532, 4.13144, 1.6756, 0, 0
4, 0.00000, 4.07415, 1.64991, 4.07417, 1.64954, 4.07443, 1.6498, 0, 0
5, 0.00000, 4.03545, 1.63133, 4.03546, 1.63097, 4.03573, 1.63123, 0, 0
6, 0.00000, 4.21145, 1.71169, 4.21147, 1.71129, 4.21175, 1.71157, 0, 0
7, 0.00000, 4.50438, 1.85397, 4.50439, 1.85351, 4.50472, 1.85383, 0, 0
8, 0.00000, 4.42344, 1.82544, 4.42345, 1.825, 4.42376, 1.8253, 0, 0
9, 0.00000, 4.70802, 1.97023, 4.70803, 1.96974, 4.70839, 1.97008, 0, 0
10, 0.00000, 5.15378, 2.19646, 5.15378, 2.19587, 5.15422, 2.19627, 0, 0
11, 0.00000, 5.29042, 2.26867, 5.29043, 2.26804, 5.29089, 2.26847, 0, 0
12, 0.00000, 5.81546, 2.57048, 5.81544, 2.56974, 5.816, 2.57023, 0, 0
13, 0.00000, 6.12821, 2.73129, 6.12819, 2.73046, 6.12882, 2.73101, 0, 0
14, 0.00000, 5.79438, 2.55013, 5.79437, 2.54938, 5.79494, 2.54988, 0, 0
15, 0.00000, 5.84584, 2.5634, 5.84584, 2.56262, 5.84642, 2.56315, 0, 0
16, 0.00000, 5.70626, 2.47167, 5.70627, 2.47092, 5.70682, 2.47144, 0, 0
17, 0.00000, 5.78606, 2.49335, 5.78608, 2.49256, 5.78665, 2.49311, 0, 0
18, 0.00000, 6.06366, 2.62316, 6.06368, 2.62229, 6.06431, 2.6229, 0, 0
19, 0.00000, 7.10056, 3.19738, 7.10059, 3.19614, 7.1015, 3.197, 0, 0
20, 0.00000, 7.29569, 3.31557, 7.29572, 3.31425, 7.29669, 3.31516, 0, 0
21, 0.00000, 7.16238, 3.23681, 7.1624, 3.23555, 7.16333, 3.23642, 0, 0
22, 0.00000, 6.79831, 3.02344, 6.79833, 3.02232, 6.79916, 3.0231, 0, 0
23, 0.00000, 6.08635, 2.62834, 6.08637, 2.62746, 6.08701, 2.62808, 0, 0
24, 0.00000, 5.55728, 2.35419, 5.5573, 2.35347, 5.55782, 2.35397, 0, 0
25, 0.00000, 4.80734, 1.9899, 4.80736, 1.98937, 4.80774, 1.98974, 0, 0
26, 0.00000, 4.40978, 1.80342, 4.4098, 1.80298, 4.41011, 1.80329, 0, 0
27, 0.00000, 4.13116, 1.67571, 4.13117, 1.67532, 4.13144, 1.6756, 0, 0
28, 0.00000, 4.07415, 1.64991, 4.07417, 1.64954, 4.07443, 1.6498, 0, 0
29, 0.00000, 4.03545, 1.63133, 4.03546, 1.63097, 4.03573, 1.63123, 0, 0
30, 0.00000, 4.21145, 1.71169, 4.21147, 1.71129, 4.21175, 1.71157, 0, 0
31, 0.00000, 4.50438, 1.85397, 4.50439, 1.85351, 4.50472, 1.85383, 0, 0
32, 0.00000, 4.42344, 1.82544, 4.42345, 1.825, 4.42376, 1.8253, 0, 0
33, 0.00000, 4.70802, 1.97023, 4.70803, 1.96974, 4.70839, 1.97008, 0, 0
34, 0.00000, 5.15378, 2.19646, 5.15378, 2.19587, 5.15422, 2.19627, 0, 0
35, 0.00000, 5.29042, 2.26867, 5.29043, 2.26804, 5.29089, 2.26847, 0, 0
36, 0.00000, 5.69498, 2.47146, 5.69499, 2.47072, 5.69553, 2.47122, 0, 0
37, 0.00000, 6.01725, 2.63879, 6.01725, 2.63796, 6.01787, 2.63852, 0, 0
38, 0.00000, 5.7051, 2.47626, 5.70511, 2.47551, 5.70566, 2.47602, 0, 0
39, 0.00000, 5.78776, 2.51536, 5.78777, 2.51458, 5.78834, 2.51512, 0, 0
40, 0.00000, 5.68934, 2.45786, 5.68935, 2.45711, 5.6899, 2.45763, 0, 0
41, 0.00000, 5.78612, 2.4933, 5.78613, 2.49252, 5.7867, 2.49306, 0, 0
42, 0.00000, 6.06366, 2.62316, 6.06368, 2.62229, 6.06431, 2.6229, 0, 0
43, 0.00000, 7.10056, 3.19738, 7.10059, 3.19614, 7.1015, 3.197, 0, 0
44, 0.00000, 7.29569, 3.31557, 7.29572, 3.31425, 7.29669, 3.31516, 0, 0
45, 0.00000, 7.16238, 3.23681, 7.1624, 3.23555, 7.16333, 3.23642, 0, 0
46, 0.00000, 6.79831, 3.02344, 6.79833, 3.02232, 6.79916, 3.0231, 0, 0
47, 0.00000, 6.08635, 2.62834, 6.08637, 2.62746, 6.08701, 2.62808, 0, 0
48, 0.00000, 5.55728, 2.35419, 5.5573, 2.35347, 5.55782, 2.35397, 0, 0
48, 0.00000, 5.55728, 2.35419, 5.5573, 2.35347, 5.55782, 2.35397, 0, 0
