hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 5.73901, 2.43776, 5.73903, 2.43713, 5.73948, 2.43757, 0, 0
2, 0.00000, 5.2607, 2.20742, 5.26072, 2.20689, 5.2611, 2.20727, 0, 0
3, 0.00000, 4.92588, 2.04975, 4.9259, 2.04929, 4.92623, 2.04962, 0, 0
4, 0.00000, 4.85726, 2.01785, 4.85728, 2.0174, 4.8576, 2.01772, 0, 0
5, 0.00000, 4.81097, 1.99513, 4.81098, 1.99469, 4.8113, 1.995, 0, 0
6, 0.00000, 5.02192, 2.09384, 5.02194, 2.09336, 5.02228, 2.0937, 0, 0
7, 0.00000, 5.37115, 2.26718, 5.37117, 2.26663, 5.37156, 2.26702, 0, 0
8, 0.00000, 5.27, 2.22878, 5.27001, 2.22826, 5.27039, 2.22863, 0, 0
9, 0.00000, 5.60875, 2.40477, 5.60876, 2.40419, 5.60919, 2.4046, 0, 0
10, 0.00000, 6.14196, 2.6819, 6.14197, 2.68119, 6.14249, 2.68168, 0, 0
11, 0.00000, 6.30523, 2.77017, 6.30524, 2.76942, 6.30579, 2.76994, 0, 0
12, 0.00000, 6.90878, 3.11936, 6.90876, 3.11847, 6.90943, 3.11907, 0, 0
13, 0.00000, 7.28946, 3.32195, 7.28946, 3.32095, 7.29021, 3.32162, 0, 0
14, 0.00000, 6.89553, 3.10449, 6.89553, 3.10359, 6.89619, 3.1042, 0, 0
15, 0.00000, 6.96724, 3.12949, 6.96725, 3.12857, 6.96793, 3.1292, 0, 0
16, 0.00000, 6.81084, 3.02613, 6.81085, 3.02523, 6.81151, 3.02585, 0, 0
17, 0.00000, 6.91432, 3.05976, 6.91435, 3.05883, 6.91503, 3.05948, 0, 0
18, 0.00000, 7.25146, 3.22373, 7.25149, 3.22268, 7.25225, 3.22341, 0, 0
19, 0.00000, 8.50263, 3.93966, 8.50267, 3.93817, 8.50376, 3.93921, 0, 0
20, 0.00000, 8.73864, 4.0876, 8.73868, 4.08602, 8.73983, 4.08713, 0, 0
21, 0.00000, 8.57754, 3.9891, 8.57758, 3.98759, 8.57869, 3.98864, 0, 0
22, 0.00000, 8.13799, 3.72276, 8.13803, 3.72142, 8.13901, 3.72236, 0, 0
23, 0.00000, 7.27885, 3.23035, 7.27888, 3.2293, 7.27965, 3.23004, 0, 0
24, 0.00000, 6.64142, 2.88965, 6.64145, 2.88879, 6.64207, 2.8894, 0, 0
25, 0.00000, 5.73868, 2.43794, 5.73871, 2.4373, 5.73916, 2.43775, 0, 0
26, 0.00000, 5.26071, 2.20742, 5.26073, 2.2069, 5.2611, 2.20727, 0, 0
27, 0.00000, 4.92588, 2.04975, 4.9259, 2.04929, 4.92623, 2.04962, 0, 0
28, 0.00000, 4.85726, 2.01785, 4.85728, 2.0174, 4.8576, 2.01772, 0, 0
29, 0.00000, 4.81097, 1.99513, 4.81098, 1.99469, 4.8113, 1.995, 0, 0
30, 0.00000, 5.02192, 2.09384, 5.02194, 2.09336, 5.02228, 2.0937, 0, 0
31, 0.00000, 5.37115, 2.26718, 5.37117, 2.26663, 5.37156, 2.26702, 0, 0
32, 0.00000, 5.27, 2.22878, 5.27001, 2.22826, 5.27039, 2.22863, 0, 0
33, 0.00000, 5.60875, 2.40477, 5.60876, 2.40419, 5.60919, 2.4046, 0, 0
34, 0.00000, 6.14196, 2.6819, 6.14197, 2.68119, 6.14249, 2.68168, 0, 0
35, 0.00000, 6.30523, 2.77017, 6.30524, 2.76942, 6.30579, 2.76994, 0, 0
36, 0.00000, 6.79138, 3.02073, 6.79139, 3.01985, 6.79204, 3.02045, 0, 0
37, 0.00000, 7.18028, 3.22893, 7.1803, 3.22794, 7.18103, 3.22862, 0, 0
38, 0.00000, 6.807, 3.0296, 6.80702, 3.02871, 6.80767, 3.02933, 0, 0
39, 0.00000, 6.90902, 3.08028, 6.90904, 3.07935, 6.90971, 3.07999, 0, 0
40, 0.00000, 6.79366, 3.01181, 6.79368, 3.01091, 6.79433, 3.01154, 0, 0
41, 0.00000, 6.91437, 3.05971, 6.9144, 3.05877, 6.91508, 3.05943, 0, 0
42, 0.00000, 7.25146, 3.22373, 7.25149, 3.22268, 7.25225, 3.22341, 0, 0
43, 0.00000, 8.50263, 3.93966, 8.50267, 3.93817, 8.50376, 3.93921, 0, 0
44, 0.00000, 8.73864, 4.0876, 8.73868, 4.08602, 8.73983, 4.08713, 0, 0
45, 0.00000, 8.57754, 3.9891, 8.57758, 3.98759, 8.57869, 3.98864, 0, 0
46, 0.00000, 8.13799, 3.72276, 8.13803, 3.72142, 8.13901, 3.72236, 0, 0
47, 0.00000, 7.27885, 3.23035, 7.27888, 3.2293, 7.27965, 3.23004, 0, 0
48, 0.00000, 6.64142, 2.88965, 6.64145, 2.88879, 6.64207, 2.8894, 0, 0
48, 0.00000, 6.64142, 2.88965, 6.64145, 2.88879, 6.64207, 2.8894, 0, 0
