hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 9.5737, 4.16562, 9.57375, 4.16455, 9.5745, 4.16532, 0, 0
2, 0.00000, 8.77702, 3.76778, 8.77706, 3.7669, 8.77768, 3.76753, 0, 0
3, 0.00000, 8.2182, 3.49573, 8.21824, 3.49496, 8.21878, 3.49552, 0, 0
4, 0.00000, 8.10368, 3.44078, 8.10372, 3.44003, 8.10424, 3.44057, 0, 0
5, 0.00000, 8.02611, 3.40153, 8.02615, 3.40079, 8.02667, 3.40132, 0, 0
6, 0.00000, 8.37954, 3.57258, 8.37959, 3.57177, 8.38015, 3.57235, 0, 0
7, 0.00000, 8.96732, 3.87516, 8.96737, 3.87424, 8.96801, 3.87489, 0, 0
8, 0.00000, 8.80583, 3.81365, 8.80587, 3.81277, 8.80648, 3.81339, 0, 0
9, 0.00000, 9.37666, 4.12134, 9.37669, 4.12035, 9.3774, 4.12104, 0, 0
10, 0.00000, 10.269, 4.60336, 10.269, 4.60217, 10.2699, 4.603, 0, 0
11, 0.00000, 10.5423, 4.75727, 10.5424, 4.75601, 10.5433, 4.75689, 0, 0
12, 0.00000, 11.5706, 5.37898, 11.5706, 5.37749, 11.5717, 5.37849, 0, 0
13, 0.00000, 12.1952, 5.72576, 12.1952, 5.72408, 12.1964, 5.72522, 0, 0
14, 0.00000, 11.5337, 5.34258, 11.5337, 5.34107, 11.5348, 5.3421, 0, 0
15, 0.00000, 11.6402, 5.37786, 11.6403, 5.3763, 11.6414, 5.37738, 0, 0
16, 0.00000, 11.3668, 5.19, 11.3668, 5.18849, 11.3679, 5.18955, 0, 0
17, 0.00000, 11.5265, 5.2416, 11.5265, 5.24002, 11.5276, 5.24114, 0, 0
18, 0.00000, 12.0781, 5.52301, 12.0782, 5.52126, 12.0794, 5.52251, 0, 0
19, 0.00000, 14.1323, 6.75783, 14.1324, 6.75534, 14.1342, 6.75711, 0, 0
20, 0.00000, 14.5173, 7.01156, 14.5174, 7.00891, 14.5193, 7.01079, 0, 0
21, 0.00000, 14.2543, 6.84217, 14.2544, 6.83962, 14.2562, 6.84143, 0, 0
22, 0.00000, 13.535, 6.38405, 13.5351, 6.38179, 13.5368, 6.3834, 0, 0
23, 0.00000, 12.1235, 5.53545, 12.1236, 5.53369, 12.1248, 5.53495, 0, 0
24, 0.00000, 11.0707, 4.94686, 11.0708, 4.94541, 11.0718, 4.94644, 0, 0
25, 0.00000, 9.57311, 4.16591, 9.57316, 4.16485, 9.57391, 4.16561, 0, 0
26, 0.00000, 8.77702, 3.76779, 8.77707, 3.7669, 8.77769, 3.76754, 0, 0
27, 0.00000, 8.2182, 3.49573, 8.21824, 3.49496, 8.21878, 3.49552, 0, 0
28, 0.00000, 8.10368, 3.44078, 8.10372, 3.44003, 8.10424, 3.44057, 0, 0
29, 0.00000, 8.02611, 3.40153, 8.02615, 3.40079, 8.02667, 3.40132, 0, 0
30, 0.00000, 8.37954, 3.57258, 8.37959, 3.57177, 8.38015, 3.57235, 0, 0
31, 0.00000, 8.96732, 3.87516, 8.96737, 3.87424, 8.96801, 3.87489, 0, 0
32, 0.00000, 8.80583, 3.81365, 8.80587, 3.81277, 8.80648, 3.81339, 0, 0
33, 0.00000, 9.37666, 4.12134, 9.37669, 4.12035, 9.3774, 4.12104, 0, 0
34, 0.00000, 10.269, 4.60336, 10.269, 4.60217, 10.2699, 4.603, 0, 0
35, 0.00000, 10.5423, 4.75727, 10.5424, 4.75601, 10.5433, 4.75689, 0, 0
36, 0.00000, 11.3497, 5.19177, 11.3497, 5.1903, 11.3508, 5.19132, 0, 0
37, 0.00000, 11.9908, 5.55033, 11.9909, 5.54867, 11.9921, 5.54983, 0, 0
38, 0.00000, 11.3684, 5.20165, 11.3685, 5.20015, 11.3695, 5.2012, 0, 0
39, 0.00000, 11.5321, 5.28574, 11.5322, 5.28419, 11.5333, 5.28528, 0, 0
40, 0.00000, 11.335, 5.16331, 11.3351, 5.1618, 11.3362, 5.16287, 0, 0
41, 0.00000, 11.5265, 5.24152, 11.5266, 5.23994, 11.5277, 5.24106, 0, 0
42, 0.00000, 12.0781, 5.52301, 12.0782, 5.52126, 12.0794, 5.52251, 0, 0
43, 0.00000, 14.1323, 6.75783, 14.1324, 6.75534, 14.1342, 6.75711, 0, 0
44, 0.00000, 14.5173, 7.01156, 14.5174, 7.00891, 14.5193, 7.01079, 0, 0
45, 0.00000, 14.2543, 6.84217, 14.2544, 6.83962, 14.2562, 6.84143, 0, 0
46, 0.00000, 13.535, 6.38405, 13.5351, 6.38179, 13.5368, 6.3834, 0, 0
47, 0.00000, 12.1235, 5.53545, 12.1236, 5.53369, 12.1248, 5.53495, 0, 0
48, 0.00000, 11.0707, 4.94686, 11.0708, 4.94541, 11.0718, 4.94644, 0, 0
48, 0.00000, 11.0707, 4.94686, 11.0708, 4.94541, 11.0718, 4.94644, 0, 0
