hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, -0.0869525, 5.93212, -0.0864949, 5.93191, -0.0866688, 5.93238, 0, 0
2, 0.00000, 0.0756801, 5.38209, 0.0760541, 5.38191, 0.0759193, 5.3823, 0, 0
3, 0.00000, 0.136723, 5.00998, 0.137046, 5.00982, 0.136931, 5.01015, 0, 0
4, 0.00000, -0.0395514, 4.94191, -0.0392339, 4.94177, -0.0393596, 4.94209, 0, 0
5, 0.00000, 0.294528, 4.89648, 0.294834, 4.89631, 0.294735, 4.89664, 0, 0
6, 0.00000, 0.367557, 5.12038, 0.367888, 5.12019, 0.367786, 5.12055, 0, 0
7, 0.00000, 0.258568, 5.53089, 0.258951, 5.53068, 0.25883, 5.53109, 0, 0
8, 0.00000, 0.417445, 5.45321, 0.417805, 5.45299, 0.417705, 5.45339, 0, 0
9, 0.00000, 0.3164, 5.87835, 0.316814, 5.8781, 0.316697, 5.87856, 0, 0
10, 0.00000, 0.326664, 6.53717, 0.32717, 6.53686, 0.327035, 6.53743, 0, 0
11, 0.00000, 0.352346, 6.7437, 0.352881, 6.74336, 0.352743, 6.74397, 0, 0
12, 0.00000, -36.6182, 10.4203, -36.6158, 10.4237, -36.62, 10.4232, 0, 0
13, 0.00000, -29.7241, 9.99803, -29.7218, 10.0009, -29.7255, 10.0006, 0, 0
14, 0.00000, -23.4152, 8.76928, -23.4135, 8.77138, -23.4163, 8.7712, 0, 0
15, 0.00000, -13.6862, 8.05472, -13.6849, 8.05584, -13.6866, 8.056, 0, 0
16, 0.00000, -3.59217, 7.378, -3.59136, 7.37804, -3.59197, 7.37858, 0, 0
17, 0.00000, -0.327544, 7.39368, -0.326838, 7.39336, -0.327104, 7.39408, 0, 0
18, 0.00000, -0.375911, 7.75681, -0.375122, 7.75645, -0.375421, 7.75726, 0, 0
19, 0.00000, -0.884556, 9.39987, -0.883377, 9.39937, -0.883846, 9.40056, 0, 0
20, 0.00000, -0.763841, 9.74239, -0.762584, 9.74183, -0.763058, 9.74311, 0, 0
21, 0.00000, -0.70679, 9.51064, -0.705593, 9.51011, -0.706043, 9.51133, 0, 0
22, 0.00000, -0.429279, 8.90159, -0.428239, 8.9011, -0.428613, 8.90218, 0, 0
23, 0.00000, -0.30742, 7.77714, -0.306629, 7.77677, -0.306922, 7.77758, 0, 0
24, 0.00000, -0.0803661, 6.97777, -0.0797335, 6.97747, -0.0799584, 6.97813, 0, 0
25, 0.00000, -0.077589, 5.92061, -0.0771322, 5.9204, -0.0773042, 5.92086, 0, 0
26, 0.00000, 0.0755899, 5.38211, 0.075964, 5.38193, 0.0758291, 5.38232, 0, 0
27, 0.00000, 0.136723, 5.00998, 0.137046, 5.00982, 0.136932, 5.01015, 0, 0
28, 0.00000, -0.0395514, 4.94191, -0.0392339, 4.94177, -0.0393596, 4.94209, 0, 0
29, 0.00000, 0.294528, 4.89648, 0.294834, 4.89631, 0.294735, 4.89664, 0, 0
30, 0.00000, 0.367557, 5.12038, 0.367888, 5.12019, 0.367786, 5.12055, 0, 0
31, 0.00000, 0.258568, 5.53089, 0.258951, 5.53068, 0.25883, 5.53109, 0, 0
32, 0.00000, 0.417445, 5.45321, 0.417805, 5.45299, 0.417705, 5.45339, 0, 0
33, 0.00000, 0.3164, 5.87835, 0.316814, 5.8781, 0.316697, 5.87856, 0, 0
34, 0.00000, 0.326664, 6.53717, 0.32717, 6.53686, 0.327035, 6.53743, 0, 0
35, 0.00000, 0.352346, 6.7437, 0.352881, 6.74336, 0.352743, 6.74397, 0, 0
36, 0.00000, -0.0105184, 7.33371, -0.00987137, 7.33335, -0.0100708, 7.33405, 0, 0
37, 0.00000, 0.284203, 7.81433, 0.284929, 7.81389, 0.284739, 7.81471, 0, 0
38, 0.00000, 0.00952832, 7.34666, 0.0101845, 7.34631, 0.00998002, 7.34702, 0, 0
39, 0.00000, 0.0391952, 7.45745, 0.0398769, 7.45708, 0.0396655, 7.45781, 0, 0
40, 0.00000, -0.0413749, 7.28978, -0.0407118, 7.28944, -0.040931, 7.29014, 0, 0
41, 0.00000, -0.32963, 7.39677, -0.328923, 7.39644, -0.329189, 7.39717, 0, 0
42, 0.00000, -0.375918, 7.75682, -0.375128, 7.75646, -0.375428, 7.75727, 0, 0
43, 0.00000, -0.884556, 9.39987, -0.883377, 9.39937, -0.883846, 9.40056, 0, 0
44, 0.00000, -0.763841, 9.74239, -0.762584, 9.74183, -0.763058, 9.74311, 0, 0
45, 0.00000, -0.70679, 9.51064, -0.705593, 9.51011, -0.706043, 9.51133, 0, 0
46, 0.00000, -0.429279, 8.90159, -0.428239, 8.9011, -0.428613, 8.90218, 0, 0
47, 0.00000, -0.30742, 7.77714, -0.306629, 7.77677, -0.306922, 7.77758, 0, 0
48, 0.00000, -0.0803661, 6.97777, -0.0797335, 6.97747, -0.0799584, 6.97813, 0, 0
48, 0.00000, -0.0803661, 6.97777, -0.0797335, 6.97747, -0.0799584, 6.97813, 0, 0
