hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 10.0549, 4.48478, 10.0549, 4.48368, 10.0557, 4.48447, 0, 0
2, 0.00000, 9.21272, 4.05146, 9.21278, 4.05055, 9.21343, 4.0512, 0, 0
3, 0.00000, 8.62246, 3.75572, 8.62251, 3.75492, 8.62307, 3.7555, 0, 0
4, 0.00000, 8.5011, 3.69581, 8.50115, 3.69504, 8.50169, 3.6956, 0, 0
5, 0.00000, 8.41991, 3.65394, 8.41996, 3.65318, 8.42049, 3.65373, 0, 0
6, 0.00000, 8.79478, 3.84091, 8.79483, 3.84008, 8.79542, 3.84068, 0, 0
7, 0.00000, 9.42336, 4.17567, 9.42341, 4.17472, 9.42409, 4.1754, 0, 0
8, 0.00000, 9.2651, 4.11845, 9.26515, 4.11755, 9.26579, 4.11819, 0, 0
9, 0.00000, 9.88126, 4.46363, 9.8813, 4.4626, 9.88204, 4.46333, 0, 0
10, 0.00000, 10.8377, 4.99958, 10.8377, 4.99834, 10.8386, 4.99921, 0, 0
11, 0.00000, 11.1323, 5.17213, 11.1324, 5.17082, 11.1333, 5.17174, 0, 0
12, 0.00000, 12.1485, 5.78635, 12.1485, 5.78481, 12.1496, 5.78587, 0, 0
13, 0.00000, 12.8149, 6.16959, 12.8149, 6.16785, 12.8162, 6.16906, 0, 0
14, 0.00000, 12.1164, 5.7535, 12.1165, 5.75194, 12.1176, 5.75303, 0, 0
15, 0.00000, 12.2403, 5.8028, 12.2404, 5.80119, 12.2416, 5.80232, 0, 0
16, 0.00000, 11.9654, 5.61179, 11.9655, 5.61023, 11.9666, 5.61133, 0, 0
17, 0.00000, 12.1331, 5.66819, 12.1332, 5.66656, 12.1344, 5.66772, 0, 0
18, 0.00000, 12.7116, 5.97135, 12.7117, 5.96953, 12.713, 5.97083, 0, 0
19, 0.00000, 14.9005, 7.33376, 14.9006, 7.33118, 14.9025, 7.33302, 0, 0
20, 0.00000, 15.3129, 7.61591, 15.3131, 7.61316, 15.3151, 7.61511, 0, 0
21, 0.00000, 15.0317, 7.42795, 15.0318, 7.42532, 15.0337, 7.42719, 0, 0
22, 0.00000, 14.2642, 6.92133, 14.2643, 6.91898, 14.266, 6.92065, 0, 0
23, 0.00000, 12.7599, 5.98535, 12.76, 5.98352, 12.7613, 5.98482, 0, 0
24, 0.00000, 11.6418, 5.33925, 11.6419, 5.33775, 11.6429, 5.33882, 0, 0
25, 0.00000, 10.0544, 4.48496, 10.0545, 4.48386, 10.0553, 4.48465, 0, 0
26, 0.00000, 9.21273, 4.05146, 9.21278, 4.05055, 9.21343, 4.05121, 0, 0
27, 0.00000, 8.62246, 3.75572, 8.62251, 3.75492, 8.62307, 3.7555, 0, 0
28, 0.00000, 8.5011, 3.69581, 8.50115, 3.69504, 8.50169, 3.6956, 0, 0
29, 0.00000, 8.41991, 3.65394, 8.41996, 3.65318, 8.42049, 3.65373, 0, 0
30, 0.00000, 8.79478, 3.84091, 8.79483, 3.84008, 8.79542, 3.84068, 0, 0
31, 0.00000, 9.42336, 4.17567, 9.42341, 4.17472, 9.42409, 4.1754, 0, 0
32, 0.00000, 9.2651, 4.11845, 9.26515, 4.11755, 9.26579, 4.11819, 0, 0
33, 0.00000, 9.88126, 4.46363, 9.8813, 4.4626, 9.88204, 4.46333, 0, 0
34, 0.00000, 10.8377, 4.99958, 10.8377, 4.99834, 10.8386, 4.99921, 0, 0
35, 0.00000, 11.1323, 5.17213, 11.1324, 5.17082, 11.1333, 5.17174, 0, 0
36, 0.00000, 11.9921, 5.65133, 11.9921, 5.6498, 11.9932, 5.65088, 0, 0
37, 0.00000, 12.6693, 6.04223, 12.6693, 6.0405, 12.6706, 6.04172, 0, 0
38, 0.00000, 11.9983, 5.6509, 11.9984, 5.64935, 11.9995, 5.65045, 0, 0
39, 0.00000, 12.1626, 5.73538, 12.1627, 5.73377, 12.1639, 5.73491, 0, 0
40, 0.00000, 11.9424, 5.5921, 11.9425, 5.59054, 11.9436, 5.59165, 0, 0
41, 0.00000, 12.1332, 5.66813, 12.1333, 5.6665, 12.1344, 5.66766, 0, 0
42, 0.00000, 12.7116, 5.97135, 12.7117, 5.96953, 12.713, 5.97083, 0, 0
43, 0.00000, 14.9005, 7.33376, 14.9006, 7.33118, 14.9025, 7.33302, 0, 0
44, 0.00000, 15.3129, 7.61591, 15.3131, 7.61316, 15.3151, 7.61511, 0, 0
45, 0.00000, 15.0317, 7.42795, 15.0318, 7.42532, 15.0337, 7.42719, 0, 0
46, 0.00000, 14.2642, 6.92133, 14.2643, 6.91898, 14.266, 6.92065, 0, 0
47, 0.00000, 12.7599, 5.98535, 12.76, 5.98352, 12.7613, 5.98482, 0, 0
48, 0.00000, 11.6418, 5.33925, 11.6419, 5.33775, 11.6429, 5.33882, 0, 0
48, 0.00000, 11.6418, 5.33925, 11.6419, 5.33775, 11.6429, 5.33882, 0, 0
