hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 14.2479, 6.56527, 14.2481, 6.56377, 14.2491, 6.56485, 0, 0
2, 0.00000, 13.0365, 5.9155, 13.0366, 5.91425, 13.0375, 5.91516, 0, 0
3, 0.00000, 12.1881, 5.47494, 12.1882, 5.47385, 12.189, 5.47464, 0, 0
4, 0.00000, 12.0125, 5.38699, 12.0126, 5.38594, 12.0133, 5.38671, 0, 0
5, 0.00000, 11.8968, 5.32783, 11.8969, 5.32679, 11.8976, 5.32755, 0, 0
6, 0.00000, 10.221, 5.5061, 10.2212, 5.50515, 10.2218, 5.50588, 0, 0
7, 0.00000, 0.926076, 5.75987, 0.926455, 5.75961, 0.926388, 5.76006, 0, 0
8, 0.00000, -15.4383, 6.15657, -15.4376, 6.15765, -15.4389, 6.15752, 0, 0
9, 0.00000, -27.1087, 7.6007, -27.1074, 7.6028, -27.1099, 7.60235, 0, 0
10, 0.00000, -34.2937, 9.20121, -34.2919, 9.20413, -34.2954, 9.20352, 0, 0
11, 0.00000, -37.652, 9.90839, -37.65, 9.91168, -37.6539, 9.911, 0, 0
12, 0.00000, -35.6816, 10.3659, -35.6794, 10.3691, -35.6834, 10.3686, 0, 0
13, 0.00000, -28.9579, 10.0525, -28.9558, 10.0552, -28.9593, 10.0549, 0, 0
14, 0.00000, -22.8649, 8.8817, -22.8633, 8.88371, -22.8659, 8.88356, 0, 0
15, 0.00000, -13.3833, 8.29203, -13.382, 8.29309, -13.3837, 8.29329, 0, 0
16, 0.00000, -3.54979, 7.71826, -3.54898, 7.7183, -3.54957, 7.71887, 0, 0
17, 0.00000, 9.73085, 7.9491, 9.73124, 7.94769, 9.73205, 7.94891, 0, 0
18, 0.00000, 18.103, 8.80995, 18.1032, 8.80746, 18.105, 8.80925, 0, 0
19, 0.00000, 21.3117, 10.8969, 21.3119, 10.8934, 21.3145, 10.8959, 0, 0
20, 0.00000, 21.9194, 11.3356, 21.9196, 11.3318, 21.9223, 11.3345, 0, 0
21, 0.00000, 21.505, 11.0432, 21.5053, 11.0396, 21.5079, 11.0422, 0, 0
22, 0.00000, 20.3781, 10.2638, 20.3783, 10.2606, 20.3806, 10.2629, 0, 0
23, 0.00000, 18.1735, 8.83332, 18.1737, 8.83081, 18.1755, 8.83261, 0, 0
24, 0.00000, 16.5479, 7.85083, 16.5481, 7.84878, 16.5495, 7.85026, 0, 0
25, 0.00000, 14.2496, 6.56278, 14.2497, 6.56128, 14.2508, 6.56237, 0, 0
26, 0.00000, 13.0365, 5.9155, 13.0366, 5.91425, 13.0375, 5.91516, 0, 0
27, 0.00000, 12.1881, 5.47494, 12.1882, 5.47385, 12.189, 5.47464, 0, 0
28, 0.00000, 12.0125, 5.38699, 12.0126, 5.38594, 12.0133, 5.38671, 0, 0
29, 0.00000, 11.8968, 5.32783, 11.8969, 5.32679, 11.8976, 5.32755, 0, 0
30, 0.00000, 10.221, 5.5061, 10.2212, 5.50515, 10.2218, 5.50588, 0, 0
31, 0.00000, 0.926076, 5.75987, 0.926455, 5.75961, 0.926388, 5.76006, 0, 0
32, 0.00000, -15.4383, 6.15657, -15.4376, 6.15765, -15.4389, 6.15752, 0, 0
33, 0.00000, -27.1087, 7.6007, -27.1074, 7.6028, -27.1099, 7.60235, 0, 0
34, 0.00000, -34.2937, 9.20121, -34.2919, 9.20413, -34.2954, 9.20352, 0, 0
35, 0.00000, -37.652, 9.90839, -37.65, 9.91168, -37.6539, 9.911, 0, 0
36, 0.00000, -35.803, 10.3057, -35.8008, 10.309, -35.8049, 10.3084, 0, 0
37, 0.00000, -29.075, 9.97682, -29.073, 9.9796, -29.0765, 9.97928, 0, 0
38, 0.00000, -22.9658, 8.81273, -22.9642, 8.81477, -22.9669, 8.8146, 0, 0
39, 0.00000, -13.451, 8.23435, -13.4498, 8.23543, -13.4515, 8.23562, 0, 0
40, 0.00000, -3.56905, 7.69763, -3.56824, 7.69767, -3.56883, 7.69825, 0, 0
41, 0.00000, 9.73043, 7.94973, 9.73082, 7.94832, 9.73163, 7.94955, 0, 0
42, 0.00000, 18.103, 8.80995, 18.1032, 8.80746, 18.105, 8.80925, 0, 0
43, 0.00000, 21.3117, 10.8969, 21.3119, 10.8934, 21.3145, 10.8959, 0, 0
44, 0.00000, 21.9194, 11.3356, 21.9196, 11.3318, 21.9223, 11.3345, 0, 0
45, 0.00000, 21.505, 11.0432, 21.5053, 11.0396, 21.5079, 11.0422, 0, 0
46, 0.00000, 20.3781, 10.2638, 20.3783, 10.2606, 20.3806, 10.2629, 0, 0
47, 0.00000, 18.1735, 8.83332, 18.1737, 8.83081, 18.1755, 8.83261, 0, 0
48, 0.00000, 16.5479, 7.85083, 16.5481, 7.84878, 16.5495, 7.85026, 0, 0
48, 0.00000, 16.5479, 7.85083, 16.5481, 7.84878, 16.5495, 7.85026, 0, 0
