hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
1, 0.00000, 217.118, -32.8824, 217.117, -152.883, 217.115, 87.1174, 1.16557E-010, 94.3443, 18.4939, 124.688, 18.4939, 4.68758, 18.4939, -115.312, 0.000194716, 101.792
2, 0.00000, 218.347, -32.6376, 218.346, -152.638, 218.344, 87.3622, 9.6993E-011, 94.5746, 16.8404, 125.065, 16.8404, 5.06483, 16.8404, -114.935, 0.000161577, 101.425
3, 0.00000, 219.197, -32.467, 219.197, -152.468, 219.195, 87.5328, 8.46076E-011, 94.6481, 15.6929, 125.316, 15.6929, 5.31575, 15.6929, -114.684, 0.000140478, 101.136
4, 0.00000, 219.38, -32.4327, 219.38, -152.433, 219.378, 87.5671, 8.21874E-011, 94.7499, 15.4553, 125.359, 15.4553, 5.35878, 15.4553, -114.641, 0.000136212, 101.081
5, 0.00000, 219.493, -32.4095, 219.493, -152.41, 219.491, 87.5903, 8.05572E-011, 94.7271, 15.301, 125.4, 15.301, 5.39986, 15.301, -114.6, 0.00013357, 101.031
6, 0.00000, 219.688, -32.2108, 219.688, -152.211, 219.686, 87.789, 8.73448E-011, 95.094, 16.0116, 125.504, 16.0116, 5.50307, 16.0116, -114.496, 0.000145071, 101.675
7, 0.00000, 221.922, -30.9744, 221.921, -150.975, 221.919, 89.0254, 9.71254E-011, 97.279, 17.1634, 126.376, 17.1634, 6.37567, 17.1634, -113.624, 0.000161442, 104.189
8, 0.00000, 226.19, -28.6754, 226.189, -148.676, 226.188, 91.3244, 8.95001E-011, 101.051, 16.7586, 128.358, 16.7586, 8.35758, 16.7586, -111.642, 0.00014829, 107.629
9, 0.00000, 227.88, -27.0686, 227.879, -147.069, 227.877, 92.9313, 9.96617E-011, 103.831, 17.8863, 129.608, 17.8863, 9.60718, 17.8862, -110.392, 0.000165039, 110.75
10, 0.00000, 228.058, -26.1096, 228.057, -146.11, 228.055, 93.8902, 1.18829E-010, 105.678, 19.711, 130.215, 19.711, 10.2144, 19.711, -109.785, 0.00019776, 113.14
11, 0.00000, 228.216, -25.652, 228.215, -145.653, 228.213, 94.3479, 1.25115E-010, 106.581, 20.2706, 130.548, 20.2705, 10.5475, 20.2705, -109.452, 0.000208257, 114.15
12, 0.00000, 227.084, -25.9612, 227.083, -145.962, 227.081, 94.0387, 1.4651E-010, 106.371, 21.9776, 130.066, 21.9776, 10.065, 21.9775, -109.934, 0.000244677, 114.327
13, 0.00000, 225.342, -26.9497, 225.34, -146.951, 225.338, 93.0501, 1.66462E-010, 105.137, 23.3881, 128.963, 23.3881, 8.96198, 23.3881, -111.037, 0.000278713, 113.301
14, 0.00000, 224.959, -27.7797, 224.958, -147.781, 224.956, 92.2201, 1.50208E-010, 103.519, 22.0941, 128.355, 22.0941, 8.35424, 22.094, -111.645, 0.000251178, 111.518
15, 0.00000, 222.801, -29.1422, 222.8, -149.143, 222.798, 90.8576, 1.58067E-010, 101.414, 22.4998, 127.098, 22.4998, 7.09718, 22.4998, -112.902, 0.000264716, 109.501
16, 0.00000, 220.592, -30.5281, 220.591, -150.529, 220.588, 89.4717, 1.56493E-010, 99.0692, 22.1381, 125.971, 22.1381, 5.97003, 22.1381, -114.029, 0.000262213, 107.147
17, 0.00000, 216.472, -32.4197, 216.471, -152.421, 216.468, 87.5801, 1.69555E-010, 96.061, 22.6359, 124.406, 22.6359, 4.40505, 22.6358, -115.594, 0.000284761, 104.289
18, 0.00000, 212.983, -33.6538, 212.982, -153.655, 212.979, 86.346, 1.9401E-010, 94.2782, 23.8923, 123.343, 23.8923, 3.34249, 23.8923, -116.657, 0.000326485, 102.724
19, 0.00000, 209.228, -34.2766, 209.226, -154.278, 209.223, 85.7231, 2.77749E-010, 94.7595, 28.5555, 122.155, 28.5555, 2.15391, 28.5555, -117.845, 0.00046887, 103.674
20, 0.00000, 208.469, -34.3882, 208.467, -154.389, 208.464, 85.6115, 2.95965E-010, 94.9325, 29.4734, 121.895, 29.4733, 1.89427, 29.4733, -118.105, 0.000499899, 103.916
21, 0.00000, 208.971, -34.3105, 208.969, -154.312, 208.967, 85.6892, 2.83523E-010, 94.8538, 28.8539, 122.058, 28.8539, 2.0575, 28.8539, -117.941, 0.00047881, 103.79
22, 0.00000, 210.365, -34.1016, 210.363, -154.103, 210.361, 85.8981, 2.51873E-010, 94.4708, 27.1823, 122.507, 27.1823, 2.5063, 27.1822, -117.493, 0.00042496, 103.277
23, 0.00000, 212.914, -33.6686, 212.913, -153.669, 212.91, 86.3312, 1.95703E-010, 94.215, 23.9835, 123.373, 23.9835, 3.37219, 23.9834, -116.627, 0.000329376, 102.689
24, 0.00000, 214.699, -33.3439, 214.698, -153.345, 214.696, 86.6559, 1.59776E-010, 94.203, 21.6794, 123.957, 21.6794, 3.95608, 21.6793, -116.043, 0.00026821, 102.327
25, 0.00000, 217.118, -32.8823, 217.118, -152.883, 217.116, 87.1175, 1.16457E-010, 94.3765, 18.4941, 124.688, 18.4941, 4.68771, 18.4941, -115.312, 0.000194685, 101.793
26, 0.00000, 218.347, -32.6376, 218.346, -152.638, 218.344, 87.3622, 9.70195E-011, 94.504, 16.8404, 125.065, 16.8404, 5.06483, 16.8404, -114.935, 0.000161577, 101.425
27, 0.00000, 219.197, -32.467, 219.197, -152.468, 219.195, 87.5328, 8.46142E-011, 94.6644, 15.6929, 125.316, 15.6929, 5.31575, 15.6929, -114.684, 0.000140478, 101.136
28, 0.00000, 219.38, -32.4327, 219.38, -152.433, 219.378, 87.5671, 8.20533E-011, 94.7088, 15.4553, 125.359, 15.4553, 5.35878, 15.4553, -114.641, 0.000136212, 101.081
29, 0.00000, 219.493, -32.4095, 219.493, -152.41, 219.491, 87.5903, 8.06328E-011, 94.732, 15.301, 125.4, 15.301, 5.39986, 15.301, -114.6, 0.00013357, 101.031
30, 0.00000, 219.688, -32.2108, 219.688, -152.211, 219.686, 87.789, 8.73852E-011, 95.1192, 16.0116, 125.504, 16.0116, 5.50307, 16.0116, -114.496, 0.000145071, 101.675
31, 0.00000, 221.922, -30.9744, 221.921, -150.975, 221.919, 89.0254, 9.71359E-011, 97.3255, 17.1634, 126.376, 17.1634, 6.37567, 17.1634, -113.624, 0.000161442, 104.189
