hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
1, 0.00000, 217.753, -32.7453, 217.752, -152.746, 217.75, 87.2545, 3.57487E-010, 92.772, 62.3192, 124.832, 62.3192, 4.83175, 62.3191, -115.168, 0.000610715, 102.711
2, 0.00000, 218.921, -32.5112, 218.92, -152.512, 218.919, 87.4886, 2.96397E-010, 92.2841, 56.7495, 125.18, 56.7495, 5.17962, 56.7494, -114.82, 0.000507276, 102.445
3, 0.00000, 219.73, -32.348, 219.729, -152.349, 219.728, 87.6518, 2.59466E-010, 91.7909, 52.8809, 125.433, 52.8809, 5.43283, 52.8809, -114.567, 0.000441346, 102.233
4, 0.00000, 219.904, -32.3153, 219.903, -152.316, 219.901, 87.6845, 2.50257E-010, 92.0221, 52.0778, 125.52, 52.0778, 5.51898, 52.0777, -114.48, 0.00042803, 102.188
5, 0.00000, 220.011, -32.2931, 220.011, -152.294, 220.009, 87.7067, 2.45567E-010, 91.9275, 51.5562, 125.55, 51.5561, 5.54908, 51.5561, -114.45, 0.000419761, 102.15
6, 0.00000, 220.25, -31.9978, 220.25, -151.998, 220.248, 88.002, 1.69485E-010, 91.8354, 45.6833, 121.403, 45.6832, 1.40286, 45.6831, -118.597, 0.000289422, 102.94
7, 0.00000, 222.629, -30.3453, 222.628, -150.346, 222.626, 89.6546, 2.72635E-010, -81.964, 22.4747, 67.3368, 22.4746, -52.6642, 22.4744, -172.665, 0.000463693, -73.7723
8, 0.00000, 227.13, -27.4558, 227.129, -147.456, 227.127, 92.5441, 9.65007E-010, -77.9259, 65.7259, -7.84736, 65.7263, -127.848, 65.727, 112.152, 0.001644, -69.0735
9, 0.00000, 229.113, -25.3976, 229.112, -145.398, 229.11, 94.6023, 1.55993E-009, -74.0516, 110.189, -12.8622, 110.189, -132.863, 110.191, 107.137, 0.00265814, -65.1012
10, 0.00000, 229.556, -24.1159, 229.555, -144.117, 229.553, 95.8841, 2.08787E-009, -71.1773, 138.432, -12.9663, 138.432, -132.967, 138.434, 107.033, 0.00355855, -62.1692
11, 0.00000, 229.835, -23.5182, 229.834, -143.519, 229.832, 96.4818, 2.31983E-009, -69.9392, 151.514, -12.9911, 151.515, -132.992, 151.517, 107.009, 0.00395427, -60.9098
12, 0.00000, 228.727, -23.8213, 228.726, -143.822, 228.724, 96.1787, 2.4447E-009, -69.8695, 145.415, -11.8305, 145.416, -131.831, 145.417, 108.169, 0.00416711, -60.8166
13, 0.00000, 226.864, -24.9891, 226.863, -144.99, 226.861, 95.0108, 2.24745E-009, -71.3325, 120.775, -9.48357, 120.776, -129.485, 120.778, 110.516, 0.00383045, -62.2827
14, 0.00000, 226.278, -26.0868, 226.277, -146.088, 226.275, 93.9131, 1.77208E-009, -73.5499, 97.0117, -7.94761, 97.0124, -127.949, 97.0137, 112.052, 0.00302178, -64.5511
15, 0.00000, 223.946, -27.7725, 223.945, -147.773, 223.943, 92.2274, 1.28769E-009, -76.163, 62.7708, 1.42351, 62.7713, -118.578, 62.7721, 121.422, 0.00219315, -67.2562
16, 0.00000, 221.564, -29.5382, 221.563, -149.539, 221.561, 90.4617, 7.09643E-010, -79.216, 33.5062, 33.2219, 33.5062, -86.7795, 33.5063, 153.22, 0.00120671, -70.3771
17, 0.00000, 217.315, -31.9382, 217.314, -151.939, 217.312, 88.0617, 6.04257E-011, 91.8839, 49.1634, 110.39, 49.1632, -9.61096, 49.1628, -129.61, 0.000105541, 105.685
18, 0.00000, 213.824, -33.4837, 213.822, -153.485, 213.82, 86.5161, 5.96119E-010, 93.7632, 80.511, 123.491, 80.511, 3.48992, 80.5109, -116.509, 0.00102018, 103.411
19, 0.00000, 210.285, -34.088, 210.284, -154.089, 210.281, 85.9118, 8.55858E-010, 94.6498, 96.239, 122.298, 96.2389, 2.29757, 96.2388, -117.701, 0.00146251, 104.081
