hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
1, 0.00000, 219.022, -32.9116, 219.021, -152.912, 219.019, 87.0882, 2.16318E-010, 92.0393, 37.9394, 124.387, 37.9394, 4.38634, 37.9393, -115.613, 0.000365871, 102.456
2, 0.00000, 220.083, -32.6614, 220.082, -152.662, 220.08, 87.3384, 1.80024E-010, 91.8776, 34.5433, 124.787, 34.5433, 4.78639, 34.5433, -115.213, 0.000304197, 102.214
3, 0.00000, 220.815, -32.487, 220.814, -152.488, 220.812, 87.5128, 1.56694E-010, 91.7936, 32.1873, 125.055, 32.1873, 5.05402, 32.1872, -114.945, 0.000264859, 102.02
4, 0.00000, 220.97, -32.4515, 220.969, -152.452, 220.968, 87.5483, 1.51971E-010, 91.7632, 31.7004, 125.104, 31.7004, 5.10356, 31.7003, -114.896, 0.000256983, 101.985
5, 0.00000, 221.068, -32.4279, 221.067, -152.428, 221.066, 87.5719, 1.49327E-010, 91.6771, 31.3832, 125.147, 31.3832, 5.14611, 31.3832, -114.853, 0.000252023, 101.948
6, 0.00000, 221.089, -32.3317, 221.088, -152.332, 221.087, 87.6682, 1.62161E-010, 92.068, 32.8365, 125.161, 32.8365, 5.16086, 32.8365, -114.839, 0.0002741, 102.343
7, 0.00000, 222.362, -31.5585, 222.362, -151.559, 222.36, 88.4414, 1.81949E-010, 93.5681, 35.1778, 125.658, 35.1778, 5.65742, 35.1778, -114.342, 0.00030769, 103.874
8, 0.00000, 225.14, -29.9802, 225.14, -149.981, 225.138, 90.0197, 1.69309E-010, 95.6453, 34.3096, 127.051, 34.3096, 7.05092, 34.3095, -112.948, 0.000286319, 105.936
9, 0.00000, 225.968, -28.9469, 225.967, -148.948, 225.965, 91.053, 1.89626E-010, 97.499, 36.5916, 127.803, 36.5916, 7.80227, 36.5915, -112.197, 0.000320694, 107.845
10, 0.00000, 225.714, -28.3901, 225.713, -148.391, 225.711, 91.6098, 2.27836E-010, 98.8637, 40.3094, 128.047, 40.3093, 8.04627, 40.3093, -111.953, 0.000385233, 109.322
11, 0.00000, 225.685, -28.108, 225.684, -148.109, 225.682, 91.8919, 2.40036E-010, 99.4685, 41.4472, 128.221, 41.4472, 8.22084, 41.4471, -111.778, 0.000406105, 109.942
12, 0.00000, 224.695, -28.4087, 224.694, -148.409, 224.692, 91.5911, 2.816E-010, 99.5293, 44.944, 127.738, 44.9439, 7.73761, 44.9438, -112.262, 0.000476342, 110.051
13, 0.00000, 223.4, -29.1549, 223.399, -149.156, 223.397, 90.845, 3.19269E-010, 98.8764, 47.8476, 126.839, 47.8475, 6.83844, 47.8475, -113.161, 0.000540571, 109.45
14, 0.00000, 223.419, -29.6502, 223.418, -149.651, 223.416, 90.3496, 2.87195E-010, 97.843, 45.2162, 126.529, 45.2162, 6.52853, 45.2161, -113.471, 0.000485968, 108.39
15, 0.00000, 222.014, -30.5952, 222.013, -150.596, 222.011, 89.4047, 3.00659E-010, 96.6161, 46.0749, 125.621, 46.0749, 5.61999, 46.0748, -114.379, 0.000509056, 107.188
16, 0.00000, 220.677, -31.5139, 220.676, -151.515, 220.674, 88.4859, 2.95638E-010, 95.2188, 45.364, 124.88, 45.364, 4.87889, 45.3639, -115.12, 0.000500558, 105.77
17, 0.00000, 217.93, -32.8146, 217.929, -152.815, 217.927, 87.1853, 3.16914E-010, 93.4865, 46.4261, 123.773, 46.4261, 3.77253, 46.426, -116.227, 0.000536684, 104.037
18, 0.00000, 215.44, -33.7069, 215.439, -153.708, 215.437, 86.2929, 3.59484E-010, 92.4651, 49.03, 122.951, 49.0299, 2.9498, 49.0299, -117.049, 0.000609028, 103.073
19, 0.00000, 212.193, -34.3638, 212.191, -154.365, 212.189, 85.6359, 5.13693E-010, 92.9921, 58.6176, 121.66, 58.6176, 1.65951, 58.6175, -118.339, 0.000870364, 103.665
20, 0.00000, 211.533, -34.4858, 211.532, -154.487, 211.529, 85.5139, 5.47163E-010, 93.1264, 60.5056, 121.376, 60.5055, 1.37487, 60.5054, -118.624, 0.000927276, 103.823
21, 0.00000, 211.971, -34.4016, 211.969, -154.403, 211.967, 85.5981, 5.24239E-010, 93.0636, 59.2311, 121.555, 59.2311, 1.55379, 59.231, -118.445, 0.00088854, 103.746
22, 0.00000, 213.171, -34.1753, 213.169, -154.176, 213.167, 85.8245, 4.65826E-010, 92.7678, 55.7924, 122.048, 55.7924, 2.04678, 55.7923, -117.952, 0.000789221, 103.427
