hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
1, 0.00000, 220.704, -32.6641, 220.703, -152.665, 220.702, 87.3357, 3.40396E-010, 95.1072, 68.9821, 124.051, 68.9821, 4.05015, 68.982, -115.949, 0.000578239, 103.194
2, 0.00000, 221.611, -32.4345, 221.611, -152.435, 221.609, 87.5653, 2.81201E-010, 95.2343, 62.8043, 124.43, 62.8042, 4.42963, 62.8042, -115.57, 0.000481138, 102.96
3, 0.00000, 222.238, -32.2746, 222.237, -152.275, 222.236, 87.7252, 2.47175E-010, 95.231, 58.5141, 124.7, 58.5141, 4.6994, 58.514, -115.3, 0.000419091, 102.772
4, 0.00000, 222.373, -32.2422, 222.373, -152.243, 222.371, 87.7576, 2.37801E-010, 95.2196, 57.6213, 124.782, 57.6213, 4.78197, 57.6213, -115.218, 0.00040656, 102.737
5, 0.00000, 222.456, -32.2205, 222.456, -152.221, 222.454, 87.7793, 2.35457E-010, 95.0535, 57.0439, 124.816, 57.0439, 4.81605, 57.0438, -115.183, 0.000398761, 102.701
6, 0.00000, 222.597, -31.9271, 222.597, -151.928, 222.595, 88.0728, 1.62102E-010, 96.8426, 50.7534, 120.622, 50.7533, 0.621774, 50.7532, -119.378, 0.000275231, 103.479
7, 0.00000, 224.223, -30.2867, 224.222, -150.287, 224.221, 89.7132, 2.6122E-010, -85.4101, 25.6435, 67.7819, 25.6434, -52.219, 25.6432, -172.219, 0.000446127, -73.2387
8, 0.00000, 227.318, -27.4119, 227.317, -147.412, 227.315, 92.588, 9.43123E-010, -78.9739, 72.9406, -7.38002, 72.9409, -127.381, 72.9417, 112.619, 0.00160416, -68.4949
9, 0.00000, 228.506, -25.3593, 228.505, -145.36, 228.504, 94.6406, 1.53756E-009, -74.7955, 122.856, -12.6652, 122.857, -132.666, 122.858, 107.334, 0.00261867, -64.5245
10, 0.00000, 228.594, -24.0798, 228.593, -144.08, 228.592, 95.9202, 2.06937E-009, -71.7635, 154.794, -12.8409, 154.795, -132.842, 154.797, 107.159, 0.00352487, -61.616
11, 0.00000, 228.691, -23.4818, 228.69, -143.482, 228.688, 96.5182, 2.30459E-009, -70.5139, 169.655, -12.8938, 169.655, -132.894, 169.657, 107.106, 0.00392685, -60.3632
12, 0.00000, 227.859, -23.7895, 227.858, -143.79, 227.857, 96.2105, 2.42478E-009, -70.4053, 162.661, -11.7013, 162.661, -131.702, 162.663, 108.298, 0.00413009, -60.3085
13, 0.00000, 226.595, -24.9633, 226.594, -144.964, 226.592, 95.0366, 2.21745E-009, -71.9534, 134.676, -9.23883, 134.677, -129.24, 134.679, 110.761, 0.00377399, -61.8155
14, 0.00000, 226.347, -26.0563, 226.346, -146.057, 226.344, 93.9436, 1.73942E-009, -74.3145, 107.926, -7.58486, 107.926, -127.586, 107.928, 112.415, 0.00296364, -64.0725
15, 0.00000, 224.791, -27.7367, 224.79, -147.737, 224.788, 92.2633, 1.25227E-009, -77.1169, 69.672, 2.21392, 69.6724, -117.787, 69.6732, 122.213, 0.0021334, -66.7948
16, 0.00000, 223.197, -29.4906, 223.196, -149.491, 223.194, 90.5093, 6.83949E-010, -80.5571, 37.7479, 34.6394, 37.748, -85.3618, 37.7481, 154.638, 0.00116392, -69.9219
17, 0.00000, 220.188, -31.8687, 220.188, -151.869, 220.186, 88.1312, 6.03653E-011, 107.603, 55.2653, 109.562, 55.2651, -10.4384, 55.2647, -130.438, 9.92343E-005, 106.117
18, 0.00000, 217.626, -33.3942, 217.625, -153.395, 217.623, 86.6056, 5.63897E-010, 95.0549, 89.1892, 122.606, 89.1891, 2.60543, 89.189, -117.394, 0.000959444, 103.824
19, 0.00000, 214.829, -34, 214.828, -154.001, 214.826, 85.9998, 8.03554E-010, 95.2722, 106.686, 121.303, 106.685, 1.30254, 106.685, -118.697, 0.00136709, 104.407
20, 0.00000, 214.259, -34.1132, 214.257, -154.114, 214.255, 85.8866, 8.56262E-010, 95.2807, 110.135, 121.011, 110.135, 1.01, 110.135, -118.989, 0.00145561, 104.561
21, 0.00000, 214.637, -34.0352, 214.635, -154.036, 214.633, 85.9646, 8.20277E-010, 95.407, 107.806, 121.188, 107.806, 1.18745, 107.806, -118.812, 0.00139539, 104.486
