hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
1, 0.00000, 216.532, -33.7695, 216.531, -153.77, 216.529, 86.2303, 3.52036E-010, 89.9085, 59.0741, 124.038, 59.074, 4.03783, 59.074, -115.961, 0.00060352, 100.643
2, 0.00000, 217.822, -33.4408, 217.821, -153.441, 217.819, 86.559, 2.91375E-010, 89.8679, 53.8051, 124.457, 53.8051, 4.45643, 53.805, -115.543, 0.000501545, 100.541
3, 0.00000, 218.716, -33.2124, 218.716, -153.213, 218.714, 86.7874, 2.52937E-010, 89.9832, 50.1385, 124.769, 50.1384, 4.76815, 50.1384, -115.231, 0.000436477, 100.444
4, 0.00000, 218.912, -33.1664, 218.912, -153.167, 218.91, 86.8334, 2.45152E-010, 89.756, 49.3675, 124.884, 49.3675, 4.88383, 49.3675, -115.116, 0.000423164, 100.432
5, 0.00000, 219.03, -33.1353, 219.03, -153.136, 219.028, 86.8645, 2.40903E-010, 89.7637, 48.8751, 124.917, 48.8751, 4.91673, 48.8751, -115.083, 0.000415055, 100.407
6, 0.00000, 219.265, -32.7209, 219.265, -152.722, 219.263, 87.2789, 1.64872E-010, 91.4111, 43.2524, 120.886, 43.2523, 0.885693, 43.2522, -119.114, 0.000286034, 101.436
7, 0.00000, 221.725, -30.4189, 221.724, -150.42, 221.722, 89.581, 2.72579E-010, -85.0182, 21.1141, 66.9347, 21.114, -53.0663, 21.1138, -173.067, 0.000456474, -73.9765
8, 0.00000, 226.282, -26.4416, 226.281, -146.442, 226.28, 93.5583, 9.59434E-010, -78.0691, 62.5042, -7.05818, 62.5045, -127.059, 62.5053, 112.941, 0.00162013, -67.148
9, 0.00000, 228.057, -23.6294, 228.056, -143.63, 228.055, 96.3706, 1.55159E-009, -72.5916, 104.826, -11.2499, 104.827, -131.251, 104.828, 108.75, 0.00262648, -61.693
10, 0.00000, 228.229, -21.8776, 228.229, -141.878, 228.227, 98.1224, 2.08095E-009, -68.7225, 131.808, -10.8878, 131.809, -130.889, 131.811, 109.112, 0.00352467, -57.8287
11, 0.00000, 228.383, -21.061, 228.382, -141.062, 228.38, 98.939, 2.31501E-009, -67.0248, 144.317, -10.6939, 144.318, -130.695, 144.32, 109.306, 0.00392302, -56.1377
12, 0.00000, 227.208, -21.4698, 227.206, -141.471, 227.204, 98.5303, 2.43661E-009, -67.1242, 138.579, -9.67404, 138.58, -129.675, 138.582, 110.326, 0.00412842, -56.2281
13, 0.00000, 225.396, -23.0629, 225.395, -143.064, 225.393, 96.9371, 2.23215E-009, -69.4248, 115.122, -7.81071, 115.123, -127.812, 115.125, 112.189, 0.00378152, -58.5082
14, 0.00000, 225.002, -24.5653, 225.001, -144.566, 224.999, 95.4347, 1.75946E-009, -72.4837, 92.4094, -6.69984, 92.4101, -126.701, 92.4114, 113.299, 0.00297756, -61.5736
15, 0.00000, 222.732, -26.8738, 222.731, -146.875, 222.728, 93.1261, 1.27462E-009, -76.405, 59.7707, 1.88096, 59.7712, -118.12, 59.772, 121.88, 0.00215547, -65.492
16, 0.00000, 220.375, -29.3049, 220.374, -149.306, 220.372, 90.695, 7.01921E-010, -80.8753, 31.6806, 32.7051, 31.6806, -87.2964, 31.6807, 152.703, 0.00118498, -69.9211
17, 0.00000, 215.936, -32.6427, 215.935, -152.643, 215.933, 87.3572, 5.82324E-011, 94.6865, 46.3377, 109.889, 46.3375, -10.1118, 46.3371, -130.111, 0.00010445, 104.297
18, 0.00000, 212.16, -34.8205, 212.159, -154.821, 212.157, 85.1793, 5.89287E-010, 90.0773, 76.2987, 122.433, 76.2987, 2.43257, 76.2986, -117.567, 0.00100724, 100.783
19, 0.00000, 208.2, -35.7002, 208.198, -155.701, 208.196, 84.2995, 8.46202E-010, 90.1813, 91.1828, 121.023, 91.1828, 1.02244, 91.1826, -118.976, 0.0014431, 100.966
20, 0.00000, 207.394, -35.8654, 207.392, -155.866, 207.39, 84.1343, 9.03092E-010, 90.2311, 94.1123, 120.714, 94.1123, 0.7126, 94.1121, -119.286, 0.00153833, 101.044
21, 0.00000, 207.927, -35.7513, 207.925, -155.752, 207.922, 84.2484, 8.65805E-010, 90.2396, 92.1341, 120.899, 92.134, 0.898397, 92.1339, -119.101, 0.00147363, 101.025
22, 0.00000, 209.386, -35.4455, 209.385, -155.447, 209.382, 84.5542, 7.67266E-010, 90.134, 86.8056, 121.417, 86.8056, 1.41646, 86.8054, -118.583, 0.00130797, 100.848
23, 0.00000, 212.086, -34.84, 212.085, -154.841, 212.082, 85.1597, 5.9498E-010, 89.996, 76.6032, 122.412, 76.6032, 2.41135, 76.6031, -117.588, 0.00101617, 100.735
