hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
1, 0.00000, 215.864, -33.4751, 215.863, -153.476, 215.861, 86.5247, 2.80137E-010, 90.6833, 45.1363, 124.201, 45.1363, 4.20023, 45.1362, -115.799, 0.000475918, 100.645
2, 0.00000, 217.211, -33.1752, 217.211, -153.176, 217.209, 86.8246, 2.32508E-010, 90.4221, 41.103, 124.62, 41.103, 4.61959, 41.1029, -115.38, 0.000394855, 100.391
3, 0.00000, 218.143, -32.9664, 218.143, -152.967, 218.141, 87.0334, 2.02185E-010, 90.1778, 38.3038, 124.901, 38.3037, 4.90013, 38.3037, -115.099, 0.000343261, 100.18
4, 0.00000, 218.342, -32.9242, 218.342, -152.925, 218.34, 87.0757, 1.95994E-010, 90.1665, 37.7244, 124.95, 37.7244, 4.94984, 37.7243, -115.05, 0.00033284, 100.142
5, 0.00000, 218.466, -32.8959, 218.466, -152.896, 218.464, 87.1039, 1.9229E-010, 90.1196, 37.3479, 124.995, 37.3479, 4.99471, 37.3479, -115.005, 0.000326379, 100.102
6, 0.00000, 218.595, -32.7206, 218.594, -152.721, 218.592, 87.2792, 2.08796E-010, 90.732, 39.0802, 125.081, 39.0802, 5.08056, 39.0802, -114.919, 0.000354544, 100.698
7, 0.00000, 220.667, -31.5217, 220.666, -151.522, 220.664, 88.4781, 2.3236E-010, 93.1286, 41.8847, 125.93, 41.8846, 5.9295, 41.8846, -114.07, 0.000394831, 103.135
8, 0.00000, 224.848, -29.213, 224.847, -149.214, 224.845, 90.7869, 2.13954E-010, 96.5562, 40.8902, 127.926, 40.8902, 7.9257, 40.8902, -112.074, 0.000362964, 106.594
9, 0.00000, 226.368, -27.6466, 226.367, -147.647, 226.365, 92.3532, 2.37946E-010, 99.6393, 43.6334, 129.15, 43.6334, 9.14936, 43.6334, -110.85, 0.000404247, 109.632
10, 0.00000, 226.351, -26.7488, 226.35, -146.75, 226.348, 93.2511, 2.85335E-010, 101.913, 48.0757, 129.715, 48.0757, 9.71406, 48.0756, -110.285, 0.000484668, 111.897
11, 0.00000, 226.442, -26.3106, 226.44, -146.311, 226.438, 93.6892, 3.0024E-010, 102.89, 49.4371, 130.035, 49.4371, 10.034, 49.437, -109.965, 0.00051051, 112.866
12, 0.00000, 225.181, -26.6726, 225.18, -146.673, 225.178, 93.3273, 3.528E-010, 102.987, 53.5952, 129.514, 53.5952, 9.51304, 53.5951, -110.486, 0.00059987, 112.936
13, 0.00000, 223.363, -27.7025, 223.361, -147.703, 223.359, 92.2973, 4.019E-010, 101.861, 57.0333, 128.38, 57.0332, 8.37903, 57.0331, -111.62, 0.000683236, 111.828
14, 0.00000, 223.127, -28.4889, 223.126, -148.49, 223.124, 91.511, 3.62169E-010, 100.187, 53.8858, 127.801, 53.8857, 7.8007, 53.8856, -112.198, 0.000615457, 110.134
15, 0.00000, 221.003, -29.8621, 221.002, -149.863, 221, 90.1377, 3.81306E-010, 98.1387, 54.8801, 126.533, 54.88, 6.53246, 54.8799, -113.467, 0.000648359, 108.097
16, 0.00000, 218.896, -31.2362, 218.895, -151.237, 218.893, 88.7636, 3.77723E-010, 95.8145, 54.0061, 125.41, 54.006, 5.40942, 54.0059, -114.59, 0.000641865, 105.768
17, 0.00000, 214.843, -33.1478, 214.842, -153.149, 214.84, 86.852, 4.09717E-010, 92.9363, 55.2299, 123.823, 55.2299, 3.82235, 55.2298, -116.177, 0.000696591, 102.87
18, 0.00000, 211.327, -34.4295, 211.326, -154.43, 211.323, 85.5703, 4.6943E-010, 91.2785, 58.3008, 122.72, 58.3007, 2.71927, 58.3007, -117.28, 0.0007984, 101.208
19, 0.00000, 207.208, -35.215, 207.207, -155.216, 207.204, 84.7847, 6.74354E-010, 91.9048, 69.6696, 121.417, 69.6696, 1.4156, 69.6695, -118.583, 0.00114731, 101.831
20, 0.00000, 206.374, -35.3591, 206.373, -155.36, 206.37, 84.6406, 7.19155E-010, 92.0897, 71.9067, 121.135, 71.9066, 1.13401, 71.9065, -118.865, 0.00122349, 102.006
21, 0.00000, 206.926, -35.2593, 206.925, -155.26, 206.922, 84.7405, 6.88642E-010, 92.0106, 70.3968, 121.313, 70.3967, 1.31241, 70.3966, -118.686, 0.00117168, 101.926
22, 0.00000, 208.454, -34.9914, 208.453, -154.992, 208.45, 85.0083, 6.11229E-010, 91.6195, 66.3218, 121.803, 66.3217, 1.80169, 66.3216, -118.197, 0.00103958, 101.532
23, 0.00000, 211.254, -34.4479, 211.253, -154.449, 211.25, 85.5519, 4.73592E-010, 91.2285, 58.5231, 122.746, 58.5231, 2.74548, 58.523, -117.254, 0.000805467, 101.164
24, 0.00000, 213.213, -34.0444, 213.212, -154.045, 213.21, 85.9553, 3.85708E-010, 91.0425, 52.9049, 123.388, 52.9049, 3.38708, 52.9048, -116.612, 0.000655738, 100.962
25, 0.00000, 215.864, -33.475, 215.864, -153.476, 215.862, 86.5248, 2.79947E-010, 90.6552, 45.1367, 124.201, 45.1367, 4.20036, 45.1366, -115.799, 0.000475843, 100.646
26, 0.00000, 217.211, -33.1752, 217.211, -153.176, 217.209, 86.8246, 2.32545E-010, 90.3978, 41.103, 124.62, 41.103, 4.61959, 41.1029, -115.38, 0.000394855, 100.391
27, 0.00000, 218.143, -32.9664, 218.143, -152.967, 218.141, 87.0334, 2.02141E-010, 90.1978, 38.3038, 124.901, 38.3037, 4.90013, 38.3037, -115.099, 0.000343261, 100.18
28, 0.00000, 218.342, -32.9242, 218.342, -152.925, 218.34, 87.0757, 1.95855E-010, 90.1341, 37.7244, 124.95, 37.7244, 4.94984, 37.7243, -115.05, 0.00033284, 100.142
29, 0.00000, 218.466, -32.8959, 218.466, -152.896, 218.464, 87.1039, 1.92346E-010, 90.1172, 37.3479, 124.995, 37.3479, 4.99471, 37.3479, -115.005, 0.000326379, 100.102
30, 0.00000, 218.595, -32.7206, 218.594, -152.721, 218.592, 87.2792, 2.0864E-010, 90.6455, 39.0802, 125.081, 39.0802, 5.08056, 39.0802, -114.919, 0.000354544, 100.698
31, 0.00000, 220.667, -31.5217, 220.666, -151.522, 220.664, 88.4781, 2.32439E-010, 93.1471, 41.8847, 125.93, 41.8846, 5.9295, 41.8846, -114.07, 0.000394831, 103.135
32, 0.00000, 224.848, -29.213, 224.847, -149.214, 224.845, 90.7869, 2.13699E-010, 96.6046, 40.8902, 127.926, 40.8902, 7.9257, 40.8902, -112.074, 0.000362964, 106.594
33, 0.00000, 226.368, -27.6466, 226.367, -147.647, 226.365, 92.3532, 2.38005E-010, 99.6667, 43.6334, 129.15, 43.6334, 9.14936, 43.6334, -110.85, 0.000404247, 109.632
34, 0.00000, 226.351, -26.7488, 226.35, -146.75, 226.348, 93.2511, 2.85218E-010, 101.923, 48.0757, 129.715, 48.0757, 9.71406, 48.0756, -110.285, 0.000484668, 111.897
35, 0.00000, 226.442, -26.3106, 226.44, -146.311, 226.438, 93.6892, 3.00208E-010, 102.876, 49.4371, 130.035, 49.4371, 10.034, 49.437, -109.965, 0.00051051, 112.866
36, 0.00000, 225.181, -26.6726, 225.18, -146.673, 225.178, 93.3273, 3.52846E-010, 102.976, 53.5952, 129.514, 53.5952, 9.51304, 53.5951, -110.486, 0.00059987, 112.936
37, 0.00000, 223.363, -27.7025, 223.361, -147.703, 223.359, 92.2973, 4.01906E-010, 101.894, 57.0333, 128.38, 57.0332, 8.37903, 57.0331, -111.62, 0.000683236, 111.828
38, 0.00000, 223.127, -28.4889, 223.126, -148.49, 223.124, 91.511, 3.62141E-010, 100.163, 53.8858, 127.801, 53.8857, 7.8007, 53.8856, -112.198, 0.000615457, 110.134
39, 0.00000, 221.003, -29.8621, 221.002, -149.863, 221, 90.1377, 3.81324E-010, 98.14, 54.8801, 126.533, 54.88, 6.53246, 54.8799, -113.467, 0.000648359, 108.097
40, 0.00000, 218.896, -31.2362, 218.895, -151.237, 218.893, 88.7636, 3.77669E-010, 95.8168, 54.0061, 125.41, 54.006, 5.40942, 54.0059, -114.59, 0.000641865, 105.768
