hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
1, 0.00000, 213.43, -34.2112, 213.429, -154.212, 213.427, 85.7886, 3.2743E-010, 87.8761, 51.9475, 123.779, 51.9474, 3.77849, 51.9474, -116.221, 0.00055286, 99.1434
2, 0.00000, 215.002, -33.843, 215.001, -153.844, 214.999, 86.1568, 2.71375E-010, 87.629, 47.3101, 124.241, 47.3101, 4.24062, 47.31, -115.759, 0.000458341, 99.0258
3, 0.00000, 216.088, -33.5871, 216.087, -153.588, 216.086, 86.4127, 2.36035E-010, 87.4327, 44.0912, 124.552, 44.0912, 4.55137, 44.0912, -115.448, 0.000398247, 98.9096
4, 0.00000, 216.319, -33.5352, 216.318, -153.536, 216.317, 86.4646, 2.28915E-010, 87.4005, 43.425, 124.608, 43.4249, 4.60771, 43.4249, -115.392, 0.000386115, 98.8933
5, 0.00000, 216.464, -33.5006, 216.464, -153.501, 216.462, 86.4992, 2.24645E-010, 87.4027, 42.9921, 124.657, 42.9921, 4.65646, 42.992, -115.343, 0.000378595, 98.8653
6, 0.00000, 216.539, -33.3467, 216.538, -153.347, 216.536, 86.6531, 2.43739E-010, 87.9608, 44.9839, 124.727, 44.9839, 4.72643, 44.9838, -115.273, 0.000411211, 99.4179
7, 0.00000, 218.641, -32.158, 218.64, -152.159, 218.638, 87.8418, 2.70809E-010, 90.4405, 48.207, 125.563, 48.207, 5.56228, 48.207, -114.437, 0.000457279, 101.834
8, 0.00000, 223.158, -29.7766, 223.157, -149.777, 223.155, 90.2233, 2.48721E-010, 94.0154, 47.0659, 127.598, 47.0659, 7.59701, 47.0658, -112.402, 0.00041915, 105.443
9, 0.00000, 224.733, -28.2088, 224.732, -148.209, 224.73, 91.7911, 2.76088E-010, 97.0791, 50.2213, 128.818, 50.2213, 8.81783, 50.2212, -111.182, 0.000466118, 108.489
10, 0.00000, 224.6, -27.3491, 224.599, -147.35, 224.597, 92.6508, 3.30363E-010, 99.3551, 55.3267, 129.358, 55.3267, 9.35747, 55.3266, -110.642, 0.000558544, 110.682
11, 0.00000, 224.67, -26.9184, 224.669, -146.919, 224.667, 93.0815, 3.47932E-010, 100.337, 56.8915, 129.673, 56.8914, 9.6726, 56.8914, -110.327, 0.000588149, 111.639
